"Player","Season","Team","Position","GP","TOI","TM #","TOI/GP","TOI%","RAPM_C±/60","RAPM_xG±/60","GAR±/60","xGAR±/60","RAPM_CF/60","RAPM_CA/60","RAPM_xGF/60","RAPM_xGA/60","Off_GAR/60","Def_GAR/60","Off_xGAR/60","Def_xGAR/60"
"Roope Hintz","25-26","DAL","C",52,682.82,23,15.69,31.43,0.97,0.099,0.34,0.42,0.14,-0.83,0.055,-0.045,0.25,0.09,0.34,0.08
"Ross Colton","25-26","COL","C",55,650.28,28,14.29,29.17,3.53,0.148,0.49,0.46,2.49,-1.05,0.082,-0.066,0.36,0.13,0.36,0.1
"Ross Johnston","25-26","ANA","L",56,537.87,23,13.86,27.77,0.35,0.027,0.11,0.13,0.6,0.25,0.025,-0.002,0.07,0.05,0.1,0.03
"Rutger McGroarty","25-26","PIT","R",20,226.47,27,14.35,28.38,2.01,0.086,0.11,0.26,1.37,-0.65,0.071,-0.015,0.02,0.09,0.17,0.09
"Ryan Donato","25-26","CHI","C",59,775.55,25,14.17,28.31,-0.69,-0.089,0.03,-0.01,-1.15,-0.47,-0.074,0.015,0.04,0,-0.02,0.01
"Ryan Graves","25-26","PIT","D",19,281,29,12.88,25.47,0.87,0.075,0.17,0.28,0.63,-0.24,0.054,-0.022,0.1,0.07,0.21,0.07
"Ryan Greene","25-26","CHI","C",58,764.57,25,14.79,29.56,-1.24,-0.1,0.05,0.03,-0.71,0.52,-0.048,0.052,0.12,-0.07,0.08,-0.06
"Ryan Hartman","25-26","MIN","R",56,808.25,29,15.58,30.81,-0.31,0.029,0.23,0.17,0.36,0.66,0.014,-0.014,0.16,0.07,0.15,0.02
"Ryan Leonard","25-26","WSH","R",55,648.1,23,14.53,29.46,0.66,0.027,0.19,0.17,0.86,0.2,0.056,0.029,0.2,-0.01,0.2,-0.03
"Ryan Lindgren","25-26","SEA","D",57,883.03,25,14.07,27.73,-1.22,-0.063,0.13,0.1,-0.55,0.67,-0.055,0.007,0.11,0.02,0.1,0
"Ryan Lomberg","25-26","CGY","L",50,441.5,30,13.41,26.91,-0.16,-0.024,0.01,-0.03,0.41,0.58,-0.021,0.003,0.01,0.01,-0.03,0
"Ryan McDonagh","25-26","T.B","D",25,391.53,25,13.58,27.66,1.08,0.107,0.36,0.36,0.2,-0.88,0.053,-0.054,0.26,0.09,0.26,0.1
"Ryan McLeod","25-26","BUF","C",60,796.62,28,15.24,30.67,0.1,0.001,0.21,0.16,0.39,0.29,0.049,0.048,0.28,-0.07,0.23,-0.07
"Ryan Nugent-Hopkins","25-26","EDM","C",52,697.32,29,16.22,31.79,1.3,0.125,0.22,0.36,1.15,-0.15,0.173,0.048,0.29,-0.08,0.39,-0.03
"Ryan O'Reilly","25-26","NSH","C",59,869.18,25,15.2,30.62,2.15,0.064,0.22,0.27,1.35,-0.8,0.049,-0.014,0.19,0.04,0.21,0.07
"Ryan Poehling","25-26","ANA","C",51,601.87,23,13.99,28.07,0.83,0.032,0.13,0.18,0.87,0.03,0.034,0.002,0.14,-0.01,0.15,0.03
"Ryan Pulock","25-26","NYI","D",58,1024.65,26,14.21,28.29,1.04,0.018,0.21,0.26,0.75,-0.29,0.028,0.01,0.19,0.01,0.26,0
"Ryan Reaves","25-26","S.J","R",47,372.17,26,12.88,26.46,-2.01,-0.056,0.05,0.1,-1.31,0.7,-0.055,0,0.01,0.05,0.09,0.01
"Ryan Shea","25-26","PIT","D",58,954.02,36,13.63,26.93,0.29,0.038,0.18,0.2,0.65,0.35,0.061,0.022,0.2,-0.03,0.21,-0.01
"Ryan Strome","25-26","ANA","C",32,341.33,23,14.08,28.26,0.57,-0.001,0.09,0.07,1.05,0.49,0.03,0.031,0.14,-0.06,0.12,-0.05
"Ryan Winterton","25-26","SEA","C",56,596.1,25,14.41,28.38,-1.68,-0.094,0.07,0.07,-0.83,0.85,-0.061,0.033,0.08,-0.01,0.09,-0.02
"Ryker Evans","25-26","SEA","D",44,695.42,24,13.38,26.34,-1.81,-0.078,0.16,0.03,-0.92,0.89,-0.062,0.016,0.15,0.01,0.05,-0.02
"Sam Bennett","25-26","FLA","C",59,808.22,27,14.43,30.19,1.51,0.022,0.08,0.15,1.03,-0.48,0.024,0.002,0.12,-0.04,0.16,-0.01
"Sam Carrick","25-26","NYR","C",59,552.32,30,13.49,26.71,-0.94,-0.041,0.13,0.06,-0.6,0.34,-0.067,-0.026,0.06,0.07,0.01,0.05
"Sam Colangelo","25-26","ANA","R",9,85.43,23,13.87,27.84,-0.06,-0.008,0.2,0.09,0.39,0.45,0.012,0.02,0.22,-0.02,0.12,-0.02
"Sam Dickinson","25-26","S.J","D",47,692.02,27,12.91,26.51,-1.37,-0.05,0.18,0.2,-1.06,0.31,-0.037,0.013,0.2,-0.02,0.22,-0.02
"Sam Lafferty","25-26","CHI","C",19,167.97,24,13.51,26.96,-1.15,-0.111,-0.01,-0.08,-1.47,-0.32,-0.095,0.016,0,0,-0.07,-0.01
"Sam Malinski","25-26","COL","D",58,925.42,28,13.49,27.49,3.46,0.126,0.49,0.49,2.58,-0.88,0.078,-0.048,0.39,0.11,0.4,0.09
"Sam Reinhart","25-26","FLA","C",59,836.57,26,14.96,31.28,2.31,0.06,0.18,0.21,1.06,-1.24,0.03,-0.03,0.15,0.04,0.12,0.09
"Sam Rinzel","25-26","CHI","D",32,459.78,22,14.3,28.6,-1.3,-0.094,0.07,0.04,-0.79,0.52,-0.048,0.046,0.13,-0.06,0.11,-0.06
"Sam Steel","25-26","DAL","C",59,793.82,24,15.22,30.49,-1.25,0.01,0.25,0.23,-1.11,0.14,-0.008,-0.018,0.19,0.06,0.2,0.03
"Sammy Blais","25-26","MTL","L",13,110.4,20,13.38,26.83,-0.24,-0.006,0.07,0.08,-0.46,-0.22,-0.005,0.001,0.03,0.04,0.05,0.02
"Sammy Blais","25-26","TOR","L",8,64.47,24,14.21,27.75,-1.91,-0.039,0.12,0.16,-0.87,1.05,-0.037,0.002,0.11,0.02,0.14,0.02
"Samuel Girard","25-26","COL","D",40,660.43,27,13.08,26.69,3.97,0.157,0.5,0.47,3,-0.96,0.1,-0.057,0.38,0.12,0.37,0.1
"Samuel Helenius","25-26","L.A","C",31,246.23,23,13.64,26.91,0.59,0.026,0.11,0.05,0.86,0.27,-0.007,-0.032,0.06,0.05,0.01,0.05
"Samuel Honzek","25-26","CGY","L",18,193.55,22,15.13,30.45,2.25,0.064,0.21,0.16,1.33,-0.92,0.017,-0.048,0.14,0.07,0.07,0.09
"Sandis Vilmanis","25-26","FLA","L",16,158.22,22,13.26,27.72,1.52,0.053,0.23,0.23,0.38,-1.14,0.007,-0.046,0.11,0.12,0.08,0.14
"Scott Laughton","25-26","TOR","C",42,466.1,27,14.02,27.32,-1.56,-0.02,0.21,0.16,-0.77,0.79,-0.046,-0.025,0.14,0.07,0.11,0.05
"Scott Mayfield","25-26","NYI","D",58,890.33,27,13.19,26.23,-0.76,-0.046,0.07,0.08,-0.25,0.51,-0.012,0.034,0.13,-0.06,0.16,-0.08
"Scott Morrow","25-26","NYR","D",29,406.8,28,13.41,26.51,-0.09,-0.008,0.13,0.1,-0.09,0,-0.033,-0.025,0.09,0.05,0.06,0.05
"Scott Sabourin","25-26","T.B","R",13,99.93,27,12.45,25.38,0.66,0.046,0.11,0.14,-0.33,-0.99,0,-0.046,-0.01,0.12,0.03,0.11
"Sean Couturier","25-26","PHI","C",58,780.2,27,14.82,29.45,-0.63,0.019,0.16,0.23,-0.76,-0.14,-0.014,-0.033,0.1,0.07,0.15,0.08
"Sean Durzi","25-26","UTA","D",38,675.28,25,13.69,27.85,1.74,0.043,0.34,0.35,0.95,-0.79,0.042,-0.001,0.32,0.02,0.32,0.03
"Sean Kuraly","25-26","BOS","C",59,624.17,29,13.77,27.98,-0.25,-0.046,0.11,0.04,0.66,0.91,-0.012,0.034,0.16,-0.06,0.09,-0.06
"Sean Monahan","25-26","CBJ","C",54,712.97,28,15.22,29.8,1.19,0.058,0.22,0.27,1.47,0.28,0.055,-0.003,0.2,0.03,0.26,0.01
"Sean Walker","25-26","CAR","D",59,1103.68,25,13.99,27.68,4.42,0.11,0.27,0.35,2.5,-1.92,0.092,-0.018,0.24,0.02,0.3,0.05
"Sebastian Aho","25-26","CAR","C",59,835.5,23,15.23,30.14,4.17,0.09,0.26,0.28,2.57,-1.6,0.085,-0.005,0.27,0,0.24,0.03
"Seth Jarvis","25-26","CAR","C",51,694.18,25,15.35,30.37,5,0.101,0.27,0.3,3.16,-1.83,0.112,0.011,0.3,-0.04,0.28,0.02
"Seth Jones","25-26","FLA","D",40,674,23,13.66,28.57,1.31,0.038,0.16,0.2,0.6,-0.71,0.018,-0.021,0.15,0.01,0.17,0.03
"Shakir Mukhamadullin","25-26","S.J","D",27,398.13,27,13.27,27.24,-1.19,-0.049,0.18,0.21,-0.83,0.37,-0.037,0.012,0.19,0,0.22,-0.01
"Shane Pinto","25-26","OTT","C",49,679.48,25,14.87,30.24,2.13,0.114,0.38,0.37,0.17,-1.96,0.012,-0.102,0.22,0.16,0.18,0.19
"Shane Wright","25-26","SEA","C",59,720.55,25,14.43,28.43,-1.28,-0.06,0.14,0.14,-0.6,0.67,-0.038,0.022,0.12,0.02,0.14,0
"Shayne Gostisbehere","25-26","CAR","D",42,671.73,24,13.73,27.19,3.65,0.063,0.26,0.25,2.32,-1.33,0.073,0.01,0.28,-0.01,0.26,-0.01
"Shea Theodore","25-26","VGK","D",47,926.92,27,14.46,27.75,-0.02,0.032,0.29,0.32,-0.06,-0.04,0,-0.032,0.24,0.05,0.25,0.07
"Sidney Crosby","25-26","PIT","C",56,877.18,35,15.44,30.5,-0.18,-0.028,0.07,-0.04,0.34,0.52,0.039,0.067,0.18,-0.11,0.06,-0.1
"Simon Benoit","25-26","TOR","D",52,794.43,26,13.8,26.9,-0.89,-0.011,0.27,0.26,-0.24,0.65,-0.016,-0.005,0.26,0.01,0.25,0.02
"Simon Edvinsson","25-26","DET","D",50,1010.22,23,14.29,28.4,1.82,0.109,0.33,0.3,0.94,-0.88,0.037,-0.071,0.2,0.13,0.17,0.13
"Simon Holmstrom","25-26","NYI","R",58,739.17,27,14.81,29.49,-0.44,-0.027,0.07,0.07,-0.22,0.21,0.015,0.041,0.13,-0.06,0.12,-0.05
"Simon Nemec","25-26","N.J","D",46,811.47,32,13.94,27.43,1,0.016,0.11,0.06,0.5,-0.5,0.002,-0.015,0.05,0.06,0.03,0.04
"Sonny Milano","25-26","WSH","L",31,241.75,24,13.45,27.24,1.14,0.063,0.21,0.23,0.94,-0.2,0.048,-0.015,0.13,0.08,0.17,0.06
"Spencer Stastney","25-26","EDM","D",30,430.07,25,13.46,26.35,-0.56,-0.015,0.16,0.18,-0.59,-0.03,-0.007,0.008,0.16,-0.01,0.16,0.02
"Spencer Stastney","25-26","NSH","D",30,396.98,23,12.94,26.01,0.82,0.057,0.17,0.12,0.47,-0.34,0.042,-0.016,0.11,0.05,0.1,0.02
"Stefan Noesen","25-26","N.J","R",38,374.87,27,14.22,27.95,-1.01,-0.05,0.03,-0.04,-0.54,0.47,-0.046,0.004,-0.03,0.06,-0.05,0.01
"Stephen Halliday","25-26","OTT","C",27,168.78,24,13.52,27.46,1.03,0.089,0.25,0.25,0.24,-0.8,0.004,-0.085,0.12,0.13,0.12,0.13
"Steven Lorentz","25-26","TOR","C",52,497.9,27,14.11,27.47,-1.82,-0.023,0.09,0.21,-0.95,0.88,-0.042,-0.02,0.05,0.04,0.15,0.06
"Steven Santini","25-26","T.B","D",9,101.77,21,12.44,25.29,0.48,0.038,0.32,0.23,-0.17,-0.65,-0.008,-0.046,0.22,0.11,0.15,0.08
"Steven Stamkos","25-26","NSH","C",59,808.98,24,14.84,29.88,0.91,0.025,0.14,0.15,0.76,-0.15,0.041,0.015,0.15,-0.01,0.15,-0.01
"Tage Thompson","25-26","BUF","C",60,894.62,28,15.39,31,1.33,0.075,0.36,0.29,1.11,-0.22,0.054,-0.021,0.28,0.08,0.24,0.05
"Tanner Jeannot","25-26","BOS","L",55,629.02,29,13.95,28.37,0.14,-0.027,0.21,0.11,0.77,0.63,-0.007,0.02,0.22,-0.02,0.12,-0.01
"Tanner Laczynski","25-26","VGK","C",10,99.65,23,14.33,27.61,-1,0.031,0.26,0.15,-1.01,-0.01,-0.014,-0.045,0.19,0.08,0.07,0.08
"Tanner Pearson","25-26","WPG","L",49,468.75,27,13.7,27.49,-0.04,-0.016,0.01,0.02,-0.35,-0.31,-0.008,0.007,0.08,-0.07,0.03,0
"Taylor Hall","25-26","CAR","L",59,727.32,25,14.48,28.68,3.58,0.101,0.26,0.28,2.05,-1.53,0.082,-0.019,0.21,0.05,0.22,0.06
"Taylor Makar","25-26","COL","L",12,74.52,22,12.59,25.64,2.17,0.06,0.41,0.27,1.67,-0.5,0.015,-0.045,0.37,0.05,0.22,0.05
"Taylor Raddysh","25-26","NYR","R",56,598.48,30,13.94,27.57,-1.09,-0.025,0.09,0.02,-0.59,0.5,-0.049,-0.024,0.03,0.07,-0.02,0.04
"Taylor Ward","25-26","L.A","R",17,168.8,22,13.62,26.9,0.69,0.022,0.08,0.13,0.74,0.05,-0.016,-0.038,0.01,0.08,0.04,0.09
"Teddy Blueger","25-26","VAN","C",12,168.02,25,14.32,28.55,-1.78,-0.106,-0.16,-0.12,-0.52,1.26,-0.049,0.057,-0.04,-0.12,-0.03,-0.1
"Teuvo Teravainen","25-26","CHI","C",52,653.65,25,14.48,28.95,-1.1,-0.074,0.08,0.03,-0.91,0.19,-0.049,0.025,0.1,-0.02,0.05,-0.02
"Thomas Chabot","25-26","OTT","D",44,791.38,25,13.59,27.62,0.95,0.07,0.33,0.31,0.35,-0.6,0.032,-0.038,0.27,0.06,0.26,0.05
"Thomas Harley","25-26","DAL","D",47,932.22,24,13.78,27.59,-0.45,0.04,0.29,0.3,-0.75,-0.29,0.001,-0.039,0.2,0.08,0.23,0.08
"Thomas Novak","25-26","PIT","C",58,730.08,35,14.62,28.88,0.15,0.023,0.11,0.14,0.34,0.19,0.056,0.032,0.16,-0.05,0.17,-0.03
"Tim Stützle","25-26","OTT","C",59,845.38,26,14.56,29.62,1.95,0.114,0.33,0.36,0.91,-1.04,0.044,-0.07,0.22,0.11,0.24,0.12
"Tim Washe","25-26","ANA","C",15,145.95,22,13.88,27.85,0.46,0.039,0.24,0.21,0.14,-0.32,0.008,-0.032,0.17,0.07,0.12,0.1
"Timo Meier","25-26","N.J","R",55,848.8,30,15.71,30.96,1.57,0.041,0.1,0.17,1.05,-0.52,0.033,-0.008,0.06,0.04,0.12,0.04
"Timothy Liljegren","25-26","S.J","D",43,715.67,27,13.73,28.2,-0.22,-0.038,0.23,0.26,-0.39,-0.17,-0.022,0.016,0.23,0,0.26,0
"Tobias Bjornfot","25-26","FLA","D",10,109.8,19,12.45,26.02,1.21,0.054,0.16,0.18,0.69,-0.52,0.016,-0.038,0.09,0.07,0.12,0.06
"Tom Willander","25-26","VAN","D",47,641.07,28,13.53,27.08,-1.17,-0.072,0,-0.01,-0.6,0.57,-0.033,0.039,0.09,-0.09,0.03,-0.04
"Tom Wilson","25-26","WSH","R",52,699.08,23,15.31,31.08,1.62,0.04,0.28,0.25,1.28,-0.34,0.082,0.041,0.3,-0.03,0.29,-0.04
"Tomas Hertl","25-26","VGK","C",59,784.93,27,15.25,29.25,0.42,0.038,0.23,0.22,-0.02,-0.44,-0.016,-0.054,0.13,0.1,0.13,0.09
"Tony Deangelo","25-26","NYI","D",60,1014.32,27,13.8,27.5,0.43,0.01,0.11,0.16,0.3,-0.13,0.017,0.007,0.12,-0.01,0.18,-0.02
"Travis Hamonic","25-26","DET","D",25,311.13,22,13.23,26.3,-0.7,-0.005,0.13,0.07,-0.09,0.6,-0.012,-0.007,0.08,0.05,0.05,0.02
"Travis Konecny","25-26","PHI","R",58,849.27,27,15.34,30.47,-0.19,0.041,0.2,0.21,-0.7,-0.5,0.005,-0.035,0.17,0.03,0.14,0.07
"Travis Mitchell","25-26","NYI","D",9,102.53,20,12.8,25.41,-2.63,-0.093,0.02,0.06,-1.8,0.83,-0.063,0.03,0.04,-0.02,0.08,-0.02
"Travis Sanheim","25-26","PHI","D",59,1130.27,27,13.94,27.7,-0.49,0.011,0.18,0.27,-0.82,-0.33,-0.024,-0.035,0.14,0.05,0.2,0.07
"Trent Frederic","25-26","EDM","C",58,622.87,29,14.16,27.78,-0.21,0.003,0.07,0.15,-0.48,-0.27,0.007,0.003,0.08,-0.01,0.11,0.03
"Trevor Moore","25-26","L.A","L",47,626.02,22,14.75,29.32,0.72,0.012,0.07,0.02,0.5,-0.22,-0.033,-0.045,0,0.07,-0.06,0.08
"Trevor Van Riemsdyk","25-26","WSH","D",48,652.18,24,13.34,27.06,0.32,0.031,0.22,0.22,0.47,0.15,0.046,0.014,0.23,0,0.24,-0.02
"Trevor Zegras","25-26","PHI","C",59,901.4,27,15.28,30.35,-1.05,-0.003,0.19,0.16,-0.75,0.3,0.006,0.008,0.22,-0.03,0.17,-0.01
"Troy Stecher","25-26","EDM","D",6,79.75,20,14.44,28.23,-0.43,-0.019,0.1,0.21,0.05,0.48,-0.002,0.017,0.15,-0.05,0.23,-0.02
"Troy Stecher","25-26","TOR","D",41,727.48,27,14.04,27.39,-1.26,-0.023,0.22,0.25,-0.49,0.77,-0.022,0,0.22,0.01,0.23,0.01
"Troy Terry","25-26","ANA","R",46,619.63,23,14.75,29.62,1.32,0.009,0.19,0.24,1.6,0.29,0.045,0.037,0.24,-0.06,0.28,-0.04
"Ty Dellandrea","25-26","S.J","C",42,477.87,26,13.65,28.02,-1.56,-0.056,0.12,0.15,-1.04,0.52,-0.036,0.02,0.15,-0.03,0.2,-0.05
"Ty Emberson","25-26","EDM","D",56,809.73,29,13.31,26.14,-0.35,-0.027,0.03,0.07,-0.55,-0.19,-0.014,0.012,0.07,-0.04,0.08,0
"Tye Kartye","25-26","SEA","L",40,378.25,25,14.02,27.62,-1.41,-0.063,0.11,0.08,-0.9,0.51,-0.039,0.024,0.11,0,0.09,-0.01
"Tyler Bertuzzi","25-26","CHI","L",56,817.23,25,14.6,29.2,-1.54,-0.108,0.05,-0.04,-1.13,0.41,-0.063,0.045,0.11,-0.06,0.01,-0.05
"Tyler Kleven","25-26","OTT","D",54,814.7,25,13.21,26.88,2.72,0.116,0.35,0.38,1.27,-1.45,0.041,-0.075,0.24,0.12,0.26,0.12
"Tyler Myers","25-26","VAN","D",57,972.52,32,13.41,26.83,-1.13,-0.079,-0.02,-0.01,-0.48,0.65,-0.03,0.049,0.08,-0.1,0.05,-0.06
"Tyler Pitlick","25-26","MIN","C",31,239.75,29,13.45,26.55,-1.5,-0.011,0.02,-0.02,-0.21,1.29,-0.016,-0.005,0.01,0.02,0.01,-0.03
"Tyler Seguin","25-26","DAL","C",27,375.1,23,15.17,30.4,0.06,0.066,0.29,0.27,-0.58,-0.64,0.011,-0.055,0.17,0.12,0.17,0.1
"Tyler Toffoli","25-26","S.J","C",57,684.1,27,15.16,31.15,-0.61,-0.041,0.23,0.2,-0.53,0.09,-0.009,0.033,0.24,-0.01,0.23,-0.03
"Tyler Tucker","25-26","STL","D",54,696.45,28,13.54,26.92,-0.91,-0.023,0.15,0.14,-1.02,-0.11,-0.049,-0.026,0.1,0.05,0.09,0.04
"Tyson Foerster","25-26","PHI","R",21,282.52,22,15.05,29.91,-1.04,-0.006,0.17,0.22,-1.59,-0.55,-0.066,-0.06,0.09,0.08,0.11,0.11
"Tyson Jost","25-26","NSH","C",46,473.5,25,13.92,28.03,0.38,0.033,0.15,0.1,0,-0.38,0.023,-0.01,0.1,0.05,0.06,0.04
"Tyson Kozak","25-26","BUF","C",38,383.33,28,14.4,28.94,-0.22,0.012,0.18,0.17,-0.17,0.05,-0.012,-0.024,0.11,0.07,0.12,0.05
"Urho Vaakanainen","25-26","NYR","D",27,359.73,28,13.32,26.35,-0.57,-0.037,0.1,0.03,-0.22,0.35,-0.049,-0.012,0.07,0.04,0.01,0.01
"Uvis Balinskis","25-26","FLA","D",50,718.78,26,12.82,26.8,1.35,0.044,0.14,0.14,0.74,-0.61,0.015,-0.029,0.1,0.04,0.1,0.04
"Valeri Nichushkin","25-26","COL","R",49,658.83,24,14.9,30.43,3.59,0.165,0.53,0.51,2.88,-0.71,0.124,-0.042,0.44,0.09,0.44,0.07
"Vasily Podkolzin","25-26","EDM","R",61,864.87,29,15.79,30.9,0.51,0.016,0.18,0.3,0.42,-0.08,0.042,0.025,0.24,-0.06,0.3,0
"Victor Hedman","25-26","T.B","D",24,344.58,25,13.74,28,2.61,0.127,0.42,0.46,1.3,-1.31,0.077,-0.049,0.34,0.08,0.36,0.1
"Victor Mancini","25-26","VAN","D",10,130.1,27,13.35,26.69,-1.25,-0.071,-0.04,0,-0.57,0.69,-0.026,0.045,0.06,-0.1,0.07,-0.06
"Victor Olofsson","25-26","COL","L",58,626.85,26,14.35,29.29,4.15,0.163,0.55,0.43,3.19,-0.96,0.096,-0.067,0.4,0.15,0.32,0.11
"Victor Soderstrom","25-26","BOS","D",8,108.5,20,13.01,26.49,-0.6,-0.052,0.19,0.22,0.43,1.04,-0.023,0.028,0.25,-0.06,0.25,-0.03
"Viktor Arvidsson","25-26","BOS","L",47,566.32,26,14.56,29.57,0.44,-0.033,0.24,0.26,0.17,-0.28,-0.017,0.016,0.27,-0.03,0.24,0.02
"Ville Koivunen","25-26","PIT","R",27,316.37,32,14.45,28.59,1.43,0.066,0.1,0.14,1.07,-0.36,0.07,0.004,0.1,0,0.11,0.03
"Vince Dunn","25-26","SEA","D",58,1070.5,25,14.34,28.26,-2.28,-0.117,0.04,0.03,-1.24,1.04,-0.066,0.051,0.11,-0.06,0.1,-0.06
"Vincent Desharnais","25-26","S.J","D",30,389.73,27,12.87,26.45,-1.58,-0.068,0.19,0.18,-1.04,0.54,-0.037,0.03,0.25,-0.05,0.23,-0.05
"Vincent Iorio","25-26","S.J","D",21,308.83,25,13.17,27.02,-1.39,-0.053,0.21,0.2,-0.92,0.47,-0.026,0.028,0.24,-0.04,0.24,-0.04
"Vincent Trocheck","25-26","NYR","C",45,682.85,29,15.67,30.98,0.35,0.008,0.16,0.18,-0.01,-0.36,-0.031,-0.039,0.07,0.09,0.09,0.08
"Vinnie Hinostroza","25-26","MIN","C",46,452.73,27,14.43,28.54,-0.68,0.024,0.06,0.13,0.36,1.04,0.002,-0.021,-0.01,0.07,0.11,0.02
"Vladimir Tarasenko","25-26","MIN","R",53,633.45,29,14.98,29.59,-0.25,0.036,0.24,0.17,0.35,0.6,0.015,-0.021,0.15,0.08,0.13,0.04
"Vladislav Gavrikov","25-26","NYR","D",59,1179.27,30,14.54,28.74,1.11,0.03,0.25,0.15,0.73,-0.38,-0.005,-0.036,0.15,0.1,0.09,0.07
"Vladislav Kolyachonok","25-26","DAL","D",11,134.58,22,12.8,25.62,-0.53,0.009,0.22,0.24,-1,-0.47,-0.025,-0.034,0.15,0.06,0.18,0.05
"Vladislav Namestnikov","25-26","WPG","C",57,651.15,27,14.41,28.89,0.31,0.009,0.04,0.11,-0.2,-0.51,-0.006,-0.015,0.01,0.03,0.06,0.04
"Warren Foegele","25-26","L.A","L",46,582.75,23,14.81,29.44,1.54,0.03,0.09,0.06,0.99,-0.56,-0.009,-0.039,0.02,0.07,-0.01,0.07
"Will Cuylle","25-26","NYR","L",59,783.22,30,15.38,30.41,-0.29,-0.006,0.13,0.13,-0.05,0.25,-0.033,-0.027,0.06,0.07,0.08,0.05
"Will Smith","25-26","S.J","C",44,611.83,27,15.22,31.26,-0.52,-0.028,0.37,0.28,-0.46,0.07,-0.003,0.025,0.35,0.02,0.27,0.01
"William Borgen","25-26","NYR","D",52,839.6,30,13.69,27.06,-0.09,-0.004,0.17,0.12,-0.11,-0.02,-0.032,-0.028,0.11,0.06,0.07,0.05
"William Carrier","25-26","CAR","L",48,527.87,24,14.43,28.56,3.63,0.076,0.16,0.22,1.83,-1.81,0.06,-0.016,0.14,0.02,0.16,0.06
"William Eklund","25-26","S.J","L",53,791.2,27,14.77,30.33,-0.42,-0.023,0.31,0.22,-0.44,-0.02,-0.017,0.006,0.27,0.03,0.22,0
"William Karlsson","25-26","VGK","C",14,175.53,20,14.97,28.74,-0.12,-0.016,0.05,0.13,-0.06,0.06,-0.018,-0.002,0.09,-0.04,0.14,0
"William Nylander","25-26","TOR","R",43,646.82,26,15.51,30.28,-0.65,0.008,0.27,0.27,-0.11,0.54,0.008,0,0.23,0.04,0.23,0.04
"Wyatt Johnston","25-26","DAL","C",59,906.3,24,15.57,31.19,-0.38,0.044,0.29,0.35,-0.8,-0.42,0.002,-0.042,0.19,0.1,0.26,0.09
"Wyatt Kaiser","25-26","CHI","D",57,963.08,25,13.46,26.91,-1.5,-0.113,0.02,-0.01,-0.8,0.7,-0.049,0.064,0.1,-0.08,0.07,-0.09
"Yakov Trenin","25-26","MIN","C",60,709.37,29,14.21,28.08,-0.74,0.004,0.09,0.13,0.23,0.96,-0.013,-0.017,0.01,0.08,0.1,0.03
"Yan Kuznetsov","25-26","CGY","D",44,808.25,29,14.05,28.22,0.89,-0.032,-0.03,-0.01,1.25,0.36,-0.002,0.03,0.03,-0.06,0.02,-0.04
"Yanni Gourde","25-26","T.B","C",58,808.45,30,14.56,29.69,1.96,0.09,0.24,0.32,0.27,-1.69,0.024,-0.066,0.12,0.11,0.18,0.14
"Yegor Chinakhov","25-26","CBJ","R",29,286.58,23,14.31,28,0.69,0.033,0.16,0.17,0.81,0.12,0.023,-0.01,0.11,0.05,0.15,0.02
"Yegor Chinakhov","25-26","PIT","R",20,249.02,25,14.86,29.42,0.27,0.067,0.26,0.15,0.25,-0.02,0.085,0.018,0.26,0,0.12,0.03
"Yegor Sharangovich","25-26","CGY","C",54,711.37,29,15.19,30.45,-0.04,-0.024,0.01,0,0.66,0.7,-0.009,0.015,0.02,-0.01,0.01,-0.01
"Zach Aston-Reese","25-26","CBJ","C/L",26,230.9,26,14.02,27.42,0.46,0.005,0.17,0.17,0.3,-0.16,-0.008,-0.013,0.1,0.06,0.13,0.03
"Zach Benson","25-26","BUF","L",43,569.18,25,15.38,30.98,0.18,0.003,0.3,0.31,0.38,0.2,0.025,0.021,0.29,0.01,0.32,-0.01
"Zach Bogosian","25-26","MIN","D",27,376.13,27,13.55,26.73,-0.97,0.002,0.16,0.1,-0.1,0.87,0.001,-0.002,0.11,0.05,0.1,0
"Zach Hyman","25-26","EDM","L",42,657.25,28,16.47,32.29,1.75,0.149,0.25,0.37,1.24,-0.5,0.184,0.036,0.3,-0.05,0.38,-0.01
"Zach Metsa","25-26","BUF","D",29,278.53,25,13.27,26.69,0.19,0.026,0.28,0.29,0.14,-0.05,0.025,-0.001,0.25,0.03,0.26,0.03
"Zach Werenski","25-26","CBJ","D",54,1151.9,28,14.24,27.87,0.65,0.036,0.26,0.2,0.75,0.1,0.041,0.005,0.22,0.03,0.2,0
"Zach Whitecloud","25-26","CGY","D",10,206.48,22,14.07,28.23,-0.63,-0.057,-0.03,-0.08,0.14,0.78,-0.031,0.026,0.03,-0.06,-0.02,-0.06
"Zach Whitecloud","25-26","VGK","D",47,789.93,24,14.3,27.38,0.39,0.032,0.18,0.25,0.12,-0.27,0.009,-0.024,0.14,0.03,0.2,0.05
"Zachary Bolduc","25-26","MTL","R",58,667.75,27,14.72,29.53,0.38,0.036,0.23,0.29,0.12,-0.26,0.028,-0.008,0.2,0.03,0.25,0.04
"Zack Ostapchuk","25-26","S.J","C",34,302.58,26,12.6,25.91,-2.09,-0.043,0.05,0.1,-1.47,0.62,-0.05,-0.007,0.01,0.04,0.09,0.01
