"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"78","Jonas Brodin","MIN","D","50","86.466666666667","1.7293333333333","0","0.69","0","0.69","0.69","100.00","1.39","0.00","0.01","1.39","1.39","0","0","1.39","0","0","0","0","0","0","0","1.39","0","0","0.69","5.55","0","0","-"
"319","Will Cuylle","NYR","L","82","88.366666666667","1.0776422764228","1.36","0.68","0","0.68","2.04","75.00","2.72","50.00","0.43","3.39","3.39","2.72","2.04","0","0","0","0","0","0","0","0","1.36","0.68","2.04","2.04","3.39","2.04","0.68","50.92"
"4","Anze Kopitar","L.A","C","81","91.466666666667","1.1292181069959","0","0.66","0","0.66","0.66","100.00","1.31","0.00","0.07","1.97","1.31","0","0","0","0","0","0","0","0","0","0","0","1.31","1.31","0","5.25","49.85","57.07","30.59"
"151","Travis Sanheim","PHI","D","82","191.13333333333","2.3308943089431","0","0.63","0","0.63","0.63","100.00","1.26","0.00","0.2","2.83","2.2","1.88","0.63","0","0.31","1.26","0.63","0.63","0","0","0.63","1.57","2.83","1.26","0.94","7.53","0","0","-"
"246","Neal Pionk","WPG","D","69","122.46666666667","1.7748792270531","0","0.49","0","0.49","0.49","100.00","0","-","0","0","0","0","0","0","0","1.96","0.98","0.98","0","0","0.49","2.94","0.49","4.9","0.98","6.86","0","0","-"
"278","Alexander Romanov","NYI","D","64","122.5","1.9140625","0","0.49","0","0.49","0.49","20.00","0.49","0.00","0.05","1.47","0.98","0.49","0","0","0","1.96","0.98","0.98","0","0","0","1.47","0.49","4.9","1.96","8.33","0","0","-"
"113","Connor Brown","EDM","R","82","129.9","1.5841463414634","0.46","0.46","0","0.46","0.92","100.00","6","7.69","0.8","7.85","7.39","6","2.77","0.46","0.46","0.92","0.46","0.46","0","0","0","2.31","0.46","0","0.46","2.31","2.77","4.16","18.48"
"215","Andrew Peeke","BOS","D","76","134.65","1.7717105263158","0.45","0.45","0","0.45","0.89","66.67","0.89","50.00","0.13","0.89","0.89","0.45","0","0.45","0","0","0","0","0","0","0","1.78","0","2.67","0.89","6.24","0","0","-"
"204","Jalen Chatfield","CAR","D","79","143.25","1.8132911392405","0","0.42","0","0.42","0.42","25.00","0.84","0.00","0.02","0.84","0.84","0","0","0","0","1.68","0.84","0.84","0","0","0.42","1.68","0.42","1.26","1.26","3.77","0","0","-"
"18","Alex Pietrangelo","VGK","D","71","147.83333333333","2.0821596244131","0","0.81","0.41","0.41","0.81","66.67","3.65","0.00","0.01","4.46","4.46","0","0","3.65","0","0","0","0","0","0","0.41","3.25","0.81","1.62","0.41","10.96","0","0","-"
"264","Ty Emberson","EDM","D","76","150.03333333333","1.9741228070175","0","0.4","0","0.4","0.4","50.00","0.4","0.00","0","0.8","0.4","0","0","0.4","0","0","0","0","0","0","0.4","1.6","0.8","4.8","0.8","10","0","0","-"
"82","Connor Murphy","CHI","D","68","155.8","2.2911764705882","0","0.39","0","0.39","0.39","33.33","1.16","0.00","0.01","1.16","1.16","0","0","0.39","0","0","0","0","0","0","0.39","1.16","0.77","0.39","0.39","8.47","0","0","-"
"212","Sam Steel","DAL","C","79","154.28333333333","1.9529535864979","0.39","0.78","0.39","0.39","1.17","75.00","3.5","11.11","0.18","3.5","3.5","1.56","0.78","0.39","0","1.56","0.78","0.78","0","0","1.17","1.17","0.78","1.17","0.78","2.33","10.5","17.5","14.58"
"139","Ryan Pulock","NYI","D","74","159.55","2.1560810810811","0","0.75","0.38","0.38","0.75","50.00","2.26","0.00","0.16","3.01","3.01","0.38","0","0.75","0.38","0.75","0.38","0.38","0","0","0","0.75","0","0.75","0.38","12.41","0","0","-"
"317","Brock Faber","MIN","D","78","157","2.0128205128205","0","0.38","0","0.38","0.38","33.33","0.38","0.00","0","0.76","0.38","0","0","0.38","0","0","0","0","0","0","0.38","2.68","0","2.29","0.76","5.73","0","0","-"
"35","Brayden McNabb","VGK","D","82","162.5","1.9817073170732","0.37","0.37","0","0.37","0.74","50.00","1.11","33.33","0.03","1.11","1.11","0.37","0","0.74","0","0.74","0.37","0.37","0","0","0","0.37","0","7.38","1.85","13.66","0","0","-"
"77","Mika Zibanejad","NYR","C","82","163.61666666667","1.995325203252","0","2.2","1.83","0.37","2.2","85.71","3.3","0.00","0.4","5.87","5.13","2.93","1.83","1.47","0.73","0","0","0","0","0","0.73","1.47","2.2","0.37","1.1","2.2","22.37","25.67","17.08"
"307","Cole Smith","NSH","L, R","71","167.25","2.3556338028169","0","0.36","0","0.36","0.36","100.00","3.59","0.00","0.41","4.66","3.95","2.87","1.08","0.72","0.36","2.51","0.72","0.36","0.36","0","0.36","1.08","1.08","3.95","1.79","2.51","0.36","0.36","17.94"
"140","Nikita Zadorov","BOS","D","81","173.73333333333","2.1448559670782","0","0.69","0.35","0.35","0.69","50.00","1.73","0.00","0.08","3.45","2.76","1.04","0","0","0","0.69","0.35","0.35","0","0","0.35","2.07","1.04","6.56","0.35","5.87","0","0","-"
"173","Erik Cernak","T.B","D","76","180.11666666667","2.3699561403509","0","0.67","0.33","0.33","0.67","50.00","1.33","0.00","0.25","2.66","2.33","0","0","0.67","0","2","1","1","0","0","1.33","0.67","1","6","1.67","7","0","0","-"
"210","Ryan Lindgren","COL, NYR","D","72","179.75","2.4965277777778","0","0.67","0.33","0.33","0.67","40.00","1","0.00","0.04","1","1","0.33","0","0.33","0.33","0.67","0.33","0.33","0","0","1","1.34","0.33","3","0.67","8.68","0","0","-"
"255","Pius Suter","VAN","C","81","184.4","2.2765432098765","0.33","0.33","0","0.33","0.65","100.00","2.93","11.11","0.36","5.53","3.9","2.28","0","0.33","0.33","0.65","0.33","0.33","0","0","0","1.3","0.65","0.33","0.33","3.9","6.51","10.41","12.51"
"260","Ryan McLeod","BUF","C","79","183.2","2.3189873417722","0.98","0.98","0.66","0.33","1.97","75.00","3.6","27.27","0.4","7.21","5.24","2.95","1.64","0.66","0.33","0","0","0","0","0","0.98","1.97","0","0","0.66","1.31","36.03","36.03","16.38"
"49","Chris Tanev","TOR","D","75","184.85","2.4646666666667","0","0.32","0","0.32","0.32","50.00","0.65","0.00","0","0.65","0.65","0","0","0.32","0","0","0","0","0","0","0.32","0.97","0.32","0","0.65","14.93","0","0","-"
"15","Ryan McDonagh","T.B","D","82","213.78333333333","2.6071138211382","0.28","0.56","0.28","0.28","0.84","42.86","1.68","16.67","0.08","1.68","1.68","0.56","0.28","0.84","0","0.56","0.28","0.28","0","0","0","2.81","0.56","1.68","0.56","8.7","0","0","-"
"47","Brenden Dillon","N.J","D","82","215.56666666667","2.6288617886179","0","0.28","0","0.28","0.28","20.00","0.56","0.00","0.2","1.39","1.11","0.84","0.84","0.28","0","1.11","0.56","0.56","0","0","0.28","1.67","0.56","4.45","0.28","5.85","0","0","-"
"95","Cody Ceci","DAL, S.J","D","85","211","2.4823529411765","0","0.28","0","0.28","0.28","33.33","1.71","0.00","0.01","1.71","1.71","0","0","1.42","0","0","0","0","0","0","0.28","1.99","0.85","3.41","0.85","6.26","0","0","-"
"161","Gustav Forsling","FLA","D","80","230.5","2.88125","0.26","0.26","0","0.26","0.52","25.00","1.82","14.29","0.02","2.08","1.82","0.26","0","1.04","0","0","0","0","0","0","0.26","2.08","0.78","2.08","0.26","8.07","0","0","-"
"259","Martin Fehervary","WSH","D","81","245.58333333333","3.0318930041152","0","0.49","0.24","0.24","0.49","33.33","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0.24","0.98","0.24","1.71","0.24","9.28","0","0","-"
"1","Ryan Suter","STL","D","82","163.41666666667","1.9928861788618","0.37","0","0","0","0.37","33.33","1.1","33.33","0.07","1.84","1.84","0.73","0.37","0.37","0","0","0","0","0","0","0.73","0.73","0.37","2.2","0","6.61","0","0","-"
"2","Brent Burns","CAR","D","82","195.9","2.3890243902439","0","0","0","0","0","0.00","0.92","0.00","0.01","1.23","0.92","0.31","0","0.92","0","1.23","0.61","0.61","0","0","0","2.76","1.53","1.23","1.23","5.82","0","0","-"
"3","Jack Johnson","CBJ","D","41","65.783333333333","1.6044715447154","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2.74","1.82","2.74","0","5.47","0","0","-"
"5","Kris Letang","PIT","D","74","156.56666666667","2.1157657657658","0.38","0","0","0","0.38","50.00","2.3","16.67","0.04","3.07","2.68","0","0","0.38","0","2.3","0.77","0.77","0","0","1.15","1.92","0.77","3.07","0.77","3.83","0","0","-"
"6","Brad Marchand","BOS, FLA","L","71","93.816666666667","1.3213615023474","0","0.64","0.64","0","0.64","100.00","6.4","0.00","0.99","10.87","9.59","7.67","1.92","0.64","2.56","0","0","0","0","0","3.2","1.92","1.28","5.12","0","3.84","1.92","0.64","47.97"
"7","Nick Foligno","CHI","L","78","174","2.2307692307692","0.69","0","0","0","0.69","66.67","4.14","16.67","0.56","5.17","4.48","1.72","1.38","0.69","0.69","0.69","0.34","0.34","0","0","0.34","1.38","1.03","2.07","0","2.76","20","27.24","14.60"
"9","Jeff Petry","DET","D","44","50.583333333333","1.1496212121212","0","0","0","0","0","0.00","1.19","0.00","0","1.19","1.19","0","0","0","0","0","0","0","0","0","0","3.56","0","7.12","1.19","10.68","0","0","-"
"10","Claude Giroux","OTT","R","81","191.26666666667","2.361316872428","0","0.31","0.31","0","0.31","50.00","3.14","0.00","0.34","5.02","4.71","1.88","1.25","0.94","0","1.25","0.63","0.63","0","0","0.63","0.94","0.31","0.63","0","2.51","38.58","25.41","18.91"
"11","Jordan Staal","CAR","C","75","169.93333333333","2.2657777777778","0.71","0","0","0","0.71","100.00","3.18","22.22","0.35","4.24","4.24","3.18","1.41","0.35","0","1.41","0.71","0.71","0","0","0.71","1.41","0.71","0.71","1.06","2.82","42.37","48.37","16.49"
"12","Alex Killorn","ANA","L","82","157.83333333333","1.9247967479675","0.38","0.38","0.38","0","0.76","100.00","3.04","12.50","0.22","3.8","3.04","1.9","1.14","0.76","0.38","0.76","0.38","0.38","0","0","0.38","0","0.38","0.38","0","1.9","0.38","2.28","5.43"
"13","Ian Cole","UTA","D","82","236.41666666667","2.8831300813008","0","0.25","0.25","0","0.25","50.00","0.25","0.00","0","0.51","0.51","0","0","0.51","0","0.51","0.25","0.25","0","0","0.51","0.76","1.27","3.55","0.25","12.44","0","0","-"
"14","Mikael Backlund","CGY","C","76","174.88333333333","2.3010964912281","0.34","0","0","0","0.34","33.33","4.46","7.69","0.63","7.2","5.49","3.09","1.03","0.69","0","0","0","0","0","0","0","1.03","0.69","0.34","0.34","2.74","39.11","59.01","13.68"
"16","Alec Martinez","CHI","D","44","60.816666666667","1.382196969697","0","0","0","0","0","-","0","-","0","0.99","0","0","0","0","0","0","0","0","0","0","0","0.99","0.99","0.99","0.99","6.91","0","0","-"
"17","Lars Eller","PIT, WSH","C","80","83.366666666667","1.0420833333333","0","0","0","0","0","-","4.32","0.00","0.65","4.32","4.32","2.88","0.72","0","0.72","1.44","0.72","0.72","0","0","2.16","0","0.72","0","0.72","3.6","28.79","29.51","35.54"
"19","Zach Bogosian","MIN","D","81","145.46666666667","1.7958847736626","0","0","0","0","0","-","2.47","0.00","0.01","2.47","2.47","0","0","0.41","0","0","0","0","0","0","0","2.47","1.65","1.65","0.41","4.54","0","0","-"
"20","Luke Schenn","NSH, WPG","D","76","98.533333333333","1.2964912280702","0","0","0","0","0","-","2.44","0.00","0.04","2.44","2.44","0","0","0","0","0","0","0","0","0","0","2.44","0.61","4.87","1.22","6.09","0","0","-"
"21","Tyler Myers","VAN","D","71","156.15","2.1992957746479","0.38","0.38","0.38","0","0.77","66.67","1.54","25.00","0.11","3.07","2.31","0.77","0.38","0","0","0.77","0.38","0.38","0","0","0","1.92","0.77","3.46","0.38","7.68","0","0","-"
"22","Erik Karlsson","PIT","D","82","64.6","0.78780487804878","0","0","0","0","0","-","2.79","0.00","0.01","2.79","2.79","0","0","1.86","0","0","0","0","0","0","0","0.93","0.93","0","0.93","0.93","0","0","-"
"23","John Carlson","WSH","D","79","224.96666666667","2.8476793248945","0","0","0","0","0","0.00","2.67","0.00","0.1","3.73","3.2","0.8","0.53","1.07","0.27","0","0","0","0","0","0.27","2.13","0.8","0.53","0.8","7.2","0","0","-"
"24","Roman Josi","NSH","D","53","74.216666666667","1.4003144654088","0","0","0","0","0","-","3.23","0.00","0.13","6.47","5.66","1.62","0","0.81","0","1.62","0.81","0.81","0","0","0","2.43","2.43","3.23","0","8.08","0","0","-"
"25","Travis Hamonic","OTT","D","59","91.55","1.5516949152542","0","0","0","0","0","0.00","0.66","0.00","0.01","0.66","0.66","0","0","0","0","2.62","1.31","1.31","0","0","0","1.31","0","0","0","7.86","0","0","-"
"26","Adam Henrique","EDM","C","81","129.46666666667","1.598353909465","0.46","0","0","0","0.46","33.33","4.17","11.11","0.24","4.63","4.17","0.93","0.46","0.93","0","0","0","0","0","0","0","1.39","0.93","0.46","0.46","6.02","47.27","53.3","21.78"
"27","Gustav Nyquist","MIN, NSH","C, R","79","103.46666666667","1.3097046413502","0.58","0.58","0.58","0","1.16","100.00","3.48","16.67","0.46","4.06","4.06","3.48","1.16","0.58","0","0","0","0","0","0","1.16","0.58","1.16","0","0.58","0","0","0.58","0.00"
"28","Jared Spurgeon","MIN","D","66","56.616666666667","0.85782828282828","0","0","0","0","0","-","1.06","0.00","0","1.06","1.06","0","0","0","0","2.12","1.06","1.06","0","0","0","1.06","0","1.06","0","8.48","0","0","-"
"30","Ryan O'Reilly","NSH","C","79","69","0.87341772151899","0","0","0","0","0","-","2.61","0.00","0.37","4.35","4.35","2.61","0.87","0","0","0","0","0","0","0","0","2.61","1.74","0","0.87","6.09","39.13","38.26","43.97"
"31","Victor Hedman","T.B","D","79","126.63333333333","1.6029535864979","0","0","0","0","0","0.00","0.95","0.00","0.23","3.32","2.37","3.32","1.42","0","0.95","1.9","0.95","0.95","0","0","0.47","1.9","0.47","0.47","0.47","4.26","0","0","-"
"32","Oliver Ekman-Larsson","TOR","D","77","84.116666666667","1.0924242424242","0","0","0","0","0","0.00","1.43","0.00","0.1","1.43","1.43","0.71","0","0","0","1.43","0.71","0.71","0","0","0","1.43","0","1.43","0","7.13","0","0","-"
"33","Dmitry Kulikov","FLA","D","70","142.55","2.0364285714286","0","0","0","0","0","0.00","1.26","0.00","0.07","1.68","1.68","0.42","0","0","0","0.84","0.42","0.42","0","0","0.84","1.26","0.42","4.21","2.1","5.05","0","0","-"
"34","Chris Kreider","NYR","L","68","115.33333333333","1.6960784313725","2.08","0","0","0","2.08","80.00","8.84","23.53","0.76","10.92","9.88","4.68","1.56","0.52","0","0","0","0","0","0","1.04","2.6","0","0.52","0.52","1.56","1.04","1.56","20.81"
"36","Reilly Smith","NYR, VGK","R","79","132.55","1.6778481012658","0.91","0.45","0.45","0","1.36","75.00","5.43","16.67","0.66","8.15","7.7","5.43","3.17","0.45","0.45","0","0","0","0","0","0.45","2.26","1.36","1.36","0.45","1.81","0","0.45","0.00"
"37","Dmitry Orlov","CAR","D","76","157.43333333333","2.0714912280702","0","0","0","0","0","0.00","2.67","0.00","0.16","4.19","4.19","0.76","0","0","0","0","0","0","0","0","0","2.29","0","2.29","0.76","1.91","0","0","-"
"38","Brian Dumoulin","ANA, N.J","D","80","174.8","2.185","0","0","0","0","0","-","1.03","0.00","0.02","1.72","1.72","0","0","0.34","0","0","0","0","0","0","0","1.37","1.03","1.37","1.37","6.52","0","0","-"
"39","Mattias Ekholm","EDM","D","65","135.86666666667","2.0902564102564","0","0","0","0","0","0.00","1.32","0.00","0.02","1.32","1.32","0","0","0","0","0.88","0.44","0.44","0","0","0","1.77","1.77","2.21","0.44","8.83","0","0","-"
"40","Marcus Foligno","MIN","L","77","106.63333333333","1.3848484848485","0","0","0","0","0","-","0.56","0.00","0.04","1.69","1.13","0.56","0","0.56","0","2.25","0.56","0.56","0","0","0","0.56","2.25","1.69","0","7.31","0","1.69","0.00"
"41","Casey Cizikas","NYI","C","82","69.083333333333","0.84247967479675","0.87","0","0","0","0.87","100.00","3.47","25.00","0.35","3.47","3.47","2.61","1.74","0","0","0","0","0","0","0","0.87","1.74","1.74","0.87","0.87","6.08","9.55","18.24","29.86"
"42","David Savard","MTL","D","75","239.8","3.1973333333333","0","0","0","0","0","0.00","1","0.00","0.1","1.25","1.25","0.25","0","0.5","0.25","1","0.5","0.5","0","0","1","0.75","1","1.25","0","12.51","0","0","-"
"43","Ben Chiarot","DET","D","81","140.98333333333","1.7405349794239","0","0","0","0","0","0.00","0.43","0.00","0","0.43","0.43","0","0","0.43","0","1.7","0.85","0.85","0","0","0.43","0.85","0.85","4.68","0.43","6.81","0","0","-"
"44","Erik Haula","N.J","L","69","103.75","1.5036231884058","0","0","0","0","0","0.00","1.73","0.00","0.17","4.05","2.89","1.16","0","0.58","0","0","0","0","0","0","0","0.58","0.58","0.58","0.58","4.05","18.51","19.08","28.47"
"45","Nick Jensen","OTT","D","71","141.4","1.9915492957746","0","0","0","0","0","0.00","1.27","0.00","0.01","1.27","1.27","0","0","0.42","0","0","0","0","0","0","0.85","2.12","0","2.55","1.7","5.09","0","0","-"
"46","Nic Dowd","WSH","C","82","210.58333333333","2.5680894308943","0.57","0","0","0","0.57","100.00","1.71","33.33","0.14","3.13","2.85","1.71","0.57","0.57","0","6.84","1.14","0.57","0","0.57","1.42","1.71","1.71","2.56","0.85","9.4","39.6","51","12.45"
"48","Radko Gudas","ANA","D","81","202.33333333333","2.4979423868313","0","0","0","0","0","0.00","1.48","0.00","0","1.78","1.78","0","0","0.3","0","2.37","1.19","1.19","0","0","0.3","0.89","0","6.82","0.89","8.6","0","0","-"
"50","Justin Holl","DET","D","73","87.433333333333","1.1977168949772","0","0","0","0","0","0.00","0.69","0.00","0.04","0.69","0.69","0.69","0","0","0","1.37","0.69","0.69","0","0","0.69","2.06","0","2.06","1.37","10.98","0","0","-"
"51","Charlie Coyle","BOS, COL","C","83","165.56666666667","1.9947791164659","0.36","0","0","0","0.36","50.00","2.9","12.50","0.43","4.35","4.35","1.81","1.09","0.72","0.36","1.45","0.72","0.72","0","0","0.36","0.36","1.45","1.09","0.36","3.62","21.02","28.99","15.23"
"52","Jon Merrill","MIN","D","70","60.816666666667","0.86880952380952","0","0","0","0","0","0.00","0.99","0.00","0","0.99","0.99","0","0","0.99","0","0","0","0","0","0","0.99","0","0","1.97","0","3.95","0","0","-"
"53","Justin Faulk","STL","D","78","103.2","1.3230769230769","0","0","0","0","0","-","0","-","0","0.58","0","0","0","0","0.58","0","0","0","0","0","0","1.74","0","1.16","0.58","4.65","0","0","-"
"54","Brock Nelson","COL, NYI","C","80","76.433333333333","0.95541666666667","2.35","0","0","0","2.35","100.00","10.99","21.43","0.99","12.56","10.99","10.2","2.35","0","0.78","0","0","0","0","0","0","0.78","3.14","0.78","0.78","2.35","25.9","25.9","39.25"
"55","Derek Forbort","VAN","D","54","119.86666666667","2.2197530864198","0","0","0","0","0","0.00","0.5","0.00","0.04","1","1","0.5","0","0.5","0","1","0.5","0.5","0","0","0.5","1","0.5","8.01","1.5","6.01","0","0","-"
"56","Cam Fowler","ANA, STL","D","68","78.183333333333","1.1497549019608","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","1.53","0.77","0.77","0","0","0","2.3","0","0","0","6.91","0","0","-"
"57","Mikael Granlund","DAL, S.J","C","83","128.2","1.544578313253","0.47","0","0","0","0.47","100.00","2.34","20.00","0.22","2.81","2.81","2.34","0.94","0","0","0.94","0.47","0.47","0","0","0.94","0","0.47","0","0","2.34","17.78","22.93","20.44"
"58","Bryan Rust","PIT","R","71","84.766666666667","1.193896713615","0","0","0","0","0","-","3.54","0.00","0.14","4.25","4.25","0.71","0.71","0.71","0","0","0","0","0","0","0.71","3.54","1.42","0","0","4.95","0.71","3.54","11.80"
"59","Sam Carrick","NYR","C","80","92.783333333333","1.1597916666667","0.65","1.29","1.29","0","1.94","100.00","3.23","20.00","0.18","4.53","3.23","2.59","1.29","0","0.65","0","0","0","0","0","0","1.29","0.65","1.29","0.65","3.88","14.87","7.76","42.50"
"60","Mark Stone","VGK","R","66","76.483333333333","1.1588383838384","0","0.78","0.78","0","0.78","50.00","3.14","0.00","0.12","4.71","3.92","1.57","0","0.78","0","0","0","0","0","0","0","0.78","1.57","0","1.57","1.57","0","0","-"
"61","Colin Blackwell","DAL","C","63","118.65","1.8833333333333","1.01","0.51","0.51","0","1.52","100.00","4.55","22.22","0.29","5.06","4.55","2.53","2.53","0.51","0","2.02","1.01","1.01","0","0","1.01","2.02","0.51","0.51","1.01","2.02","29.84","30.85","24.86"
"62","Josh Manson","COL","D","48","75.95","1.5822916666667","0","0.79","0.79","0","0.79","50.00","0.79","0.00","0.03","2.37","2.37","0","0","0","0","1.58","0.79","0.79","0","0","0.79","3.95","0.79","6.32","0.79","10.27","0","0","-"
"63","Dylan DeMelo","WPG","D","82","173.65","2.1176829268293","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0.69","0.35","0.35","0","0","1.04","1.38","1.04","1.38","1.38","5.87","0","0","-"
"64","Nick Seeler","PHI","D","77","122.58333333333","1.5919913419913","0","0","0","0","0","0.00","0.98","0.00","0.04","1.96","1.47","0.98","0.49","0","0.49","0","0","0","0","0","0.49","0.98","0.98","2.45","0.98","10.28","0","0","-"
"65","Sean Kuraly","CBJ","C","82","74","0.90243902439024","0","0","0","0","0","-","4.05","0.00","0.35","4.86","4.86","0.81","0.81","0.81","0","1.62","0.81","0.81","0","0","0.81","0","0","3.24","1.62","7.3","20.27","24.32","36.86"
"66","Vincent Trocheck","NYR","C","82","182.21666666667","2.2221544715447","1.98","0.33","0.33","0","2.3","70.00","6.26","31.58","0.94","8.56","8.56","4.28","1.32","1.32","0","0","0","0","0","0","0.66","1.32","2.3","1.65","0.99","3.62","41.49","30.62","18.94"
"67","Adam Lowry","WPG","C","73","143.86666666667","1.9707762557078","0","0.83","0.83","0","0.83","66.67","2.92","0.00","0.27","4.59","3.75","1.67","0.83","0.83","0","0","0","0","0","0","0","0.83","0.83","0.83","1.25","7.09","35.45","52.13","16.88"
"68","Blake Coleman","CGY","C, L","82","159.53333333333","1.9455284552846","0.38","0.75","0.75","0","1.13","100.00","4.14","9.09","0.37","5.27","4.51","3.01","1.5","0.38","0","1.5","0.75","0.75","0","0","0","1.88","1.5","2.63","0.38","3.01","2.63","2.63","18.80"
"69","Jean-Gabriel Pageau","NYI","C","79","135.56666666667","1.7160337552743","0.44","1.33","1.33","0","1.77","80.00","5.75","7.69","0.49","7.52","6.64","3.1","1.77","1.33","0.44","4.43","0.44","0","0","0.44","0","0.89","2.21","1.33","1.33","4.87","38.51","28.33","25.50"
"70","Scott Mayfield","NYI","D","66","108.6","1.6454545454545","0.55","0","0","0","0.55","33.33","1.1","50.00","0.06","1.66","1.66","0.55","0","0","0","0","0","0","0","0","0","0.55","1.1","2.21","1.1","8.84","0","0","-"
