"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"83","Nick Seeler","PHI","D","71","139.9","1.9704225352113","0","1.72","0.43","1.29","1.72","66.67","0.86","0.00","0.09","2.14","1.72","0.86","0","0","0","0","0","0","0","0","0.86","2.14","0.86","4.29","0.43","18.87","0","0","-"
"280","Timothy Liljegren","TOR","D","55","59.633333333333","1.0842424242424","0","1.01","0","1.01","1.01","100.00","1.01","0.00","0.13","2.01","2.01","1.01","1.01","1.01","0","0","0","0","0","0","1.01","2.01","2.01","8.05","1.01","9.06","0","0","-"
"278","Henri Jokiharju","BUF","D","74","68.25","0.9222972972973","0","0.88","0","0.88","0.88","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0.88","0","0.88","0.88","1.76","2.64","0","0","-"
"189","Warren Foegele","EDM","L","82","72.366666666667","0.88252032520325","0.83","0.83","0","0.83","1.66","100.00","9.12","9.09","1.18","15.75","14.92","9.95","4.15","2.49","1.66","0","0","0","0","0","0","0","3.32","1.66","0","4.97","0","0","-"
"97","Sean Couturier","PHI","C","74","84.2","1.1378378378378","0","1.43","0.71","0.71","1.43","100.00","7.13","0.00","0.52","7.13","7.13","3.56","1.43","0.71","0","1.43","0.71","0.71","0","0","0","2.85","5.7","0","0","2.14","21.38","31.35","28.89"
"112","Brady Skjei","CAR","D","80","175.83333333333","2.1979166666667","0.34","1.02","0.34","0.68","1.36","66.67","2.73","12.50","0.07","3.41","3.07","0.68","0","0.34","0","0","0","0","0","0","0.68","1.02","1.71","2.39","0.68","6.14","0","0","-"
"143","MacKenzie Weegar","CGY","D","82","179.33333333333","2.1869918699187","0","0.67","0","0.67","0.67","40.00","1.34","0.00","0.04","1.34","1.34","0","0","0.33","0","1.34","0.33","0.33","0","0","0.67","2.01","1.34","5.02","1.34","15.06","0","0","-"
"331","Cam York","PHI","D","82","192.63333333333","2.3491869918699","0","0.62","0","0.62","0.62","28.57","1.87","0.00","0.03","2.18","1.87","0.31","0","0.31","0","0","0","0","0","0","0.31","1.25","0.62","2.18","0.93","10.59","0","0","-"
"356","Janis Moser","ARI","D","80","193.23333333333","2.4154166666667","0","0.62","0","0.62","0.62","50.00","0.62","0.00","0.15","1.24","1.24","0.62","0.62","0.31","0","0","0","0","0","0","0.31","0.93","1.24","1.24","1.55","7.76","0","0","-"
"30","Zach Bogosian","MIN, T.B","D","65","98.666666666667","1.5179487179487","0","0.61","0","0.61","0.61","100.00","0","-","0.01","0.61","0.61","0","0","0","0","2.43","1.22","1.22","0","0","0.61","1.22","1.22","6.08","0.61","7.91","0","0","-"
"283","Cale Makar","COL","D","77","196.4","2.5506493506494","0.31","0.92","0.31","0.61","1.22","80.00","3.36","9.09","0.13","4.58","3.97","1.53","0","0.92","0.31","0","0","0","0","0","0.61","1.22","2.75","0.92","0","7.94","0","0","-"
"171","Trevor van Riemsdyk","WSH","D","70","111.2","1.5885714285714","0","0.54","0","0.54","0.54","100.00","2.16","0.00","0.21","3.24","2.7","1.08","0.54","0.54","0.54","0","0","0","0","0","1.08","1.62","0.54","0","0","5.4","0","0","-"
"301","Martin Fehervary","WSH","D","66","111.73333333333","1.6929292929293","0","0.54","0","0.54","0.54","100.00","0","-","0","0","0","0","0","0","0","1.07","0.54","0.54","0","0","0.54","0","0","4.3","0.54","10.2","0","0","-"
"231","Derek Ryan","EDM","C","70","112.25","1.6035714285714","1.07","0.53","0","0.53","1.6","100.00","3.21","33.33","0.47","4.81","4.28","3.21","2.67","0.53","1.07","1.07","0.53","0.53","0","0","1.6","0.53","2.67","3.74","0.53","1.6","35.28","40.09","25.02"
"238","Matt Roy","L.A","D","81","231.86666666667","2.8625514403292","0","0.52","0","0.52","0.52","28.57","1.04","0.00","0","1.29","1.04","0.26","0","0.52","0","1.04","0.52","0.52","0","0","0.26","1.55","0.78","4.92","0.78","12.68","0","0","-"
"16","Jeff Petry","DET","D","73","120.66666666667","1.6529680365297","0","0.5","0","0.5","0.5","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0.5","5.47","0.5","10.94","0","0","-"
"128","Chandler Stephenson","VGK","C","75","119.36666666667","1.5915555555556","1.01","0.5","0","0.5","1.51","75.00","3.52","28.57","0.44","4.02","4.02","2.51","2.51","2.01","0","0","0","0","0","0","0.5","0","3.02","1.51","1.01","2.01","16.59","19.6","23.04"
"213","Travis Konecny","PHI","R","76","119.03333333333","1.5662280701754","3.02","0.5","0","0.5","3.53","87.50","12.1","25.00","1.09","16.13","14.62","9.58","3.02","3.53","0.5","2.02","1.01","1.01","0","0","0.5","1.51","4.54","7.56","1.01","2.02","1.51","3.02","16.80"
"99","Jamie Oleksiak","SEA","D","82","244.25","2.9786585365854","0","0.49","0","0.49","0.49","66.67","0.74","0.00","0.05","0.98","0.98","0.25","0.25","0.25","0.25","0.98","0.49","0.49","0","0","0.25","1.47","0.49","3.19","0.49","13.51","0","0","-"
"319","Yegor Sharangovich","CGY","C","82","123.88333333333","1.5107723577236","1.45","1.94","1.45","0.48","3.39","100.00","6.3","23.08","0.62","9.2","7.26","5.33","2.42","1.45","0.48","0","0","0","0","0","0","1.45","3.39","0.97","1.45","1.45","7.26","8.72","22.01"
"48","Chris Kreider","NYR","L","82","129.96666666667","1.5849593495935","0.92","1.38","0.92","0.46","2.31","83.33","9.69","9.52","1.24","14.77","13.39","10.16","6","3.23","0.46","0","0","0","0","0","1.38","1.38","2.77","0.46","0.92","0.92","0.92","3.69","9.23"
"93","William Karlsson","VGK","C","70","132.13333333333","1.887619047619","0.45","0.45","0","0.45","0.91","100.00","4.54","10.00","0.63","6.81","6.81","4.99","3.18","0.45","0","0","0","0","0","0","0.91","0.45","1.82","0.45","0.91","4.54","10.9","12.26","21.37"
"273","Urho Vaakanainen","ANA","D","68","132.75","1.9522058823529","0","0.45","0","0.45","0.45","25.00","1.36","0.00","0.04","1.36","1.36","0.45","0","0.9","0","0","0","0","0","0","0","1.81","0","0.9","0.45","9.04","0","0","-"
"114","Scott Laughton","PHI","C","82","139.1","1.6963414634146","0.86","2.59","2.16","0.43","3.45","100.00","8.2","10.53","1.05","10.78","9.92","7.76","3.45","1.29","0.43","3.45","1.73","1.73","0","0","2.16","0.86","1.73","1.29","0.86","3.88","29.33","30.63","21.10"
"129","Adam Pelech","NYI","D","58","146.65","2.5284482758621","0","0.41","0","0.41","0.41","50.00","1.64","0.00","0.25","1.64","1.64","1.23","0","0.82","0","0","0","0","0","0","0.41","1.64","1.23","2.45","0","15.14","0","0","-"
"74","Mikael Granlund","S.J","C","69","149.33333333333","2.1642512077295","0","0.4","0","0.4","0.4","100.00","1.61","0.00","0.16","2.41","2.01","2.01","1.61","0","0.4","1.61","0.8","0.8","0","0","1.21","0.4","4.42","0.8","0.8","4.42","18.88","18.48","20.31"
"81","Josh Manson","COL","D","76","151.41666666667","1.9923245614035","0.4","0.4","0","0.4","0.79","100.00","1.98","20.00","0.15","2.77","2.77","0.79","0","0","0","1.98","0.4","0","0.4","0","1.19","0.4","3.17","8.32","1.98","9.91","0","0.4","0.00"
"306","K'Andre Miller","NYR","D","80","150.43333333333","1.8804166666667","0","0.4","0","0.4","0.4","16.67","0.8","0.00","0.34","2.79","2.39","1.2","1.2","0.4","0","1.6","0.8","0.8","0","0","0.8","0.8","3.19","1.2","1.2","4.39","0","0","-"
"96","Mika Zibanejad","NYR","C","81","154.03333333333","1.901646090535","0.78","1.56","1.17","0.39","2.34","85.71","4.28","18.18","0.4","7.01","7.01","3.51","0.78","0.78","0.78","0","0","0","0","0","1.56","0.78","5.45","0.39","0.78","3.51","22.59","37","14.77"
"190","Jake Walman","DET","D","63","154.25","2.4484126984127","0","0.39","0","0.39","0.39","20.00","1.94","0.00","0.08","3.11","2.33","0.78","0.78","1.56","0.39","0.78","0.39","0.39","0","0","1.94","1.94","1.94","0.78","0.78","12.84","0","0","-"
"266","Vincent Desharnais","EDM","D","78","159.56666666667","2.0457264957265","0","0.38","0","0.38","0.38","33.33","0","-","0","0","0","0","0","0","0","2.26","1.13","1.13","0","0","0.38","1.13","0.38","7.14","1.13","14.29","0","0","-"
"281","Dylan Samberg","WPG","D","78","156.66666666667","2.008547008547","0","0.38","0","0.38","0.38","33.33","1.15","0.00","0.02","1.15","1.15","0","0","0.38","0","1.53","0.77","0.77","0","0","0.77","2.68","2.3","3.45","1.91","9.96","0","0","-"
"135","Jake McCabe","TOR","D","73","160.28333333333","2.1956621004566","0","0.37","0","0.37","0.37","33.33","0.37","0.00","0.02","0.37","0.37","0.37","0","0","0","0","0","0","0","0","0.75","1.87","0.37","8.61","1.87","9.73","0","0","-"
"296","Sean Walker","COL, PHI","D","81","165.91666666667","2.048353909465","0.72","0.36","0","0.36","1.08","100.00","3.25","22.22","0.29","3.98","3.62","1.45","0.36","0","0.36","0","0","0","0","0","0.36","1.08","2.53","7.59","1.08","5.42","0","0","-"
"347","Seth Jarvis","CAR","C","81","165.25","2.0401234567901","0.73","0.36","0","0.36","1.09","150.00","4.72","15.38","0.28","6.17","5.45","3.99","1.45","0","0.36","0.73","0.36","0.36","0","0","1.09","1.82","3.63","1.45","1.45","6.54","18.15","27.96","14.29"
"18","Jordan Staal","CAR","C","80","169.83333333333","2.1229166666667","0.35","1.06","0.71","0.35","1.41","100.00","4.95","7.14","0.54","7.07","6.36","3.89","2.47","1.77","0.35","0","0","0","0","0","0.71","1.41","3.53","3.18","0.71","5.3","37.45","36.39","17.92"
"46","Dmitry Kulikov","FLA","D","76","171.66666666667","2.2587719298246","0","0.7","0.35","0.35","0.7","40.00","1.4","0.00","0.03","1.75","1.4","0","0","0.35","0","0.7","0.35","0.35","0","0","0.7","0.7","1.4","7.69","1.05","6.29","0","0","-"
"162","Elias Lindholm","CGY, VAN","C","75","172.28333333333","2.2971111111111","0.35","0.7","0.35","0.35","1.04","75.00","2.44","14.29","0.17","3.48","3.48","1.74","0.35","0.35","0.35","1.39","0.7","0.7","0","0","0","1.39","1.74","3.13","1.04","2.79","35.17","36.92","16.99"
"343","Cole Smith","NSH","L","80","171.08333333333","2.1385416666667","0.35","0.7","0.35","0.35","1.05","75.00","5.61","6.25","0.42","7.72","5.96","5.26","0.7","1.75","1.75","0","0","0","0","0","1.05","2.1","4.91","4.21","2.45","4.56","0.35","1.05","8.77"
"29","Alex Pietrangelo","VGK","D","64","177.08333333333","2.7669270833333","0","0.34","0","0.34","0.34","14.29","1.36","0.00","0.06","2.71","2.03","0.34","0","0.34","0","1.36","0.68","0.68","0","0","0.34","1.69","2.71","1.69","1.02","9.15","0","0","-"
"236","Vladislav Gavrikov","L.A","D","77","192.7","2.5025974025974","0","0.31","0","0.31","0.31","25.00","0.31","0.00","0.14","0.62","0.62","0.62","0.31","0.31","0","0","0","0","0","0","0.31","1.25","3.43","2.49","0.31","7.16","0","0","-"
"62","Radko Gudas","ANA","D","66","199.61666666667","3.0244949494949","0","0.3","0","0.3","0.3","14.29","2.4","0.00","0","2.4","2.4","0","0","1.2","0","1.8","0.6","0.6","0","0","0","2.71","0.3","1.2","1.8","13.83","0","0","-"
"118","Cody Ceci","EDM","D","79","205.13333333333","2.5966244725738","0","0.29","0","0.29","0.29","25.00","0.88","0.00","0.02","1.46","1.17","0.29","0","0.29","0","0","0","0","0","0","0","0.88","0.88","3.51","0.58","6.73","0","0","-"
"289","Jan Rutta","S.J","D","69","204.46666666667","2.9632850241546","0","0.59","0.29","0.29","0.59","100.00","1.47","0.00","0","1.76","1.76","0","0","0.59","0","0","0","0","0","0","0","0","0.59","1.47","0","7.34","0","0","-"
"330","Moritz Seider","DET","D","82","209.53333333333","2.5552845528455","0","0.29","0","0.29","0.29","25.00","1.43","0.00","0","1.43","1.43","0","0","1.15","0","1.72","0.86","0.86","0","0","1.72","1.15","1.15","10.31","1.72","14.6","0","0","-"
"136","Jaccob Slavin","CAR","D","81","213.91666666667","2.6409465020576","0.56","0.28","0","0.28","0.84","60.00","4.21","13.33","0.2","5.05","4.49","1.4","1.12","1.12","0.28","0.56","0.28","0.28","0","0","1.4","1.68","4.21","1.96","0.28","6.17","0","0","-"
"125","Colton Parayko","STL","D","82","225.16666666667","2.7459349593496","0.27","0.27","0","0.27","0.53","28.57","2.4","11.11","0.03","2.4","2.4","0","0","0.53","0","0","0","0","0","0","0.27","1.07","2.93","1.6","0.27","7.73","0","0","-"
"181","Travis Sanheim","PHI","D","81","218.9","2.7024691358025","0.27","0.82","0.55","0.27","1.1","44.44","2.47","11.11","0.26","3.56","3.29","2.47","1.37","1.37","0","0","0","0","0","0","0","1.92","3.02","2.47","1.1","9.59","0","0","-"
"71","Erik Gudbranson","CBJ","D","78","233.1","2.9884615384615","0","0.26","0","0.26","0.26","50.00","2.06","0.00","0.01","2.32","2.06","0","0","0","0","0","0","0","0","0","0.51","0.51","1.8","1.54","0.26","13.64","0","0","-"
"193","Devon Toews","COL","D","82","233.18333333333","2.8436991869919","0","0.51","0.26","0.26","0.51","33.33","0.77","0.00","0","1.03","0.77","0","0","0.26","0","0","0","0","0","0","0.26","1.54","2.06","1.29","0.26","5.4","0","0","-"
"127","Esa Lindell","DAL","D","82","291.06666666667","3.549593495935","0","0.21","0","0.21","0.21","16.67","2.89","0.00","0.14","3.92","3.92","0.82","0.41","1.24","0.21","0","0","0","0","0","0.41","0.62","1.44","1.44","1.03","7.63","0","0","-"
"1","Ryan Suter","DAL","D","82","108.03333333333","1.3174796747967","0","0.56","0.56","0","0.56","16.67","1.11","0.00","0.05","3.33","1.67","0.56","0","0","0.56","1.11","0.56","0.56","0","0","0","1.11","1.11","3.89","0","8.33","0","0","-"
"2","Jeff Carter","PIT","C","72","104.23333333333","1.4476851851852","1.15","0","0","0","1.15","100.00","2.88","40.00","0.54","4.03","4.03","2.88","1.73","1.73","0.58","0","0","0","0","0","1.15","0","3.45","2.88","0.58","4.03","28.21","28.21","28.78"
"3","Brent Burns","CAR","D","82","189.18333333333","2.3071138211382","0.32","0","0","0","0.32","25.00","1.9","16.67","0.07","2.85","2.85","0","0","0.63","0","0","0","0","0","0","0.32","1.9","0.95","1.9","0.32","2.85","0","0","-"
"4","Mark Giordano","TOR","D","46","104.01666666667","2.261231884058","0","0","0","0","0","0.00","3.46","0.00","0.08","4.04","4.04","0.58","0","2.31","0","0","0","0","0","0","1.15","2.88","0.58","1.73","0.58","12.11","0","0","-"
"5","Jack Johnson","COL","D","80","77.833333333333","0.97291666666667","0","0","0","0","0","-","0","-","0","0.77","0","0","0","0","0","0","0","0","0","0","0","1.54","0.77","2.31","0","6.17","0","0","-"
"6","Anze Kopitar","L.A","C","81","148.53333333333","1.8337448559671","0.4","0.81","0.81","0","1.21","75.00","1.62","25.00","0.13","1.62","1.62","1.21","0.81","0","0","0","0","0","0","0","0","0.4","1.62","1.21","0","3.23","34.34","42.01","18.17"
"7","Andrew Cogliano","COL","C","75","169.38333333333","2.2584444444444","0.35","1.06","1.06","0","1.42","100.00","1.77","20.00","0.25","2.48","2.48","1.77","0.71","0","0","0","0","0","0","0","2.13","0.71","0.71","0.35","0.35","4.6","12.4","26.57","11.27"
"8","Marc-Edouard Vlasic","S.J","D","57","89.45","1.569298245614","0","0","0","0","0","-","4.02","0.00","0.1","4.02","4.02","0.67","0.67","2.01","0","0","0","0","0","0","0.67","1.34","1.34","0.67","0","11.4","0","0","-"
"9","Kris Letang","PIT","D","82","207.6","2.5317073170732","0","0.29","0.29","0","0.29","50.00","2.02","0.00","0.03","2.6","2.31","0.58","0.29","0.87","0","1.16","0.58","0.58","0","0","0.29","1.16","1.16","4.62","0.87","7.8","0","0","-"
"10","Brad Marchand","BOS","L","82","146.7","1.7890243902439","1.23","0.41","0.41","0","1.64","80.00","5.32","23.08","0.47","6.95","6.54","4.09","1.64","1.23","0","4.09","2.04","2.04","0","0","0.41","2.45","3.27","5.32","2.04","3.68","1.23","1.64","17.53"
"11","Nick Foligno","CHI","L","74","99.95","1.3506756756757","0.6","0","0","0","0.6","100.00","2.4","25.00","0.11","3","3","1.2","0.6","0","0","4.2","1.2","0.6","0.6","0","2.4","1.2","3.6","3","0","3","6.6","9","25.40"
"12","Erik Johnson","BUF, PHI","D","67","162.55","2.4261194029851","0","0","0","0","0","0.00","2.95","0.00","0.04","2.95","2.95","0.37","0","1.48","0","0.74","0.37","0.37","0","0","0.37","1.48","0.37","6.27","1.48","8.12","0","0","-"
"13","Kyle Okposo","BUF, FLA","R","67","52.466666666667","0.78308457711443","1.14","0","0","0","1.14","100.00","3.43","33.33","0.22","6.86","4.57","3.43","0","0","1.14","0","0","0","0","0","0","0","2.29","3.43","1.14","3.43","5.72","21.73","23.82"
"14","Trevor Lewis","L.A","C","82","145.76666666667","1.7776422764228","0.41","0.41","0.41","0","0.82","66.67","5.35","7.69","0.73","6.17","5.76","2.47","1.65","2.06","0.82","1.65","0.82","0.82","0","0","0","1.65","0.41","2.47","1.65","7.41","13.17","25.93","13.86"
"15","Cal Clutterbuck","NYI","R","82","151.83333333333","1.8516260162602","0","0","0","0","0","-","0.79","0.00","0.19","1.58","1.58","0.4","0","0.4","0","5.53","1.19","0.79","0","0.4","1.19","1.19","1.58","6.32","0.79","3.95","0.79","0.4","26.34"
"17","Claude Giroux","OTT","R","82","156.66666666667","1.9105691056911","0.77","0.38","0.38","0","1.15","75.00","8.04","9.52","0.58","9.19","8.81","3.83","2.3","2.68","1.15","0.77","0.38","0.38","0","0","0.77","1.15","2.3","1.53","0.38","2.3","62.81","44.43","22.43"
"19","Alex Killorn","ANA","C, L","63","81.983333333333","1.3013227513228","0","0","0","0","0","0.00","2.2","0.00","0.26","4.39","2.93","0.73","0.73","0.73","0","2.93","1.46","1.46","0","0","0.73","1.46","2.93","2.2","2.2","1.46","0.73","0.73","36.59"
"20","Jamie Benn","DAL","L","82","82.133333333333","1.0016260162602","0.73","1.46","1.46","0","2.19","75.00","2.92","25.00","0.23","2.92","2.92","2.19","2.19","0.73","0","0","0","0","0","0","0","0","5.11","2.19","1.46","6.57","13.15","12.42","37.57"
"21","Nick Bonino","NYR","C","45","91.216666666667","2.027037037037","0","0","0","0","0","-","1.97","0.00","0.13","1.97","1.97","1.32","0.66","0","0","0","0","0","0","0","0.66","1.32","1.97","0","0","10.52","29.6","29.6","32.89"
"22","Ian Cole","VAN","D","78","207.61666666667","2.6617521367521","0","0","0","0","0","0.00","0.87","0.00","0","1.16","1.16","0","0","0","0","0.58","0.29","0.29","0","0","0","0.58","0.58","0.87","0.29","10.98","0","0","-"
"23","Brendan Smith","N.J","D","63","176.8","2.8063492063492","0","0","0","0","0","0.00","2.04","0.00","0.07","2.71","2.71","0.68","0.34","1.02","0","2.04","1.02","1.02","0","0","1.36","1.36","1.7","6.79","2.38","8.82","0","0","-"
"24","Mikael Backlund","CGY","C","82","199.78333333333","2.4363821138211","0.3","0.3","0.3","0","0.6","66.67","6.31","4.76","0.56","10.81","9.31","4.5","1.8","2.4","0.3","1.2","0.6","0.6","0","0","1.2","2.7","3.3","0.3","0.6","1.5","26.43","36.64","12.59"
"25","Ryan McDonagh","NSH","D","74","211.21666666667","2.8542792792793","0","0","0","0","0","0.00","1.42","0.00","0.06","1.99","1.42","0.85","0","0.28","0","1.14","0.57","0.57","0","0","0.28","2.84","1.42","1.42","0.28","7.67","0","0","-"
"26","Alec Martinez","VGK","D","55","67.783333333333","1.2324242424242","0","0","0","0","0","0.00","2.66","0.00","0.18","2.66","2.66","0.89","0.89","0.89","0","0","0","0","0","0","0","2.66","1.77","0","0.89","15.05","0","0","-"
"27","Lars Eller","PIT","C","82","179.01666666667","2.1831300813008","0.34","0.34","0.34","0","0.67","66.67","6.03","5.56","0.76","7.37","7.04","4.02","2.01","2.01","0.67","0.67","0.34","0.34","0","0","0.67","1.68","6.37","1.34","0.67","5.36","23.46","26.81","15.64"
"28","Drew Doughty","L.A","D","82","183.11666666667","2.2331300813008","0","0","0","0","0","0.00","0.66","0.00","0.05","0.66","0.66","0.33","0.33","0","0","0","0","0","0","0","0.98","1.97","0","4.26","1.31","6.55","0","0","-"
"31","Luke Schenn","NSH","D","63","99.55","1.5801587301587","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1.21","0","7.84","0.6","6.63","0","0","-"
"32","Tyler Myers","VAN","D","77","171.23333333333","2.2238095238095","0.7","0","0","0","0.7","66.67","1.75","40.00","0.07","2.45","1.75","1.05","0.35","0.35","0","3.5","1.75","1.75","0","0","0.7","1.75","0.7","5.96","0","9.11","0","0","-"
"33","John Carlson","WSH","D","82","226.53333333333","2.7626016260163","0","0","0","0","0","0.00","1.32","0.00","0.09","1.85","1.85","0.26","0.26","0.79","0","0","0","0","0","0","1.06","1.85","1.06","1.06","0.53","10.86","0","0","-"
"34","Travis Hamonic","OTT","D","48","69.433333333333","1.4465277777778","0","0","0","0","0","-","2.59","0.00","0","2.59","2.59","0","0","0.86","0","0","0","0","0","0","0","0","2.59","2.59","2.59","5.18","0","0","-"
"35","Marco Scandella","STL","D","65","67.55","1.0392307692308","0.89","0","0","0","0.89","100.00","1.78","50.00","0.16","2.66","1.78","0.89","0.89","0","0","0","0","0","0","0","0","0.89","5.33","1.78","0","3.55","0","0","-"
"36","Adam Henrique","ANA, EDM","C","82","174.4","2.1268292682927","0.69","1.03","1.03","0","1.72","100.00","3.1","22.22","0.51","4.82","4.47","2.06","0.69","0.34","0","0","0","0","0","0","0.69","0","2.75","1.38","0.34","7.57","32","35.09","16.41"
"37","TJ Brodie","TOR","D","78","214.03333333333","2.7440170940171","0","0","0","0","0","0.00","0.56","0.00","0","0.84","0.84","0","0","0","0","0.56","0.28","0.28","0","0","0","1.96","0.28","0.28","1.4","7.57","0","0","-"
"38","Cameron Atkinson","PHI","R","70","93.616666666667","1.337380952381","0","0","0","0","0","-","8.97","0.00","0.76","10.9","10.25","5.13","3.2","3.2","0.64","0","0","0","0","0","1.28","0.64","3.2","0.64","0","2.56","0.64","0.64","32.05"
"39","Jared Spurgeon","MIN","D","16","59.6","3.725","0","0","0","0","0","-","2.01","0.00","0.01","3.02","2.01","0","0","1.01","0","0","0","0","0","0","1.01","0","0","3.02","0","9.06","0","0","-"
"40","Ryan O'Reilly","NSH","C","82","149.31666666667","1.8209349593496","0","0","0","0","0","0.00","1.61","0.00","0.17","2.81","2.01","1.61","1.21","0.4","0.4","0.8","0.4","0.4","0","0","0","0","3.62","0.8","0.4","2.41","20.09","30.94","15.82"
"41","Jakob Silfverberg","ANA","R","81","87.633333333333","1.0818930041152","0.68","0.68","0.68","0","1.37","100.00","2.05","33.33","0.69","2.74","2.74","1.37","0.68","0.68","0.68","0","0","0","0","0","0.68","2.05","2.74","0","1.37","2.74","1.37","4.79","15.21"
"42","Victor Hedman","T.B","D","78","190.03333333333","2.4363247863248","0","0","0","0","0","0.00","2.21","0.00","0.34","3.16","3.16","1.58","0.95","0.95","0.32","4.42","0.95","0.63","0","0.32","0","1.26","1.58","0.95","0.95","4.1","0","0","-"
"43","Brayden Schenn","STL","C","82","71.216666666667","0.86849593495935","0.84","0","0","0","0.84","50.00","0.84","100.00","0.12","1.68","0.84","1.68","0.84","0.84","0","0","0","0","0","0","0","0.84","0","1.68","1.68","5.05","24.43","25.27","41.41"
"44","Oliver Ekman-Larsson","FLA","D","80","118.23333333333","1.4779166666667","0","0","0","0","0","0.00","1.01","0.00","0.06","1.52","1.52","0.51","0","0","0","2.03","1.01","1.01","0","0","0","2.03","1.52","5.07","1.01","4.57","0","0","-"
"45","Calvin de Haan","T.B","D","59","115.91666666667","1.9646892655367","0","0","0","0","0","-","1.55","0.00","0","2.07","1.55","0","0","0","0","0","0","0","0","0","0","1.55","0","4.66","1.55","11.91","0","0","-"
"47","Nick Leddy","STL","D","82","215.9","2.6329268292683","0.28","0.28","0.28","0","0.56","28.57","1.95","14.29","0.1","1.95","1.95","1.11","0.56","0.56","0","0","0","0","0","0","0","1.39","1.39","1.39","0.56","5","0","0","-"
"49","Brayden McNabb","VGK","D","82","191.68333333333","2.3376016260163","0","0.31","0.31","0","0.31","20.00","0.94","0.00","0","1.25","0.94","0","0","0","0","2.82","0.94","0.63","0.31","0","1.57","0.63","0.63","5.01","0.94","13.46","0","0","-"
"50","Reilly Smith","PIT","R","76","57.166666666667","0.75219298245614","0","0","0","0","0","-","3.15","0.00","0.29","6.3","5.25","3.15","1.05","0","0","0","0","0","0","0","1.05","1.05","4.2","1.05","1.05","1.05","0","1.05","0.00"
"51","Dmitry Orlov","CAR","D","82","72.883333333333","0.88882113821138","0.82","0","0","0","0.82","100.00","2.47","33.33","0.03","2.47","2.47","0","0","1.65","0","0","0","0","0","0","0","0.82","1.65","3.29","0","2.47","0","0","-"
"52","Brian Dumoulin","SEA","D","80","112.81666666667","1.4102083333333","0","0","0","0","0","0.00","1.06","0.00","0.04","1.06","1.06","0.53","0","0.53","0","0","0","0","0","0","0.53","1.06","1.6","1.6","0.53","6.38","0","0","-"
"53","Mattias Ekholm","EDM","D","79","162.13333333333","2.0523206751055","0.37","0","0","0","0.37","25.00","2.59","14.29","0.06","3.7","2.96","0.37","0.37","0","0","0.74","0.37","0.37","0","0","0.37","3.7","2.22","2.22","1.11","3.7","0","0","-"
"54","Marcus Foligno","MIN","L","55","116.61666666667","2.120303030303","0","0.51","0.51","0","0.51","100.00","2.06","0.00","0.14","2.06","2.06","1.03","0.51","1.03","0","0","0","0","0","0","0.51","0.51","1.03","2.06","0","4.63","0.51","0.51","25.73"
"55","Casey Cizikas","NYI","C","70","129.4","1.8485714285714","0.46","0","0","0","0.46","100.00","1.85","25.00","0.29","1.85","1.85","1.39","0.93","1.39","0","0.93","0.46","0.46","0","0","1.39","1.85","1.39","0.93","1.39","8.81","28.28","25.97","24.17"
"56","David Savard","MTL","D","60","196.93333333333","3.2822222222222","0","0","0","0","0","0.00","0.91","0.00","0.01","1.22","0.91","0","0","0.3","0","0","0","0","0","0","0.3","4.87","0.61","3.96","0.3","11.27","0","0","-"
"57","Ben Chiarot","DET","D","77","152.65","1.9824675324675","0","0","0","0","0","0.00","4.32","0.00","0.04","5.11","4.72","0.39","0.39","1.97","0","2.36","1.18","1.18","0","0","0.39","1.57","0.79","8.25","1.57","9.83","0","0","-"
"58","Erik Haula","N.J","L","76","152.28333333333","2.0037280701754","0.39","0.39","0.39","0","0.79","100.00","3.15","12.50","0.3","3.94","3.15","1.58","1.18","1.18","0","0.79","0.39","0.39","0","0","0.39","0","2.36","1.18","0.39","4.73","22.85","27.58","17.85"
"59","Nick Jensen","WSH","D","78","216.98333333333","2.7818376068376","0","0","0","0","0","0.00","0.83","0.00","0.02","1.38","1.38","0.28","0","0","0","0","0","0","0","0","0","0.83","1.11","1.38","1.11","8.57","0","0","-"
"60","Nic Dowd","WSH","C","64","145.75","2.27734375","0","0","0","0","0","-","2.47","0.00","0.19","3.29","2.88","2.06","0","0.82","0.41","0.82","0.41","0.41","0","0","0.41","0.82","2.88","2.06","1.23","8.64","37.46","47.75","18.10"
"61","Brenden Dillon","WPG","D","77","170.98333333333","2.2205627705628","0","0","0","0","0","-","0.7","0.00","0.02","0.7","0.7","0","0","0","0","0.7","0.35","0.35","0","0","0.7","2.11","1.05","8.07","0.35","6.32","0","0","-"
