"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"40","Ryan O'Reilly","NSH","C","77","149.03333333333","1.9354978354978","0.81","0.4","0","0.4","1.21","75.00","4.43","18.18","0.34","5.23","5.23","3.22","0.4","0.4","0","0.81","0.4","0.4","0","0","0","0.81","4.43","0","0.4","3.62","29.79","30.19","19.99"
"148","Cody Ceci","L.A","D","77","155.11666666667","2.0145021645022","0","0.39","0","0.39","0.39","20.00","0.39","0.00","0","0.39","0.39","0","0","0","0","1.55","0.77","0.77","0","0","0","0.39","0.77","1.55","0.39","6.96","0","0","-"
"475","Noah Dobson","MTL","D","78","154.91666666667","1.9861111111111","0","0.39","0","0.39","0.39","25.00","1.94","0.00","0.12","2.32","2.32","1.16","0","0","0.39","1.55","0.77","0.77","0","0","0.39","2.32","0.77","2.32","1.16","8.13","0","0","-"
"699","Pavel Mintyukov","ANA","D","69","157.85","2.2876811594203","0","0.38","0","0.38","0.38","33.33","1.52","0.00","0.16","2.66","1.9","1.14","0.38","0","0.38","0","0","0","0","0","0.76","1.52","1.14","1.14","0.38","9.88","0","0","-"
"64","Brenden Dillon","N.J","D","78","182.2","2.3358974358974","0","0.33","0","0.33","0.33","50.00","0","-","0","0","0","0","0","0","0","2.96","0.99","0.66","0.33","0","0.66","1.32","0.66","7.24","0.99","5.93","0","0","-"
"111","Joel Edmundson","L.A","D","77","192.93333333333","2.5056277056277","0","0.31","0","0.31","0.31","50.00","1.55","0.00","0.05","2.18","1.87","0.31","0","0.62","0","0.62","0.31","0.31","0","0","0","2.8","0.31","2.49","0.62","4.04","0","0","-"
"162","Adam Pelech","NYI","D","78","197.56666666667","2.532905982906","0.3","0.3","0","0.3","0.61","33.33","1.21","25.00","0.08","2.13","2.13","0.61","0","0.61","0","0","0","0","0","0","0.61","1.82","1.82","0.91","0.3","5.77","0","0","-"
"217","Ryan Pulock","NYI","D","73","201.15","2.7554794520548","0","0.3","0","0.3","0.3","20.00","0.3","0.00","0","0.3","0.3","0","0","0","0","0","0","0","0","0","0","1.79","0.3","0","0.89","8.65","0","0","-"
"474","Kevin Bahl","CGY","D","76","197.7","2.6013157894737","0","0.3","0","0.3","0.3","25.00","0.3","0.00","0","0.3","0.3","0","0","0.3","0","1.21","0.61","0.61","0","0","0.3","1.52","1.82","1.52","0","6.37","0","0","-"
"127","Connor Murphy","CHI, EDM","D","76","209.76666666667","2.7600877192982","0","0.29","0","0.29","0.29","50.00","0.57","0.00","0","0.57","0.57","0","0","0.29","0","0.57","0.29","0.29","0","0","0.86","1.14","1.14","3.15","0.29","8.01","0","0","-"
"368","Mikhail Sergachev","UTA","D","73","211.75","2.9006849315068","0","0.57","0.28","0.28","0.57","50.00","3.12","0.00","0.19","4.82","4.25","1.7","1.42","0.57","0.85","0.57","0.28","0.28","0","0","0.57","3.12","0.57","0.28","0.28","6.8","0","0","-"
"458","Mattias Samuelsson","BUF","D","76","218.71666666667","2.877850877193","0.27","0.55","0.27","0.27","0.82","42.86","1.1","25.00","0.05","1.37","1.1","0.27","0","0.27","0","0","0","0","0","0","0.27","2.19","0.27","9.33","0.82","7.68","0","0","-"
"17","Ian Cole","UTA","D","77","234.01666666667","3.0391774891775","0","0.26","0","0.26","0.26","33.33","1.03","0.00","0","1.03","1.03","0","0","0.51","0","1.03","0.51","0.51","0","0","0.77","1.54","0.51","2.56","0.51","8.46","0","0","-"
"152","Jacob Trouba","ANA","D","77","243.38333333333","3.1608225108225","0","0.25","0","0.25","0.25","25.00","0.99","0.00","0.01","0.99","0.99","0","0","0.25","0","0.49","0.25","0.25","0","0","0.25","1.97","0.74","3.2","0","4.19","0","0","-"
"239","Travis Sanheim","PHI","D","78","248.36666666667","3.184188034188","0.24","0.48","0.24","0.24","0.72","100.00","1.45","16.67","0.11","2.17","1.93","0.97","0.48","0.48","0","0.97","0.48","0.48","0","0","0.72","1.45","0.24","0.24","0.24","5.8","0","0","-"
"146","Mike Matheson","MTL","D","75","295.2","3.936","0.2","0.2","0","0.2","0.41","25.00","1.42","14.29","0.12","1.63","1.63","0.2","0","0.81","0","0.81","0.41","0.41","0","0","0.41","1.63","1.02","1.63","0.2","7.93","0","0","-"
"1","Brent Burns","COL","D","77","171.91666666667","2.232683982684","0","0","0","0","0","0.00","1.4","0.00","0.01","1.75","1.4","0.35","0","0","0","0.7","0.35","0.35","0","0","0","3.84","0.7","0.35","0","6.28","0","0","-"
"2","Corey Perry","L.A, T.B","R","68","0.18333333333333","0.0026960784313725","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"3","Alex Ovechkin","WSH","L","78","2.25","0.028846153846154","0","0","0","0","0","-","26.67","0.00","0.82","53.33","53.33","26.67","26.67","0","26.67","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"4","Evgeni Malkin","PIT","C","54","0.21666666666667","0.0040123456790123","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"5","Sidney Crosby","PIT","C","66","2.5666666666667","0.038888888888889","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","233.77","23.38","0","0","23.38","0","0","0","0","0","0","70.13","46.75","1402.60"
"6","Anze Kopitar","L.A","C","62","50.683333333333","0.81747311827957","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","5.92","1.18","0","1.18","7.1","85.24","74.58","63.14"
"7","Kris Letang","PIT","D","72","83.166666666667","1.1550925925926","0","0","0","0","0","-","5.05","0.00","0.06","5.77","5.77","0","0","1.44","0","2.89","1.44","1.44","0","0","0.72","5.05","0.72","2.16","0.72","7.21","0","0","-"
"8","Ryan Reaves","S.J","R","50","0.43333333333333","0.0086666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"9","Brad Marchand","FLA","L","52","54.7","1.0519230769231","0","0","0","0","0","-","7.68","0.00","1.16","12.07","9.87","6.58","5.48","1.1","2.19","0","0","0","0","0","2.19","2.19","3.29","1.1","3.29","2.19","0","0","-"
"10","Nick Foligno","CHI, MIN","L","50","58.216666666667","1.1643333333333","0","1.03","1.03","0","1.03","50.00","3.09","0.00","0.01","4.12","3.09","1.03","0","1.03","0","0","0","0","0","0","1.03","2.06","0","1.03","0","2.06","25.77","27.83","49.55"
"11","Jeff Petry","FLA, MIN","D","63","44.35","0.70396825396825","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2.71","1.35","1.35","0","0","0","1.35","0","2.71","1.35","6.76","0","0","-"
"12","Claude Giroux","OTT","R","78","110.38333333333","1.4151709401709","0","0","0","0","0","0.00","1.09","0.00","0.09","2.17","1.63","1.63","0","0","0","1.09","0.54","0.54","0","0","0.54","1.63","1.09","0","0","2.17","53.81","26.63","36.36"
"13","Jordan Staal","CAR","C","74","162.18333333333","2.1916666666667","0","0.37","0.37","0","0.37","33.33","1.11","0.00","0.28","3.33","2.59","1.48","0.37","0.37","0","0.74","0.37","0.37","0","0","0.37","1.11","1.11","1.85","0","3.33","39.58","49.94","16.36"
"14","Jonathan Toews","WPG","C","77","8.8666666666667","0.11515151515152","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.74","94.74","338.35"
"15","Alex Killorn","ANA","L","78","183.6","2.3538461538462","0","0.33","0.33","0","0.33","100.00","5.56","0.00","0.38","6.21","5.88","2.29","0.98","0","0","0.65","0.33","0.33","0","0","0.33","2.29","0.65","0.98","0.98","2.29","0.65","5.23","3.63"
"16","Jamie Benn","DAL","L","56","1.3833333333333","0.024702380952381","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.37","0.00"
"18","Brendan Smith","CBJ","D","15","10.15","0.67666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","5.91","0","5.91","5.91","0","0","0","-"
"19","David Perron","DET, OTT","L","61","1","0.016393442622951","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","0","6000.00"
"20","Patrick Kane","DET","R","63","0.2","0.0031746031746032","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"21","Evgenii Dadonov","N.J","L","23","0.033333333333333","0.0014492753623188","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"22","Mikael Backlund","CGY","C","77","191.93333333333","2.4926406926407","0.31","1.25","1.25","0","1.56","83.33","5.94","5.26","0.43","8.44","7.5","2.81","1.56","0.31","0.94","0.63","0.31","0.31","0","0","0","0.94","0.63","0.31","1.25","0.63","42.51","44.39","15.29"
"23","Ryan McDonagh","T.B","D","45","136.2","3.0266666666667","0","0","0","0","0","0.00","0.44","0.00","0","0.88","0.44","0.44","0","0","0","0","0","0","0","0","0.88","3.52","2.2","0.44","0","8.81","0","0","-"
"24","Lars Eller","OTT","C","64","58.55","0.91484375","1.02","0","0","0","1.02","100.00","1.02","100.00","0.18","1.02","1.02","1.02","1.02","0","0","2.05","1.02","1.02","0","0","0","2.05","2.05","3.07","0","3.07","29.72","27.67","53.07"
"26","Steven Stamkos","NSH","C","78","2.1166666666667","0.027136752136752","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56.69","85.04","1133.86"
"27","Zach Bogosian","MIN","D","41","31.183333333333","0.76056910569106","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.92","3.85","0","0","-"
"28","Luke Schenn","BUF, WPG","D","49","79.4","1.6204081632653","0","0","0","0","0","0.00","2.27","0.00","0.06","3.02","3.02","0","0","0","0.76","3.02","1.51","1.51","0","0","1.51","0.76","2.27","3.78","0","10.58","0","0","-"
"29","Tyler Myers","DAL, VAN","D","69","172.38333333333","2.498309178744","0","0","0","0","0","0.00","1.04","0.00","0.09","1.39","1.39","1.04","0.35","0","0","0.7","0.35","0.35","0","0","0","0.35","0.7","6.61","1.04","5.57","0","0","-"
"30","Erik Karlsson","PIT","D","73","139.33333333333","1.9086757990868","0","0","0","0","0","0.00","0.43","0.00","0.22","2.15","2.15","1.29","0.43","0","0","0.86","0.43","0.43","0","0","0.43","1.72","1.72","0.86","0.86","4.31","0","0","-"
"31","Jordan Eberle","SEA","R","75","3.8833333333333","0.051777777777778","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.45","0","0","-"
"32","John Carlson","ANA, WSH","D","67","161.75","2.4141791044776","0","0","0","0","0","-","2.23","0.00","0.14","2.97","2.97","1.11","1.11","0.37","0","1.48","0.74","0.74","0","0","0.37","2.23","0","0","0","5.94","0","0.37","0.00"
"33","Roman Josi","NSH","D","66","79.616666666667","1.2063131313131","0","0","0","0","0","0.00","3.77","0.00","0.63","4.52","4.52","2.26","1.51","2.26","0","1.51","0.75","0.75","0","0","1.51","1.51","0.75","0.75","0.75","9.04","0","0","-"
"34","Travis Hamonic","DET","D","25","42.266666666667","1.6906666666667","0","0","0","0","0","-","2.84","0.00","0","2.84","2.84","0","0","2.84","0","0","0","0","0","0","0","2.84","0","1.42","0","9.94","0","0","-"
"36","Gustav Nyquist","WPG","R","51","25.4","0.49803921568627","0","0","0","0","0","-","2.36","0.00","0.35","9.45","4.72","2.36","0","0","0","0","0","0","0","0","0","0","2.36","0","0","0","0","4.72","0.00"
"37","Jared Spurgeon","MIN","D","77","137.53333333333","1.7861471861472","0","0","0","0","0","0.00","0.87","0.00","0","1.31","0.87","0","0","0.87","0","0","0","0","0","0","0","0.87","0","1.75","0.44","9.6","0","0","-"
"38","Marcus Johansson","MIN","L","71","46.7","0.65774647887324","0","1.28","1.28","0","1.28","50.00","3.85","0.00","0.15","3.85","3.85","0","0","0","0","0","0","0","0","0","0","0","1.28","1.28","1.28","1.28","0","0","-"
"39","Kyle Palmieri","NYI","C","25","44.9","1.796","1.34","0","0","0","1.34","100.00","8.02","16.67","0.37","8.02","8.02","2.67","0","1.34","0","0","0","0","0","0","0","2.67","2.67","1.34","2.67","0","0","0","-"
"41","John Tavares","TOR","C","77","2.35","0.030519480519481","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.53","0","0","0","51.06","51.06","1276.60"
"42","Victor Hedman","T.B","D","33","66.016666666667","2.0005050505051","0","0","0","0","0","-","0","-","0","0.91","0","0.91","0","0","0","1.82","0.91","0.91","0","0","2.73","0.91","1.82","0.91","0.91","2.73","0","0","-"
"43","Matt Duchene","DAL","C","53","0.88333333333333","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67.92","0.00"
"44","Evander Kane","VAN","L","71","1.3666666666667","0.01924882629108","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.9","0","43.9","0","0","-"
"45","Brayden Schenn","NYI, STL","C","76","7.8166666666667","0.10285087719298","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","76.76","7.68","0","0","7.68","0","0","0","0","0","0","69.08","23.03","575.69"
"46","Oliver Ekman-Larsson","TOR","D","73","21.883333333333","0.29977168949772","0","0","0","0","0","-","2.74","0.00","0","2.74","2.74","0","0","2.74","0","0","0","0","0","0","0","2.74","0","0","0","2.74","0","0","-"
"47","Nazem Kadri","CGY, COL","C","77","4.9666666666667","0.064502164502165","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","12.08","0","0","0","0","0","48.32","12.08","966.44"
"48","Dmitry Kulikov","FLA","D","19","32.216666666667","1.6956140350877","0","0","0","0","0","-","1.86","0.00","0.19","1.86","1.86","1.86","1.86","0","0","0","0","0","0","0","1.86","1.86","0","1.86","0","5.59","0","0","-"
"49","Nick Leddy","S.J","D","29","37.7","1.3","0","0","0","0","0","0.00","3.18","0.00","0.05","3.18","3.18","0","0","1.59","0","0","0","0","0","0","0","1.59","0","0","0","6.37","0","0","-"
"50","Chris Kreider","ANA","L","72","42.566666666667","0.5912037037037","0","0","0","0","0","-","7.05","0.00","0.53","8.46","7.05","4.23","2.82","1.41","0","2.82","1.41","1.41","0","0","0","1.41","1.41","0","0","1.41","0","4.23","0.00"
"51","Brayden McNabb","VGK","D","59","146.31666666667","2.4799435028249","0","0","0","0","0","0.00","1.23","0.00","0","1.64","1.23","0.41","0","1.23","0","0","0","0","0","0","0.82","1.64","0.82","9.84","0.82","12.71","0","0","-"
"52","Reilly Smith","VGK","R","67","62.933333333333","0.93930348258706","0.95","0","0","0","0.95","100.00","2.86","33.33","0.76","4.77","4.77","4.77","2.86","0","1.91","0","0","0","0","0","0.95","4.77","0.95","1.91","0.95","0.95","0","1.91","0.00"
"53","Dmitry Orlov","S.J","D","76","64.8","0.85263157894737","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","1.85","0.93","0.93","0","0","0","0","0.93","1.85","0","7.41","0","0","-"
"55","Mattias Ekholm","EDM","D","78","134.85","1.7288461538462","0","0","0","0","0","0.00","3.11","0.00","0.2","3.11","3.11","0.89","0.44","0.44","0.44","0","0","0","0","0","0.44","3.56","0.44","1.33","0.89","8.45","0","0","-"
"56","Marcus Foligno","MIN","L","54","80.116666666667","1.4836419753086","0","0","0","0","0","0.00","2.25","0.00","0.02","2.25","2.25","0","0","0","0","1.5","0.75","0.75","0","0","0.75","0","0","1.5","0","8.99","1.5","2.25","29.96"
"57","Casey Cizikas","NYI","C","77","112.43333333333","1.4601731601732","0.53","0.53","0.53","0","1.07","66.67","3.2","16.67","0.35","4.27","3.74","2.67","2.13","0.53","0.53","1.07","0.53","0.53","0","0","0","1.6","0.53","0","1.07","6.4","10.14","11.21","25.35"
"58","Nicolas Deslauriers","CAR, PHI","L","27","1.4666666666667","0.054320987654321","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"59","Ben Chiarot","DET","D","78","142.15","1.8224358974359","0","0","0","0","0","-","0.84","0.00","0","0.84","0.84","0","0","0.84","0","1.69","0.84","0.84","0","0","0.42","1.27","0.42","2.11","0","7.6","0","0","-"
"60","Erik Haula","NSH","L","78","155.8","1.9974358974359","0.39","0.39","0.39","0","0.77","66.67","3.85","10.00","0.38","5.01","4.62","2.31","0.77","0.39","0.39","0.77","0.39","0.39","0","0","0","1.54","1.54","0.77","1.54","1.93","11.55","14.63","16.99"
"61","Anders Lee","NYI","L","78","2.45","0.031410256410256","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.49","0","2448.98"
"62","Nick Jensen","OTT","D","61","49.85","0.8172131147541","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2.41","1.2","1.2","0","0","0","1.2","1.2","2.41","1.2","1.2","0","0","-"
"63","Nic Dowd","VGK, WSH","C","71","163.13333333333","2.2976525821596","0.37","0","0","0","0.37","100.00","2.21","16.67","0.16","2.94","2.21","0.74","0.37","0.37","0","2.21","1.1","1.1","0","0","1.1","1.47","1.47","0.74","0.37","4.41","33.47","46.34","15.42"
"65","Radko Gudas","ANA","D","55","89.383333333333","1.6251515151515","0","0","0","0","0","0.00","1.34","0.00","0","1.34","1.34","0","0","0.67","0","0","0","0","0","0","0.67","3.36","0","5.37","0","7.38","0","0","-"
"66","Chris Tanev","TOR","D","11","23.55","2.1409090909091","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2.55","2.55","0","5.1","5.1","0","0","-"
"67","Mats Zuccarello","MIN","R","58","2.2166666666667","0.038218390804598","0","0","0","0","0","-","27.07","0.00","0.05","54.14","27.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"68","Calle Jarnkrok","TOR","C","52","112.7","2.1673076923077","0","0","0","0","0","0.00","1.6","0.00","0.22","2.13","2.13","1.6","0.53","0","0","1.06","0.53","0.53","0","0","0.53","0.53","0","0","0","1.06","5.86","5.32","27.89"
"69","Justin Holl","STL","D","8","4.8666666666667","0.60833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
