"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"337","Daniil Miromanov","CGY, VGK","D","24","54.366666666667","2.2652777777778","97.12","16.55","85.44","62.91","15.45","80.28","39.73","13.24","75.00","3.31","2.21","60.00","6.66","0.55","92.38","54.08","5.52","90.74","22.07","3.31","86.96","2.21","1.1","66.67","42.67","2.94","93.55","0","1.47","0.00","94.05","6.38","93.65","1.59","0","100.00","8.33","83.33","0.917","26.49","7.73","0","24.28","100.00","50.77","12.14","2.21","95.83"
"237","Kailer Yamamoto","SEA","R","59","127.43333333333","2.1598870056497","101.23","16.48","86.00","70.15","14.13","83.24","46.61","10.36","81.82","8.48","1.88","81.82","6.75","0.89","88.30","56.03","8","87.50","24.01","4.24","85.00","4.24","1.41","75.00","42.69","5.02","89.47","4.39","0","100.00","102.01","7.48","93.17","1.36","0.68","66.67","18.18","81.82","1.000","38.61","3.77","0.47","23.07","98.80","56.97","6.12","1.41","97.58"
"155","Sam Bennett","FLA","C","69","138.55","2.0079710144928","127.32","16.46","88.55","95.27","16.02","85.60","73.62","12.99","85.00","8.66","2.17","80.00","10.43","1.18","89.84","74.92","6.5","92.02","32.05","3.03","91.36","6.06","0.87","87.50","57.16","4.62","92.52","2.89","1.73","62.50","108.84","6.88","94.05","0.63","0","100.00","11.76","83.33","0.951","24.68","5.63","0.87","35.94","96.61","49.8","9.09","1.73","96.64"
"83","Mike Reilly","FLA, NYI","D","61","102.31666666667","1.6773224043716","95","16.42","85.26","69.78","14.07","83.22","50.43","8.21","86.00","5.28","0","100.00","6.41","0.87","88.03","41.05","7.62","84.34","22.28","1.76","92.68","1.76","0","100.00","25.02","7.82","76.19","1.56","0","100.00","96.56","11.01","89.76","3.39","0","100.00","10.47","100.00","1.105","22.87","7.04","5.86","35.18","79.59","39.29","12.31","8.21","82.72"
"20","David Perron","DET","L","76","223.01666666667","2.9344298245614","108.15","16.41","86.83","80.44","13.99","85.19","58.65","10.76","84.50","9.15","0.81","91.89","8.43","1.02","89.20","64.57","6.73","90.57","22.6","3.23","87.50","4.04","0","100.00","55.96","4.66","92.31","5.38","1.08","83.33","104.92","8.55","92.47","1.17","0","100.00","15.60","92.50","1.081","29.59","5.38","0.81","16.41","97.35","54.61","7.53","1.88","96.67"
"345","Dylan Guenther","ARI","R","45","131.83333333333","2.9296296296296","102.86","16.38","86.26","79.19","15.93","83.25","56.43","11.83","82.67","9.1","0.46","95.24","8.33","1.06","88.72","59.17","6.83","89.66","17.29","2.28","88.37","3.19","0.46","87.50","55.83","6.07","90.20","4.25","0","100.00","99.27","6.57","93.79","3.94","0","100.00","16.13","96.15","1.123","34.13","5.01","0.91","3.64","97.40","57.35","7.28","1.82","96.92"
"349","Mason McTavish","ANA","C","64","146.6","2.290625","97","16.37","85.56","65.48","13.51","82.90","41.34","11.87","77.69","4.91","1.23","80.00","6.81","1.42","82.78","49.52","9.82","83.45","21.28","7.37","74.29","2.05","0.82","71.43","37.65","3.27","92.00","2.18","0.55","80.00","99.32","6.5","93.85","1.77","0","100.00","11.88","89.66","1.015","25.78","5.32","0.41","22.92","98.44","48.7","6.55","2.05","95.97"
"260","Emil Bemstrom","CBJ, PIT","C, R","56","69.666666666667","1.2440476190476","115.41","16.36","87.58","80.1","13.78","85.32","50.81","12.92","79.73","5.17","0.86","85.71","8.03","0.98","89.13","55.98","7.75","87.84","23.25","2.58","90.00","1.72","0","100.00","43.64","6.89","86.36","3.44","1.15","75.00","105.74","4.98","95.51","1.24","0","100.00","10.17","93.33","1.035","18.09","8.61","0.86","52.54","95.45","31","12.92","0.86","97.30"
"320","Justin Barron","MTL","D","48","58.666666666667","1.2222222222222","100.23","16.36","85.96","72.61","16.36","81.61","50.11","13.3","79.03","3.07","2.05","60.00","7.37","0.94","88.69","61.36","5.11","92.31","24.55","4.09","85.71","2.05","2.05","50.00","49.09","1.36","97.30","1.36","0","100.00","85.68","10.34","89.23","0","0","-","6.12","84.62","0.907","20.45","3.07","2.05","56.25","90.91","37.84","5.11","5.11","88.10"
"193","Dylan Strome","WSH","C","82","242.36666666667","2.9556910569106","122.05","16.34","88.19","88.38","13.86","86.44","58.92","10.89","84.40","7.67","0.99","88.57","10.39","0.94","91.72","64.86","7.67","89.42","29.95","3.47","89.63","4.21","0.25","94.44","46.54","5.61","89.24","2.64","0.33","88.89","129.09","6.08","95.50","2.15","0.36","85.71","13.03","90.91","1.039","27.97","4.95","0.25","8.42","99.12","61.64","9.16","2.72","95.77"
"167","Adrian Kempe","L.A","R","77","239.21666666667","3.10670995671","104.09","16.3","86.46","76.5","14.3","84.25","50.41","10.79","82.38","9.53","1.5","86.36","8.23","1.49","84.70","55.93","8.03","87.45","22.82","4.26","84.26","3.76","1","78.95","44.14","5.02","89.80","5.02","0.67","88.24","113.04","5.07","95.71","2.9","0","100.00","18.91","86.05","1.050","33.61","3.26","0","7.78","100.00","57.19","5.77","0.75","98.70"
"291","Cole Caufield","MTL","R","82","295.81666666667","3.6075203252033","98.78","16.23","85.89","76.87","14.2","84.41","55.37","11.97","82.23","8.11","1.83","81.63","8.11","1.15","87.57","55.78","7.91","87.58","20.89","4.46","82.40","3.65","0.81","81.82","46.52","4.6","91.01","3.52","1.08","76.47","108.11","6.15","94.62","2.64","0.29","90.00","14.65","84.75","0.994","30.02","3.65","0.2","4.67","99.33","57.4","7.1","1.83","96.92"
"299","Alex Vlasic","CHI","D","76","55.566666666667","0.73114035087719","89.62","16.2","84.69","65.87","15.12","81.33","48.59","9.72","83.33","6.48","1.08","85.71","7.22","0.7","91.15","47.51","7.56","86.27","23.76","1.08","95.65","3.24","0","100.00","31.67","8.64","78.57","2.88","1.44","66.67","90.46","10.92","89.23","1.56","0","100.00","13.33","88.89","1.022","30.23","7.56","2.16","37.79","93.33","50.75","12.96","6.48","88.68"
"60","Evgeny Kuznetsov","CAR, WSH","C","63","148.56666666667","2.3582010582011","102.58","16.15","86.39","73.1","14.54","83.41","51.69","10.5","83.12","4.85","0.4","92.31","8.39","1.01","89.29","56.14","7.27","88.54","25.85","4.04","86.49","2.83","0","100.00","40.39","4.31","90.36","0.54","0.54","50.00","103.25","5.83","94.65","2.33","0","100.00","9.38","96.15","1.055","27.46","5.25","0.81","19.39","97.14","49.67","8.48","2.83","94.62"
"128","Nicholas Paul","T.B","L","82","252.65","3.0810975609756","121.35","16.15","88.26","92.38","14.96","86.06","64.83","11.16","85.31","12.35","1.42","89.66","9.79","1.3","88.24","67.21","7.6","89.84","24.7","3.56","87.39","4.04","0.71","85.00","56.68","5.38","91.33","5.07","0.95","84.21","120.4","7.2","94.35","6.52","0","100.00","19.05","87.23","1.063","33.72","6.89","0.47","7.6","98.61","58.42","10.21","2.14","96.47"
"2","Brent Burns","CAR","D","82","216.43333333333","2.6394308943089","121.42","16.08","88.31","88.16","15.25","85.25","63.48","11.92","84.19","10.81","0.83","92.86","9.69","0.98","90.78","68.47","6.1","91.82","29.66","2.77","91.45","3.88","0.55","87.50","51.75","4.44","92.11","6.28","0.37","94.44","128.94","5.61","95.83","2.8","0","100.00","17.03","93.02","1.101","32.71","6.65","0.28","8.87","99.16","65.15","9.15","1.39","97.92"
"286","Yegor Sharangovich","CGY","C","82","194.25","2.3689024390244","117.68","16.06","87.99","85.56","14.83","85.23","57.14","12.36","82.22","8.65","1.54","84.85","9.65","1.36","87.62","69.19","9.27","88.19","31.2","5.87","84.17","4.32","0.93","82.35","50.66","4.53","91.79","3.71","0.82","81.82","123.14","4.46","96.50","2.23","0","100.00","15.14","87.50","1.026","36.76","5.56","0.31","10.5","99.17","65.48","9.88","0.93","98.60"
"191","Tommy Novak","NSH","C","71","145.76666666667","2.0530516431925","110.31","16.05","87.30","81.09","15.23","84.19","57.21","13.17","81.29","7.41","1.23","85.71","8","1.27","86.34","59.27","6.17","90.57","21.82","4.12","84.13","3.29","0.82","80.00","49.94","2.74","94.79","2.2","0","100.00","99.89","7.73","92.82","3.57","0.59","85.71","12.95","90.63","1.036","26.76","3.29","2.47","36.22","91.55","48.16","4.53","2.88","94.35"
"249","Jason Robertson","DAL","L","82","228.01666666667","2.7806910569106","119.46","16.05","88.16","90.26","14.74","85.96","66.05","12.1","84.51","10.26","0.53","95.12","10.69","0.86","92.58","77.63","7.37","91.33","37.37","4.21","89.87","6.05","0.26","95.83","53.68","4.21","92.73","4.21","0.35","92.31","108.71","6.08","94.70","1.52","0","100.00","15.54","95.65","1.112","35.79","5.26","0.26","10.79","99.27","61.31","10.53","1.84","97.08"
"202","Thomas Chabot","OTT","D","51","134.71666666667","2.6415032679739","102.88","16.03","86.52","75.71","14.25","84.16","50.33","9.8","83.70","6.24","0.45","93.33","7.25","1.13","86.48","61.91","7.13","89.68","20.93","4.01","83.93","2.23","0.45","83.33","54.63","4.16","92.93","4.16","0","100.00","97.79","4.5","95.60","1.29","0","100.00","12.39","95.45","1.078","23.16","5.79","1.34","26.28","94.55","47.21","8.02","1.34","97.25"
"5","Alex Ovechkin","WSH","L","79","359.63333333333","4.5523206751055","111.11","16.02","87.40","80.42","13.51","85.61","56.56","10.51","84.33","7.84","0.83","90.38","9.39","0.91","91.15","58.73","7.17","89.11","28.7","2.84","91.01","4.5","0.17","96.43","40.04","5.78","87.38","2.22","0.44","83.33","111.09","7.23","93.89","2.41","0.24","90.91","13.86","92.06","1.059","19.52","3.67","0","1.17","100.00","52.89","9.84","3.17","94.35"
"149","Ryan Pulock","NYI","D","58","71.783333333333","1.2376436781609","93.62","15.88","85.50","67.7","14.21","82.65","50.15","10.87","82.19","5.85","0.84","87.50","5.73","1.1","83.90","36.78","6.69","84.62","16.72","2.51","86.96","1.67","0.84","66.67","26.75","5.57","82.76","0","0","-","114.7","9.66","92.23","6.04","0","100.00","11.67","92.31","1.040","32.6","3.34","6.69","46.81","82.98","54.33","8.36","8.36","86.67"
"4","Joe Pavelski","DAL","C","82","219.26666666667","2.6739837398374","120.13","15.87","88.33","89.48","14.23","86.28","65.95","11.49","85.16","10.95","0.82","93.02","10.46","0.82","92.71","77.17","7.11","91.56","36.94","4.1","90.00","6.29","0.27","95.83","53.63","4.01","93.04","4.38","0.36","92.31","112.25","6.72","94.35","1.98","0.4","83.33","16.60","92.86","1.095","39.4","5.75","0.55","11.22","98.63","64.31","10.95","2.19","96.71"
"118","Josh Anderson","MTL","R","78","140.11666666667","1.7963675213675","95.06","15.84","85.71","70.66","14.56","82.91","48.39","11.13","81.29","3.85","2.14","64.29","6.98","0.93","88.22","52.24","7.28","87.77","21.41","4.28","83.33","2.14","0.43","83.33","41.11","4","91.14","1.14","1.71","40.00","100.82","6.19","94.22","1.24","0.62","66.67","7.96","80.77","0.887","31.26","5.14","1.71","29.12","94.81","48.39","7.71","3","94.17"
"45","Matt Duchene","DAL","C","80","167","2.0875","98.8","15.81","86.21","72.57","13.29","84.52","48.86","10.42","82.42","8.26","0.72","92.00","9.32","0.87","91.44","61.44","6.83","90.00","33.05","3.59","90.20","6.11","0","100.00","37.84","4.31","89.77","1.44","0.48","75.00","83.03","6.75","92.49","1.56","0.52","75.00","16.91","93.10","1.100","24.43","5.39","0.36","37.01","98.55","37.01","7.9","2.16","94.50"
"107","Mike Matheson","MTL","D","82","303.71666666667","3.7038617886179","95.22","15.8","85.77","74.28","13.63","84.49","53.54","11.46","82.37","7.9","1.58","83.33","7.89","1.06","88.16","54.13","7.7","87.54","20.74","3.95","84.00","3.75","0.79","82.61","44.52","5","89.89","3.16","1.05","75.00","103.87","6.56","94.06","2.57","0","100.00","14.76","86.21","1.010","26.27","3.95","0.4","3.16","98.52","55.12","7.11","1.98","96.54"
"106","Scott Laughton","PHI","C","82","110.5","1.3475609756098","94.48","15.75","85.71","66.24","14.66","81.88","48.33","13.03","78.76","4.34","0","100.00","5.96","0.91","86.77","46.15","6.52","87.63","20.63","3.8","84.44","1.09","0","100.00","34.03","3.62","90.38","1.45","0","100.00","99.61","5.49","94.78","3.14","0","100.00","8.99","100.00","1.090","27.69","3.8","0.54","46.7","98.08","42.9","7.06","1.63","96.34"
"262","Cole Guttman","CHI","C","27","53.35","1.9759259259259","62.98","15.75","80.00","42.74","11.25","79.17","29.24","9","76.47","3.37","0","100.00","4.3","0.53","89.06","35.99","4.5","88.89","13.5","1.12","92.31","1.12","0","100.00","29.99","4.5","86.96","1.5","0","100.00","51.98","16.24","76.19","1.62","0","100.00","11.54","100.00","1.115","26.99","6.75","0","32.61","100.00","38.24","12.37","3.37","91.89"
"292","Moritz Seider","DET","D","82","186.83333333333","2.2784552845528","103.41","15.74","86.79","78.04","14.45","84.38","56.84","11.88","82.71","9.31","1.93","82.86","8.19","1.01","88.99","59.09","5.78","91.09","20.55","3.53","85.33","3.85","0.96","80.00","51.38","3","94.49","4.71","0.86","84.62","104.37","12.52","89.29","2.32","0.46","83.33","16.38","83.78","1.002","29.22","5.14","1.61","27.3","94.79","54.92","8.67","3.53","93.96"
"163","Nick Schmaltz","ARI","C","79","255.71666666667","3.2369198312236","96.2","15.72","85.95","74.38","14.08","84.08","52.32","11.03","82.59","8.92","1.17","88.37","7.81","0.98","88.90","53.5","7.74","87.36","19.01","2.82","87.10","3.05","0.94","76.47","45.99","6.57","87.50","3.75","0.31","92.31","99.64","5.76","94.53","4.41","0","100.00","17.04","89.36","1.064","29.09","4.93","0.7","6.57","97.64","55.84","6.8","1.88","96.75"
"201","Daniel Sprong","DET","R","76","137.7","1.8118421052632","103.7","15.69","86.86","79.3","14.38","84.65","50.98","12.64","80.14","8.71","0.87","90.91","8.35","0.79","91.32","60.13","4.36","93.24","18.3","1.74","91.30","3.49","0.44","88.89","55.77","3.49","94.12","4.07","0.58","87.50","99.44","13.85","87.78","3.15","0","100.00","17.09","93.10","1.102","28.32","5.66","2.18","39.65","92.86","44.88","6.97","4.36","91.15"
"294","Bobby Brink","PHI","R","57","126.26666666667","2.2152046783626","97.89","15.68","86.19","75.08","15.21","83.16","53.7","13.31","80.14","3.33","0.95","77.78","6.82","1.29","84.14","45.14","8.08","84.82","20.43","5.23","79.63","1.43","0.95","60.00","32.95","3.8","89.66","0.63","0","100.00","110.51","5.49","95.27","2.06","0","100.00","6.19","92.86","0.991","26.61","4.28","0","34.21","100.00","42.29","5.23","1.9","95.70"
"233","Ross Colton","COL","C","80","115.1","1.43875","81.32","15.64","83.87","62.03","14.07","81.51","44.83","10.95","80.37","4.69","1.04","81.82","6.95","1.09","86.44","46.39","6.26","88.12","22.42","3.13","87.76","3.13","1.04","75.00","31.97","4.17","88.46","0","0","-","73.04","9.79","88.18","2.26","0","100.00","10.47","90.48","1.009","21.37","3.65","2.61","53.17","89.13","37.01","6.26","4.69","88.75"
"230","Tage Thompson","BUF","C","71","191.93333333333","2.7032863849765","119.42","15.63","88.43","90.03","15.01","85.71","67.84","11.88","85.10","8.13","2.5","76.47","7.87","1.59","83.17","55.64","8.75","86.41","19.69","5","79.75","2.5","1.25","66.67","47.93","5","90.55","2.92","1.25","70.00","132.3","3.61","97.34","4.97","0","100.00","11.98","78.95","0.909","29.39","5.31","0","6.88","100.00","65.34","7.19","0.94","98.58"
"239","Cody Glass","NSH","C","41","96.083333333333","2.3434959349593","113.03","15.61","87.86","80.56","14.36","84.87","55.58","14.36","79.46","3.12","0.62","83.33","8.31","1.13","88.00","61.2","8.12","88.29","25.6","3.75","87.23","2.5","0.62","80.00","47.46","5.83","89.06","0.83","0","100.00","117.26","3.61","97.01","0","0","-","5.62","95.65","1.013","33.72","5.62","0.62","18.73","98.18","59.32","7.49","0.62","98.96"
"91","Mika Zibanejad","NYR","C","81","280.73333333333","3.4658436213992","136.78","15.6","89.76","103.23","14.11","87.98","70.1","11.54","85.86","12.18","1.28","90.48","10.72","1.55","87.36","73.31","6.41","91.96","31.63","3.42","90.24","6.2","0.64","90.63","55.57","3.99","93.30","3.99","0","100.00","144.17","5.56","96.29","4.32","0.31","93.33","17.38","88.89","1.063","29.07","3.85","0","2.99","100.00","62.84","8.55","1.92","97.03"
"179","Andrew Mangiapane","CGY","L","75","88.483333333333","1.1797777777778","99.68","15.6","86.47","79.34","14.24","84.78","51.54","11.53","81.72","4.75","2.03","70.00","7.37","1.09","87.13","46.79","7.46","86.25","21.02","4.07","83.78","3.39","1.36","71.43","34.36","4.52","88.37","0.9","0.9","50.00","101.86","10.77","90.43","0.98","0","100.00","9.21","82.35","0.916","16.27","8.14","4.07","54.25","80.00","30.51","14.92","6.78","81.82"
"346","Cole Sillinger","CBJ","C","77","61.616666666667","0.80021645021645","125.62","15.58","88.97","78.87","14.61","84.38","55.5","10.71","83.82","3.9","0","100.00","8.08","0.68","92.20","68.16","5.84","92.11","29.21","1.95","93.75","1.95","0","100.00","51.93","5.19","90.91","2.6","0","100.00","115.34","11.25","91.11","0","0","-","7.02","100.00","1.070","31.16","4.87","0.97","34.08","96.97","55.5","9.74","0.97","98.28"
"325","Quinton Byfield","L.A","C, R","80","184.91666666667","2.3114583333333","110.32","15.57","87.63","79.82","13.63","85.42","50.62","10.06","83.42","10.71","0.65","94.29","8.69","1.24","87.53","59.7","6.49","90.20","27.58","3.24","89.47","5.52","0.65","89.47","42.83","4.33","90.83","4.33","0","100.00","111.55","6.09","94.82","2.81","0","100.00","21.15","93.55","1.147","31.15","4.54","0.32","20.12","98.97","53.54","7.14","1.3","97.63"
"170","Ryan Donato","CHI","C","78","119.65","1.5339743589744","84.75","15.55","84.50","64.19","13.54","82.58","42.62","12.04","77.98","2.01","1","66.67","7.9","0.78","91.03","46.13","6.02","88.46","24.57","4.01","85.96","1","1","50.00","28.75","2.67","91.49","0.67","0","100.00","75.33","5.07","93.69","0.72","0","100.00","4.71","91.67","0.964","16.05","5.01","0.5","46.13","96.97","33.1","10.03","0.5","98.51"
"204","Lawson Crouse","ARI","L","81","127.51666666667","1.5742798353909","85.17","15.53","84.58","65.4","15.06","81.29","46.58","12.7","78.57","6.59","0.94","87.50","6.05","0.98","86.07","49.88","8.94","84.80","15.53","2.82","84.62","1.88","0","100.00","45.8","8.16","84.88","4.39","1.25","77.78","70.68","6.12","92.04","2.04","0","100.00","14.14","92.59","1.067","24.94","8.94","2.35","41.41","91.38","38.11","14.12","4.23","90.00"
"211","Artemi Panarin","NYR","L","82","293.68333333333","3.5815040650406","138.31","15.53","89.91","104.6","13.69","88.43","70.48","11.24","86.25","12.05","1.23","90.77","10.92","1.48","88.05","74.77","6.13","92.42","32.48","3.27","90.86","5.92","0.61","90.63","56.39","3.81","93.67","4.36","0","100.00","143.42","5.9","96.05","4.13","0.3","93.33","17.10","89.09","1.062","21.66","3.27","0","4.09","100.00","61.49","8.17","2.04","96.78"
"197","Jack Roslovic","CBJ, NYR","C","59","50.433333333333","0.85480225988701","113.02","15.47","87.96","85.66","13.09","86.75","64.24","10.71","85.71","7.14","0","100.00","7.45","0.84","89.84","57.11","4.76","92.31","24.98","3.57","87.50","3.57","0","100.00","42.83","1.59","96.43","3.17","0","100.00","109.98","10.31","91.43","1.72","0","100.00","11.11","100.00","1.111","28.55","7.14","2.38","41.64","92.31","46.4","9.52","4.76","90.70"
"95","Stefan Noesen","CAR","R","81","128.2","1.5827160493827","109.98","15.44","87.69","80.97","13.57","85.64","57.57","11.7","83.11","9.36","1.87","83.33","8.3","0.8","91.24","58.5","7.49","88.65","25.27","3.28","88.52","3.28","1.4","70.00","44.31","5.62","88.75","4.99","0.62","88.89","106.14","6.76","94.01","3.38","0","100.00","16.26","84.00","1.003","27.15","2.34","1.4","48.67","95.08","46.8","5.15","3.28","93.46"
"287","Egor Zamula","PHI","D","66","101.13333333333","1.5323232323232","110.35","15.43","87.74","72.38","14.83","82.99","52.21","13.65","79.28","5.93","0.59","90.91","7.4","0.7","91.38","58.73","5.93","90.83","24.92","2.97","89.36","1.78","0","100.00","45.09","3.96","91.94","1.58","0.79","66.67","97.69","2.57","97.44","4.28","0","100.00","11.36","95.65","1.070","20.76","3.56","0","34.41","100.00","37.97","4.75","1.19","96.97"
"79","Johnny Gaudreau","CBJ","L","81","237.35","2.9302469135802","118.56","15.42","88.49","84.69","14.16","85.68","58.39","11.63","83.39","5.81","1.01","85.19","7.74","0.9","89.55","60.16","6.57","90.15","21.99","3.29","87.00","2.78","0.51","84.62","50.9","4.38","92.07","3.03","0.34","90.00","125.97","4.75","96.37","1.1","0.37","75.00","9.96","91.30","1.013","26.8","5.56","0.25","5.81","99.07","61.93","8.59","0.76","98.79"
"247","Nick Suzuki","MTL","C","82","299.66666666667","3.6544715447154","98.11","15.42","86.42","76.08","13.41","85.01","54.66","11.21","82.98","7.81","1.6","82.98","7.85","1.04","88.26","54.66","7.21","88.35","20.02","3.8","84.03","3.4","0.8","80.95","46.18","4.54","91.05","3.47","0.8","81.25","108.45","6.36","94.46","2.6","0.29","90.00","14.29","85.71","1.000","27.03","3.8","0.2","3.6","99.26","57.46","7.01","2","96.63"
"71","Ryan Johansen","COL","C","63","120.73333333333","1.9164021164021","103.37","15.41","87.03","80.01","13.91","85.19","57.15","11.93","82.73","5.96","0.99","85.71","7.72","1.07","87.83","58.64","7.95","88.06","23.85","4.97","82.76","2.98","0.99","75.00","46.38","3.98","92.11","1.33","0","100.00","100.5","5.74","94.59","2.87","0","100.00","10.43","91.67","1.021","22.36","4.97","2.98","34.79","88.24","51.19","7.45","4.97","91.15"
"17","Jamie Benn","DAL","L","82","191.03333333333","2.329674796748","121.86","15.39","88.79","89.2","13.82","86.59","65.33","11.31","85.25","10.99","0.63","94.59","9.97","0.77","92.84","78.21","7.22","91.54","36.43","4.08","89.92","6.28","0.31","95.24","55.7","4.19","93.01","5.03","0.42","92.31","116.14","6.35","94.81","1.36","0","100.00","16.83","94.44","1.113","39.89","6.28","0.63","10.99","98.45","67.84","10.99","2.51","96.43"
"108","Tom Wilson","WSH","R","74","163.8","2.2135135135135","115.38","15.38","88.24","82.42","13.92","85.55","57.14","10.62","84.32","6.96","1.1","86.36","9.61","0.98","90.76","61.17","6.23","90.76","28.94","2.93","90.80","4.4","0","100.00","42.98","4.4","90.72","1.47","0.98","60.00","111.64","7.94","93.36","2.12","0","100.00","12.18","89.66","1.018","29.67","4.4","0.73","20.15","97.59","51.28","7.69","3.66","93.33"
"307","Valtteri Puustinen","PIT","R","52","74.1","1.425","113.36","15.38","88.05","83.4","14.57","85.12","60.73","12.96","82.42","5.67","1.62","77.78","8.95","0.83","91.48","61.54","7.29","89.41","23.48","3.24","87.88","4.05","0","100.00","50.74","5.4","90.38","1.08","2.16","33.33","127.49","2.34","98.20","1.17","0","100.00","9.33","87.50","0.968","39.68","4.86","0.81","25.1","98.00","61.54","8.1","2.43","96.20"
"27","Steven Stamkos","T.B","C","79","296.73333333333","3.7561181434599","119.91","15.37","88.64","90.18","13.55","86.94","62.88","10.51","85.67","11.73","1.01","92.06","9.19","1.23","88.19","67.94","7.48","90.08","23.25","4.04","85.19","3.24","0.61","84.21","59.58","4.58","92.86","6.2","0.54","92.00","117.41","7.01","94.37","5.55","0","100.00","18.65","90.38","1.090","28.51","4.25","0.2","2.22","99.30","58.64","8.69","1.82","96.99"
"311","Connor Zary","CGY","C","63","136.66666666667","2.1693121693122","106.24","15.37","87.36","74.2","14.49","83.66","48.73","13.17","78.72","3.95","0.88","81.82","7.65","1.39","84.66","49.61","10.1","83.09","23.27","3.95","85.48","2.2","0","100.00","35.12","8.2","81.08","1.17","1.17","50.00","117.95","5.07","95.88","1.27","0","100.00","8.11","93.33","1.014","20.63","7.02","0.44","32.49","97.92","45.22","11.41","1.76","96.26"
"175","Michael Bunting","CAR, PIT","L","81","230.83333333333","2.8497942386831","116.97","15.34","88.41","87.34","13.52","86.60","60.04","10.4","85.24","9.88","1.56","86.36","9.37","1.09","89.56","62.9","6.76","90.30","29.37","2.6","91.87","4.94","1.04","82.61","44.71","5.55","88.97","3.81","0.69","84.62","118.64","3.75","96.93","3","0","100.00","16.45","85.00","1.015","33.01","3.64","0","10.4","100.00","59.52","5.98","0.52","99.13"
"150","Anthony Mantha","VGK, WSH","R","74","121.66666666667","1.6441441441441","102.58","15.29","87.03","70.52","12.33","85.12","51.29","9.86","83.87","6.9","1.48","82.35","7.17","0.95","88.33","42.41","7.89","84.31","22.19","3.95","84.91","2.96","0","100.00","26.96","5.26","83.67","0.66","1.32","33.33","112.55","6.41","94.61","4.99","0","100.00","13.46","85.00","0.985","28.6","5.42","1.48","36","95.08","45.37","7.89","2.47","94.85"
"343","Matt Coronato","CGY","R","34","54.95","1.6161764705882","92.81","15.29","85.86","72.07","14.19","83.54","46.95","9.83","82.69","5.46","2.18","71.43","7.5","1.65","81.93","48.04","9.83","83.02","26.21","6.55","80.00","3.28","1.09","75.00","29.12","4.37","86.96","1.46","1.46","50.00","93.05","6.31","93.65","1.58","0","100.00","11.63","77.78","0.894","28.39","7.64","1.09","27.3","96.30","52.41","14.19","4.37","92.31"
"99","Jonathan Marchessault","VGK","R","82","291.21666666667","3.5514227642276","110.64","15.25","87.89","81.79","12.98","86.30","60.99","11.33","84.33","7.42","1.44","83.72","8.1","0.9","89.98","55.22","6.39","89.63","23.49","2.68","89.76","2.47","0.82","75.00","42.31","4.94","89.53","2.75","0.27","90.91","126.18","6.55","95.07","3.87","0.3","92.86","12.16","87.27","0.994","31.73","5.36","0.41","3.71","98.72","58.31","7.62","2.06","96.59"
"339","Kent Johnson","CBJ","C","42","90.633333333333","2.1579365079365","107.25","15.23","87.57","76.13","13.9","84.56","56.27","11.92","82.52","1.99","1.32","60.00","7.3","0.95","88.51","52.3","7.94","86.81","19.2","3.31","85.29","1.99","0","100.00","44.13","6.18","87.72","0","1.77","0.00","113.79","3.82","96.75","0","0","-","3.53","88.89","0.924","30.45","5.96","0","29.79","100.00","46.34","8.61","0.66","98.59"
"338","Janis Moser","ARI","D","80","67.066666666667","0.83833333333333","77.83","15.21","83.65","59.05","14.31","80.49","40.26","10.74","78.95","4.47","2.68","62.50","5.58","0.94","85.58","45.63","8.05","85.00","12.52","2.68","82.35","0.89","0.89","50.00","44.14","7.16","86.05","3.58","2.39","60.00","67.2","5.17","92.86","1.29","0","100.00","11.11","75.00","0.861","25.05","12.52","3.58","36.68","87.50","40.26","15.21","3.58","91.84"
"263","Sean Durzi","ARI","D","76","249.3","3.2802631578947","96.75","15.16","86.45","75.09","13.72","84.55","52.47","10.83","82.89","9.15","0.72","92.68","7.91","0.88","90.00","54.39","6.98","88.63","19.49","2.17","90.00","3.37","0.48","87.50","46.53","6.42","87.88","3.21","0.32","90.91","96.99","6.26","93.94","4.87","0","100.00","17.43","93.33","1.108","25.27","4.09","0.72","5.54","97.22","53.91","6.02","2.17","96.14"
"12","Brad Marchand","BOS","L","82","273.23333333333","3.3321138211382","115.29","15.15","88.38","84.98","14.05","85.81","59.95","10.98","84.52","8.34","1.32","86.36","8.95","1.28","87.48","69.39","7.69","90.03","30.96","5.49","84.94","3.95","1.1","78.26","51.24","2.93","94.59","2.93","0","100.00","115.46","6.66","94.55","3.17","0","100.00","13.92","88.00","1.019","28.77","3.73","0.44","5.05","98.50","59.73","7.25","1.54","97.49"
