"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"138","Mark Stone","VGK","R","56","732.8","13.085714285714","0.66","1.72","0.74","0.98","2.37","76.32","6.06","10.81","0.69","11.22","8.11","6.63","2.87","0.33","0.98","0.82","0.41","0.41","0","0","0.74","1.56","3.85","2.37","2.29","2.46","0","0.16","0.00"
"768","Sam Malinski","COL","D","23","307.9","13.386956521739","0.39","1.17","0.19","0.97","1.56","50.00","5.85","6.67","0.18","13.45","8.77","3.31","0.58","0.58","0.97","1.17","0.58","0.58","0","0","0.58","1.95","1.56","2.73","6.24","3.9","0","0","-"
"706","Hendrix Lapierre","WSH","C","51","520.81666666667","10.212091503268","0.92","1.27","0.35","0.92","2.19","90.48","5.3","17.39","0.54","9.56","8.06","4.95","3","0.35","0.35","0.46","0.12","0.12","0","0","0.92","2.07","2.19","2.88","4.26","3.34","11.98","19.47","4.39"
"397","Dennis Gilbert","CGY","D","34","396","11.647058823529","0.15","0.91","0","0.91","1.06","77.78","3.48","4.35","0.13","8.18","5.76","2.27","0","0","0.76","2.42","0.76","0.45","0.3","0","0.91","1.52","0.61","8.64","6.67","6.52","0","0","-"
"698","Tim Stützle","OTT","C","75","1183.2333333333","15.776444444444","0.61","1.57","0.66","0.91","2.18","74.14","6.85","8.89","0.76","12.83","9.89","7.4","3.25","0.46","1.47","1.01","0.51","0.51","0","0","1.72","2.18","1.98","4.77","6.64","1.88","10.45","12.63","2.30"
"524","Cale Makar","COL","D","77","1304.0833333333","16.936147186147","0.51","1.33","0.46","0.87","1.84","55.56","6.26","8.09","0.36","14.95","9.48","4.74","0.69","0.37","0.92","0.55","0.28","0.28","0","0","0.92","1.43","2.39","1.47","1.29","4.88","0","0","-"
"356","Pavel Zacha","BOS","C","78","983.43333333333","12.60811965812","0.79","1.53","0.67","0.85","2.32","67.86","5","15.85","0.61","9.21","7.5","6.35","3.17","0.55","0.61","0.98","0.49","0.49","0","0","0.73","1.53","1.1","5.8","3.48","1.53","24.16","21.05","3.26"
"241","Jonny Brodzinski","NYR","C","57","576.28333333333","10.110233918129","0.52","1.25","0.42","0.83","1.77","73.91","8.54","6.10","0.71","16.24","11.97","7.91","3.02","1.15","1.87","0.83","0.42","0.42","0","0","0.83","1.46","1.87","3.44","5.73","2.39","14.68","15.2","5.12"
"71","Ryan O'Reilly","NSH","C","82","1098.7","13.398780487805","0.6","1.26","0.44","0.82","1.86","59.65","5.95","10.09","0.74","9.5","7.86","6.99","3.88","0.11","0.98","0.55","0.27","0.27","0","0","0.6","1.31","2.73","1.09","3","2.57","31.18","25.12","3.02"
"143","Travis Boyd","ARI","C","16","148.45","9.278125","0.81","2.43","1.62","0.81","3.23","80.00","4.45","18.18","0.52","9.7","6.47","7.28","2.43","0.4","2.02","0.81","0.4","0.4","0","0","0","1.21","0.4","4.04","8.89","3.64","8.89","7.68","21.69"
"277","Max Domi","TOR","C","80","968.01666666667","12.100208333333","0.5","2.23","1.43","0.81","2.73","67.69","7.25","6.84","0.53","12.71","9.86","5.64","2.54","0.62","0.74","6.94","1.92","1.3","0.37","0.25","1.05","2.36","1.43","3.22","4.21","1.18","11.78","11.59","3.12"
"298","Leon Draisaitl","EDM","C","81","1256.7","15.514814814815","0.72","1.91","1.1","0.81","2.63","72.37","5.49","13.04","0.62","11.22","8.36","6.68","2.48","0.33","1.1","2.48","1.05","1","0","0.05","0.86","3.63","3.34","2.67","5.82","1.1","26.21","19.38","2.74"
"333","Viktor Arvidsson","L.A","R","18","228.1","12.672222222222","1.05","1.05","0.26","0.79","2.1","66.67","12.89","8.16","0.91","21.57","17.36","8.94","2.89","0.53","1.84","2.63","1.32","1.32","0","0","1.58","1.05","2.1","2.1","8.42","4.73","0.79","1.58","8.77"
"499","Casey Mittelstadt","BUF, COL","C","80","1136.8166666667","14.210208333333","0.69","1.58","0.79","0.79","2.27","63.24","4.7","14.61","0.43","9.13","6.44","4.7","1.79","0.05","0.84","1.06","0.53","0.53","0","0","0.32","1.85","2.22","1.21","4.75","1.43","22.38","25.49","2.47"
"666","Santeri Hatakka","N.J","D","12","152.33333333333","12.694444444444","0","0.79","0","0.79","0.79","18.18","3.94","0.00","0.13","7.88","6.3","1.58","0.39","0","1.97","1.58","0.79","0.79","0","0","0.39","2.36","0","5.51","8.67","3.54","0","0","-"
"160","Nikita Kucherov","T.B","R","81","1307.5833333333","16.143004115226","0.96","2.11","1.33","0.78","3.07","82.72","9.27","10.40","0.73","19.5","13.81","8.9","3.12","0.23","1.24","0.55","0.28","0.28","0","0","0.83","3.4","2.48","1.84","3.03","1.51","0","0","-"
"267","Nathan MacKinnon","COL","C","82","1386.3833333333","16.907113821138","1.56","1.86","1.08","0.78","3.42","79.00","11.04","14.12","0.9","19.22","14.37","10.13","3.98","1.17","1.38","1.73","0.69","0.65","0","0.04","1.08","2.81","1.64","2.21","3.12","2.6","22.37","26.92","1.96"
"563","Quinn Hughes","VAN","D","82","1540.6166666667","18.788008130081","0.39","1.29","0.51","0.78","1.67","46.74","5.41","7.19","0.25","14.92","8.14","4.28","0.31","0.16","1.6","1.09","0.55","0.55","0","0","0.47","1.71","1.25","0.82","4.56","1.79","0","0","-"
"566","Evan Bouchard","EDM","D","81","1456.9","17.986419753086","0.33","1.19","0.41","0.78","1.52","39.36","6.01","5.48","0.27","13.55","8.57","3.71","0.45","0.25","1.07","1.15","0.58","0.58","0","0","0.41","2.76","1.98","2.59","4.9","3.83","0","0","-"
"99","Anders Lee","NYI","L","81","1086.7333333333","13.41646090535","0.72","0.88","0.11","0.77","1.6","56.86","8.56","8.39","1.39","15.24","12.7","11.59","7.4","0.39","2.04","3.15","1.1","0.88","0.17","0.06","0.72","0.94","1.38","9.17","5.41","2.71","0.88","1.27","2.27"
"151","Blake Coleman","CGY","C","78","1093.2","14.015384615385","0.93","1.15","0.38","0.77","2.09","76.00","8.67","10.76","0.93","15.86","11.8","8.78","3.95","0.82","1.76","3.24","1.32","1.21","0.05","0.05","1.15","1.54","1.92","6.59","3.4","2.41","1.59","1.54","2.79"
"759","Matthew Poitras","BOS","C","33","389.1","11.790909090909","0.77","1.23","0.46","0.77","2","76.47","4.93","15.63","0.46","10.33","6.17","6.01","2.47","0.31","0.62","0.93","0.46","0.46","0","0","1.85","2.31","2.62","2.31","7.71","2","15.11","20.82","6.49"
"383","Zach Werenski","CBJ","D","70","1337.7833333333","19.11119047619","0.36","1.44","0.67","0.76","1.79","50.00","7.09","5.06","0.36","15.07","9.78","4.84","1.08","0.18","1.39","0.54","0.27","0.27","0","0","0.13","1.12","1.48","0.85","1.84","5.07","0","0","-"
"464","Filip Hronek","VAN","D","81","1506.85","18.603086419753","0.08","1.19","0.44","0.76","1.27","37.65","4.3","1.85","0.17","11.51","6.73","2.95","0.24","0.08","0.88","1.35","0.68","0.68","0","0","0.4","1.75","0.76","3.66","3.78","2.87","0","0","-"
"128","Tyler Seguin","DAL","C","68","876.23333333333","12.885784313725","1.37","1.23","0.48","0.75","2.6","77.55","8.56","16.00","0.87","14.45","11.57","8.49","4.45","0.55","1.16","1.23","0.62","0.62","0","0","0.41","1.37","1.1","4.11","3.01","1.1","18.15","13.35","3.94"
"177","Rickard Rakell","PIT","R","70","957.26666666667","13.675238095238","0.69","1.07","0.31","0.75","1.75","53.85","7.83","8.80","0.81","16.11","11.66","9.15","4.26","0.5","1.25","1.13","0.56","0.56","0","0","0.81","1.07","1.57","6.27","6.46","2.38","0.19","0.56","1.57"
"714","Wyatt Kaiser","CHI","D","32","479.4","14.98125","0","0.75","0","0.75","0.75","35.29","2.25","0.00","0.08","7.01","3.38","2.25","0.13","0.13","0.88","2.75","1.38","1.38","0","0","0.5","2.63","0.88","2.63","5.63","4.01","0","0","-"
"220","Jaccob Slavin","CAR","D","81","1381.8833333333","17.060288065844","0.13","1.13","0.39","0.74","1.26","45.31","5.51","2.36","0.21","13.16","8.77","3.69","0.43","0.39","1.48","0.17","0.09","0.09","0","0","0.22","1.09","2.21","1.91","4.04","3.99","0","0","-"
"94","David Savard","MTL","D","60","982.13333333333","16.368888888889","0.31","1.1","0.37","0.73","1.41","46.00","2.93","10.42","0.1","6.72","4.15","1.95","0.24","0","0.43","1.47","0.73","0.73","0","0","0.24","1.77","0.61","3.42","2.75","7.39","0","0","-"
"692","Jack Quinn","BUF","R","27","327.85","12.142592592593","1.46","1.46","0.73","0.73","2.93","84.21","8.05","18.18","0.92","15.56","11.9","8.42","3.11","0.37","1.65","0.73","0.37","0.37","0","0","0.37","1.1","1.28","5.12","7.14","1.83","0.37","0.92","5.23"
"393","Joel Eriksson Ek","MIN","C","77","996.08333333333","12.936147186147","0.9","1.08","0.36","0.72","1.99","57.89","9.58","9.43","0.93","15.96","13.01","7.83","3.98","0.3","1.26","2.29","1.14","1.14","0","0","1.26","0.78","1.63","8.55","4.7","1.69","27.83","30.66","2.87"
"631","Trevor Zegras","ANA","C","31","416.9","13.448387096774","0.58","1.3","0.58","0.72","1.87","81.25","7.05","8.16","0.76","13.1","10.65","7.2","3.45","0.43","1.15","3.17","0.86","0.72","0","0.14","0.58","1.73","2.16","2.01","3.74","2.16","6.91","10.22","5.81"
"655","Shane Pinto","OTT","C","41","587.01666666667","14.317479674797","0.2","1.33","0.61","0.72","1.53","62.50","7.46","2.74","0.98","13.49","11.14","8.99","5.01","0.82","1.43","1.23","0.61","0.61","0","0","0.51","1.53","2.25","3.88","4.4","3.17","23.3","22.28","5.23"
"712","Landon Slaggert","CHI","L","16","166.48333333333","10.405208333333","0.36","1.08","0.36","0.72","1.44","50.00","4.69","7.69","0.47","8.29","6.85","5.05","2.52","0","0.36","1.44","0.72","0.72","0","0","1.44","0.72","1.8","5.77","4.69","2.16","0","0.72","0.00"
"708","Brendan Brisson","VGK","C","15","168.21666666667","11.214444444444","0.36","1.78","1.07","0.71","2.14","60.00","5.71","6.25","0.6","14.98","11.06","7.49","1.78","0.36","1.43","0.71","0.36","0.36","0","0","0.36","1.43","1.78","4.28","9.27","1.43","1.43","1.43","17.83"
"111","Charlie Coyle","BOS","C","82","1035.4","12.626829268293","0.81","1.27","0.58","0.7","2.09","80.00","5.56","14.58","0.7","10.43","8.34","6.49","3.59","0.52","1.27","1.74","0.87","0.87","0","0","1.04","1.74","2.14","6.08","3.77","2.55","29.96","27.35","3.03"
"212","Chris Tierney","N.J","C","52","426.71666666667","8.2060897435897","0.42","1.12","0.42","0.7","1.55","64.71","2.95","14.29","0.29","5.06","3.8","3.09","1.41","0.14","0.42","2.95","0.7","0.42","0.14","0.14","0.42","1.12","1.83","2.53","2.95","1.27","14.34","10.83","8.01"
"168","Dougie Hamilton","N.J","D","20","349.16666666667","17.458333333333","0.17","1.03","0.34","0.69","1.2","46.67","8.59","2.00","0.35","20.96","12.2","6.19","0.52","0.69","2.41","3.09","1.55","1.55","0","0","0","2.23","0.86","2.92","3.78","3.44","0","0","-"
"332","Devon Toews","COL","D","82","1468.6","17.909756097561","0.41","1.18","0.49","0.69","1.59","49.37","5.68","7.19","0.27","12.3","7.72","3.31","0.53","0.12","0.98","0.74","0.37","0.37","0","0","0.41","1.47","1.92","2.78","1.35","3.23","0","0","-"
"501","Nico Hischier","N.J","C","71","957.28333333333","13.482863849765","1.13","1.57","0.88","0.69","2.7","78.18","7.02","16.07","0.96","13.16","10.28","8.71","4.51","0.38","1.38","0.63","0.31","0.31","0","0","1.13","1.25","2.76","2.51","3.89","1.94","34.41","27.2","3.50"
"10","Blake Wheeler","NYR","R","54","620.53333333333","11.491358024691","0.58","1.06","0.39","0.68","1.64","65.38","6.77","8.57","0.59","11.99","9.48","5.9","2.51","0.29","0.48","2.22","0.97","0.87","0.1","0","0.39","2.03","1.45","3","3.96","2.9","1.93","1.26","5.86"
"574","Andrei Svechnikov","CAR","R","59","798.5","13.533898305085","0.83","1.5","0.83","0.68","2.33","83.78","7.81","10.58","0.85","16.31","11.72","7.74","3.08","0.45","1.58","3.91","1.88","1.88","0","0","0.98","2.71","1.58","10.22","6.69","1.5","0.23","0.23","3.76"
"167","Sean Couturier","PHI","C","74","982.68333333333","13.279504504505","0.31","1.22","0.55","0.67","1.53","54.35","8.3","3.68","0.8","14.29","11.05","6.78","3.72","0.24","1.47","1.65","0.73","0.67","0.06","0","0.55","1.34","2.14","3.42","3.79","2.14","31.44","27.11","3.28"
"176","Vladislav Namestnikov","WPG","C","78","891.48333333333","11.429273504274","0.4","1.41","0.74","0.67","1.82","60.00","5.05","8.00","0.69","10.16","8.01","6.33","3.3","0.4","0.87","2.22","0.74","0.61","0.07","0.07","1.21","1.01","0.87","5.65","7","2.42","9.49","16.49","2.46"
"378","Parker Wotherspoon","BOS","D","41","625.18333333333","15.24837398374","0","0.77","0.1","0.67","0.77","30.77","2.98","0.00","0.08","7.58","4.03","1.73","0.1","0.1","0.58","2.3","0.86","0.67","0.19","0","0.96","1.92","0.96","7.39","7.97","4.89","0","0","-"
"403","Artemi Panarin","NYR","L","82","1259.5833333333","15.360772357724","1.52","1.33","0.67","0.67","2.86","83.33","9.29","16.41","0.75","18.63","13.05","9.34","2.67","0.48","1.43","0.95","0.48","0.48","0","0","1","2.72","1.43","0.76","1.76","0.38","0","0.19","0.00"
"29","Jordan Staal","CAR","C","80","993.98333333333","12.424791666667","0.54","0.85","0.18","0.66","1.39","69.70","6.4","8.49","0.82","12.43","9.24","8.15","4.23","0.12","1.69","2.66","1.27","1.27","0","0","0.6","1.45","0.85","7.79","4.65","1.51","37.67","26.32","3.55"
"318","Marcus Pettersson","PIT","D","82","1556.4166666667","18.980691056911","0.12","0.96","0.31","0.66","1.08","32.18","3.7","3.13","0.17","9.83","6.36","2.51","0.35","0.31","0.66","1.62","0.69","0.62","0.08","0","0.39","1.08","0.93","4.01","7.9","4.55","0","0","-"
"371","Tommy Novak","NSH","C","71","817.93333333333","11.520187793427","0.73","1.39","0.73","0.66","2.13","72.50","5.58","13.16","0.68","13.13","9.68","7.92","3.23","0.66","1.39","0.29","0.15","0.15","0","0","0.95","1.54","3.15","0.29","8.22","2.27","13.28","19.81","2.94"
"670","Matias Maccelli","ARI","L","82","1098.4333333333","13.395528455285","0.66","1.47","0.82","0.66","2.13","76.47","6.01","10.91","0.66","11.8","8.47","6.17","2.84","0.49","1.09","0.33","0.16","0.16","0","0","0.66","2.62","1.09","1.37","3.99","1.09","0.33","0.33","2.73"
"130","Mikael Granlund","S.J","C","69","1007.65","14.603623188406","0.54","1.19","0.54","0.65","1.73","67.44","5.54","9.68","0.57","9.35","7.26","5.72","2.08","0.42","0.95","1.19","0.6","0.6","0","0","0.77","0.89","2.02","3.22","5.3","2.02","23.88","27.33","2.78"
"384","Nicolas Roy","VGK","C","70","831.68333333333","11.88119047619","0.65","1.44","0.79","0.65","2.09","85.29","5.92","10.98","0.83","11.47","8.37","8.15","4.47","0.5","0.87","1.44","0.72","0.72","0","0","0.29","1.59","2.09","5.19","4.69","2.16","20.34","22.36","3.44"
"525","Ian Mitchell","BOS","D","13","185.16666666667","14.24358974359","0","0.65","0","0.65","0.65","18.18","2.92","0.00","0.08","6.16","3.56","0.65","0","0.65","0.65","2.59","1.3","1.3","0","0","0","0.32","0","0.97","7.13","3.24","0","0","-"
"742","Zack Bolduc","STL","C","25","277.63333333333","11.105333333333","1.08","0.86","0.22","0.65","1.95","75.00","6.92","15.63","0.51","12.1","9.94","6.05","2.38","0.43","1.08","1.3","0.65","0.65","0","0","0.43","2.16","3.03","2.59","5.19","2.59","0.22","0.22","10.81"
"278","Josh Morrissey","WPG","D","81","1605.35","19.819135802469","0.3","1.27","0.64","0.64","1.57","50.60","5.49","5.44","0.27","12.15","8.22","3.48","0.56","0.07","0.6","1.64","0.82","0.82","0","0","0.82","1.35","1.5","3.03","3.48","3.29","0","0","-"
"286","Nathan Walker","STL","L","45","469.98333333333","10.444074074074","0.77","0.77","0.13","0.64","1.53","92.31","5.23","14.63","0.43","9.45","6.64","5.11","2.04","0.51","0.77","2.3","0.77","0.51","0.26","0","1.28","0.51","1.28","12.13","6.64","4.09","2.17","2.17","6.38"
"36","James van Riemsdyk","BOS","L","71","768","10.816901408451","0.31","1.64","1.02","0.63","1.95","83.33","7.42","4.21","0.93","12.03","10","8.2","5.23","0.63","1.88","0.94","0.47","0.47","0","0","0.31","0.86","0.86","2.66","6.09","1.72","0.47","0.47","3.91"
"144","Dylan DeMelo","WPG","D","82","1516.4166666667","18.492886178862","0.12","1.07","0.44","0.63","1.19","37.04","2.97","4.00","0.1","7.24","4.67","1.38","0.08","0.12","0.55","1.27","0.63","0.63","0","0","0.32","2.1","0.51","6.29","5.9","3.92","0","0","-"
"604","Martin Pospisil","CGY","C","63","759.13333333333","12.049735449735","0.63","1.19","0.55","0.63","1.82","62.16","8.69","7.27","0.91","15.1","11.93","9.01","4.43","1.03","1.58","8.14","2.77","2.29","0.24","0.24","1.74","1.82","2.05","18.49","6.4","1.74","1.82","1.98","3.79"
"665","Aliaksei Protas","WSH","C","78","950.16666666667","12.181623931624","0.38","1.39","0.76","0.63","1.77","66.67","6.57","5.77","0.75","11.93","9.72","6.38","3.22","0.19","1.45","0.51","0.25","0.25","0","0","0.63","1.96","2.34","2.08","5.37","2.59","2.15","2.46","2.94"
"382","Jack Roslovic","CBJ, NYR","C","59","776.13333333333","13.154802259887","0.46","1.31","0.7","0.62","1.78","62.16","7.5","6.19","0.75","12.76","10.36","5.95","3.01","0.39","1.08","1.08","0.54","0.54","0","0","0.7","1.31","1.31","2.09","4.72","1.55","3.32","3.94","3.54"
"637","Nikita Alexandrov","STL","C","23","192.88333333333","8.386231884058","0","0.62","0","0.62","0.62","40.00","4.35","0.00","0.34","7.47","5.6","3.42","1.56","0.31","0.31","1.24","0.62","0.62","0","0","0.31","1.56","1.56","9.02","5.91","2.18","11.51","16.8","12.65"
"720","Bobby McMann","TOR","C","56","581.93333333333","10.391666666667","1.24","0.93","0.31","0.62","2.17","72.41","11.03","11.21","0.84","18.46","15.05","7.22","3.51","1.65","1.55","4.12","1.34","1.03","0.21","0.1","1.03","1.03","1.75","11.65","5.88","1.86","0.62","0.21","7.73"
"6","Joe Pavelski","DAL","C","82","1085.3166666667","13.235569105691","0.66","1.38","0.77","0.61","2.05","68.52","6.91","9.60","0.8","12.11","9.4","7.74","4.15","0.33","1.05","0.88","0.44","0.44","0","0","1.05","2.82","1.05","3.87","2.49","3.37","16.53","15.53","2.85"
"86","Tomas Tatar","COL, SEA","L","70","791.56666666667","11.308095238095","0.68","0.99","0.38","0.61","1.67","59.46","5","13.64","0.75","11.45","8.34","8.11","4.09","0.38","0.99","1.36","0.68","0.68","0","0","0.99","1.29","1.44","3.11","4.62","1.52","0.15","0.83","1.17"
"171","J.T. Miller","VAN","C","81","1085.2666666667","13.398353909465","1.11","1.55","0.94","0.61","2.65","75.00","5.86","18.87","0.76","11.33","9.34","7.52","3.21","0.55","0.77","2.6","1.22","1.16","0.06","0","0.83","2.43","1.27","11.28","4.37","2.65","31.24","24.33","3.11"
"364","Mikko Rantanen","COL","R","80","1368.15","17.101875","1.05","1.32","0.7","0.61","2.37","62.07","7.72","13.64","0.73","14.87","11.53","9.08","3.64","0.31","1.32","2.02","0.96","0.96","0","0","0.88","1.23","1.75","1.97","5.53","1.97","7.32","6.93","2.25"
"519","Timothy Liljegren","TOR","D","55","887.66666666667","16.139393939394","0.2","0.74","0.14","0.61","0.95","35.90","3.51","5.77","0.13","8.85","5.27","2.77","0.27","0.14","0.88","1.08","0.54","0.54","0","0","0.34","2.43","0.54","5.2","10.27","6.96","0","0","-"
"27","Jeff Petry","DET","D","73","1200.2166666667","16.441324200913","0.15","1","0.4","0.6","1.15","42.59","4.05","3.70","0.15","9.35","5.8","1.8","0.3","0.1","1","1.85","0.8","0.75","0.05","0","0.35","1.85","0.45","6.85","4.7","5.5","0","0","-"
"244","Pavel Buchnevich","STL","L","80","1095.5666666667","13.694583333333","0.55","1.15","0.55","0.6","1.7","62.00","7.17","7.63","0.72","13.31","10.46","7.23","2.96","0.6","1.15","2.08","0.82","0.77","0","0.05","0.66","1.7","1.48","1.97","3.01","1.04","4","6.57","2.07"
"269","Jonathan Drouin","COL","L","79","1093.35","13.839873417722","0.71","1.21","0.6","0.6","1.92","52.24","5.32","13.40","0.6","10.92","8.01","7.57","3.79","0.44","0.82","1.1","0.55","0.55","0","0","0.6","1.26","1.7","2.2","3.9","1.76","1.65","1.54","2.84"
"271","Elias Lindholm","CGY, VAN","C","75","994.41666666667","13.258888888889","0.36","1.03","0.42","0.6","1.39","58.97","6.88","5.26","0.59","12.19","9.77","5.85","2.59","0.42","0.91","1.03","0.42","0.36","0.06","0","0.66","1.27","1.93","4.59","3.26","3.02","31.44","23.41","3.46"
"275","Bo Horvat","NYI","C","81","1201.3166666667","14.831069958848","0.85","1.2","0.6","0.6","2.05","67.21","8.74","9.71","0.79","14.58","11.99","8.29","3.35","0.7","1.25","1.4","0.5","0.45","0","0.05","0.6","1.85","1.6","2.85","2.85","1.75","27.22","23.42","2.68"
"377","Roope Hintz","DAL","C","80","997.46666666667","12.468333333333","0.84","1.26","0.66","0.6","2.11","59.32","6.86","12.28","0.71","13.35","9.86","7.94","3.55","0.48","1.08","1.2","0.6","0.6","0","0","1.08","1.8","1.14","2.11","4.21","1.68","16.84","12.75","3.42"
"392","Mitch Marner","TOR","R","69","1006.25","14.583333333333","0.95","1.73","1.13","0.6","2.68","80.36","6.02","15.84","0.67","15.68","10.32","8.23","2.8","0.36","1.07","0.72","0.36","0.36","0","0","0.72","2.86","2.86","3.34","4.05","2.15","0.24","0.48","1.99"
"512","Robert Thomas","STL","C","82","1193.5333333333","14.555284552846","0.7","1.56","0.96","0.6","2.26","75.00","5.03","14.00","0.62","8.95","7.19","6.43","2.97","0.2","0.45","1.91","0.75","0.7","0","0.05","0.7","1.91","2.82","0.8","3.37","1.86","29.36","26.59","2.64"
"575","Ty Emberson","S.J","D","30","498.73333333333","16.624444444444","0.12","0.96","0.36","0.6","1.08","56.25","3.73","3.23","0.11","8.78","5.41","1.92","0.12","0.24","1.08","0.72","0.36","0.36","0","0","0.12","0.96","0.84","10.83","6.14","5.05","0","0","-"
"628","Kaedan Korczak","VGK","D","26","400.71666666667","15.412179487179","0.15","1.05","0.45","0.6","1.2","40.00","4.04","3.70","0.15","10.93","5.84","2.7","0","0.3","1.35","1.2","0.6","0.6","0","0","0.15","1.8","0.6","6.29","4.94","4.19","0","0","-"
"39","David Perron","DET","L","76","922.06666666667","12.132456140351","0.52","1.17","0.59","0.59","1.69","68.42","6.44","8.08","0.58","10.67","8.2","5.66","2.08","0.59","0.78","2.6","1.3","1.3","0","0","0.65","0.59","1.95","6.96","3.9","1.56","0.98","0.72","3.75"
"42","Evgenii Dadonov","DAL","R","51","614.91666666667","12.057189542484","0.98","0.68","0.1","0.59","1.66","68.00","6.24","15.63","0.8","13.27","10.73","7.32","3.61","0.49","1.37","0.78","0.39","0.39","0","0","0.39","1.27","1.76","3.32","3.71","1.56","0","0.39","0.00"
"651","Thomas Harley","DAL","D","79","1419.9666666667","17.974261603376","0.42","0.93","0.34","0.59","1.35","42.11","4.94","8.55","0.25","12.89","7.52","4.52","0.51","0.21","1.01","0.51","0.25","0.25","0","0","0.34","2.32","1.48","2.58","6.72","4.86","0","0","-"
"662","Alex Newhook","MTL","C","55","711.63333333333","12.938787878788","1.01","1.1","0.51","0.59","2.11","71.43","4.97","20.34","0.6","10.88","7.5","6.49","3.04","0.34","0.67","1.18","0.59","0.59","0","0","0.67","1.94","1.6","2.87","5.14","2.28","15.51","19.22","3.77"
"216","Teddy Blueger","VAN","C","68","831.18333333333","12.223284313725","0.29","1.37","0.79","0.58","1.66","67.65","5.92","4.88","0.75","10.18","8.52","6.86","4.11","0.65","0.79","2.09","0.94","0.87","0.07","0","0.65","0.94","1.52","6.79","4.55","2.24","22.67","19.06","3.92"
