"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"149","Tom Wilson","WSH","R","68","145.26666666667","2.1362745098039","14.46","114.82","11.18","12.39","88.39","12.30","10.33","56.59","15.43","0.41","7.43","5.26","0.69","11.08","5.89","5.37","65.67","7.56","3.72","30.15","10.98","0.41","4.54","8.33","2.2","47.36","4.44","0","1.65","0.00","5.37","124.09","4.15","0","2.39","0.00","4.00","86.86","0.909","0.83","6.61","45.85","36.35","1.77","1.65","8.67","63.61","2.53"
"152","Jacob Trouba","ANA","D","77","243.38333333333","3.1608225108225","18.49","114.39","13.91","16.27","87.02","15.75","13.81","56.95","19.51","0.99","8.87","10.00","1.28","10.37","10.95","9.37","69.03","11.95","4.68","33.03","12.42","0.49","4.68","9.52","6.25","47.99","11.52","0.66","3.29","16.67","7.48","126.41","5.59","0","2.49","0.00","7.14","84.42","0.916","0.74","6.66","43.14","19.97","1.69","3.45","10.35","69.27","4.75"
"513","Bowen Byram","BUF","D","79","129.7","1.6417721518987","12.95","114.26","10.18","12.03","84.66","12.44","10.18","58.29","14.86","2.31","5.55","29.41","1.12","10.5","9.67","5.55","65.23","7.84","4.63","35.62","11.49","1.39","2.78","33.33","1.23","39.48","3.03","0","1.23","0.00","5.35","110.92","4.60","1.34","2.67","33.33","22.73","90.48","1.132","0.46","6.01","35.62","42.56","1.28","2.31","11.1","49.04","4.50"
"106","Jean-Gabriel Pageau","NYI","C","70","172.45","2.4635714285714","18.09","114.12","13.68","16.7","89.42","15.74","12.53","61.93","16.82","2.44","7.65","24.14","1.19","11.75","9.20","9.39","72.72","11.44","3.83","38.62","9.02","1.04","3.48","23.08","7.42","45.46","14.04","1.39","3.25","30.00","6.03","102.02","5.58","0.5","2.51","16.67","19.44","87.64","1.071","0.7","9.74","49.75","30.62","1.38","2.09","14.27","69.24","2.93"
"292","Brandon Carlo","TOR","D","54","155.73333333333","2.883950617284","17.34","114.04","13.20","15.8","85.53","15.59","13.48","55.09","19.66","1.16","6.93","14.29","1.13","9.33","10.82","8.48","67.42","11.17","3.08","30.82","9.09","0","2.7","0.00","7.19","48.8","12.84","1.54","4.11","27.27","6.12","113.53","5.12","0","1.67","0.00","8.57","87.41","0.960","0.77","5.01","41.61","23.5","1.82","2.31","7.71","67.04","3.33"
"146","Mike Matheson","MTL","D","75","295.2","3.936","16.26","114.02","12.48","14.63","84.76","14.72","11.59","57.72","16.72","1.63","8.94","15.38","1.19","10.09","10.55","7.32","70.53","9.40","3.05","29.07","9.49","0.2","3.46","5.56","5.69","55.28","9.33","1.36","4.07","25.00","5.58","101.87","5.19","0","3.52","0.00","14.04","84.51","0.985","0","3.86","29.07","6.5","0.00","1.63","6.5","61.38","2.58"
"332","Matt Roy","WSH","D","75","194.91666666667","2.5988888888889","16.01","113.89","12.32","14.16","89.27","13.69","12.31","57.87","17.54","0.92","7.08","11.54","0.98","10.01","8.94","7.08","63.41","10.04","3.08","29.24","9.52","0.31","2.46","11.11","5.34","45.56","10.48","0.41","2.87","12.50","5.78","112.49","4.89","0","3.56","0.00","7.50","87.77","0.953","0.31","3.69","29.55","30.17","1.03","0.92","5.85","53.87","1.69"
"393","Mario Ferraro","S.J","D","76","256.93333333333","3.380701754386","8.17","113.73","6.70","7.71","85.47","8.27","5.6","57.91","8.82","0.23","7.71","2.94","0.54","9.82","5.18","3.74","66.55","5.32","2.1","31.53","6.25","0.23","3.74","5.88","2.18","46.7","4.46","0","2.8","0.00","3.04","120.42","2.46","0","2.7","0.00","4.17","86.69","0.909","0","3.27","34.09","6.54","0.00","1.17","5.84","65.62","1.75"
"322","Alexandre Carrier","MTL","D","73","221.06666666667","3.0283105022831","10.86","113.72","8.71","10.04","84.68","10.60","8.14","58.35","12.24","0.27","10.59","2.50","0.62","10.17","5.77","3.8","68.67","5.24","1.9","28.77","6.19","0","3.26","0.00","2.53","53.2","4.55","0.36","5.07","6.67","4.7","108.59","4.15","0","5.1","0.00","3.33","81.86","0.852","0.27","3.8","38.81","20.08","0.69","1.36","7.6","70.57","1.89"
"99","Dylan DeMelo","WPG","D","77","169.91666666667","2.20670995671","15.18","113.7","11.78","13.42","86.16","13.48","9.53","52.26","15.43","0.35","8.12","4.17","1.36","10.14","11.81","8.12","69.56","10.45","3.88","28.25","12.09","0.35","3.88","8.33","5.65","55.09","9.30","0","3.3","0.00","6.12","115.27","5.04","0","2.55","0.00","3.70","84.46","0.882","0","7.77","37.08","28.96","0.00","1.41","10.59","62.85","2.20"
"361","Taylor Raddysh","NYR","R","67","53.333333333333","0.79601990049751","15.75","113.63","12.17","14.63","81","15.29","11.25","58.5","16.13","2.25","9","20.00","1.83","10.18","15.22","7.88","65.25","10.77","5.63","36","13.51","0","7.88","0.00","3","39","7.14","1.5","0","100.00","4.88","95.88","4.84","0","1.63","0.00","20.00","84.62","1.046","1.13","6.75","31.5","70.88","3.45","2.25","9","36","5.88"
"283","Erik Cernak","T.B","D","57","145.35","2.55","11.97","113.52","9.54","10.32","86.69","10.64","9.91","60.68","14.04","1.24","7.02","15.00","0.86","9.95","7.92","7.84","67.7","10.38","2.48","28.9","7.89","0.83","4.13","16.67","7.16","51.74","12.15","0.55","2.75","16.67","4.77","131.77","3.49","0","1.19","0.00","12.50","88.44","1.009","0.41","7.02","46.23","22.29","0.88","1.65","12.8","73.89","2.19"
"341","Auston Matthews","TOR","C","60","70.35","1.1725","13.65","113.43","10.74","13.65","85.29","13.79","12.79","54.58","18.99","0","8.53","0.00","0.58","9.17","5.94","6.82","63.11","9.76","1.71","26.44","6.06","0","2.56","0.00","6.82","48.9","12.24","0","5.69","0.00","4.93","115.8","4.08","0","2.46","0.00","0.00","84.38","0.844","1.71","4.26","52.03","50.32","3.17","2.56","6.82","67.38","3.66"
"400","Urho Vaakanainen","NYR","D","33","20.633333333333","0.62525252525253","5.82","113.41","4.88","5.82","87.24","6.25","0","49.43","0.00","0","5.82","0.00","0.31","7.95","3.70","0","66.88","0.00","0","20.36","0.00","0","0","-","0","62.04","0.00","0","3.88","0.00","8.4","96.61","8.00","0","4.2","0.00","-","88.24","0.88","0","8.72","29.08","55.25","0.00","0","8.72","29.08","0.00"
"26","Steven Stamkos","NSH","C","78","2.1166666666667","0.027136752136752","0","113.39","0.00","0","113.39","0.00","0","28.35","0.00","0","28.35","0.00","0","21.25","0.00","0","85.04","0.00","0","56.69","0.00","0","28.35","0.00","0","37.8","0.00","0","0","-","0","40.94","0.00","0","0","-","-","0.00","0.00","28.35","56.69","56.69","113.39","33.33","28.35","56.69","56.69","33.33"
"525","Matt Boldy","MIN","L","74","126.08333333333","1.7038288288288","14.75","113.26","11.52","12.37","82.33","13.07","11.42","56.63","16.78","1.9","9.52","16.67","0.9","8.72","9.38","4.28","62.34","6.43","1.43","24.27","5.56","0.48","4.28","10.00","3.81","50.76","6.98","1.27","5.08","20.00","8.25","115.48","6.67","0","2.06","0.00","16.67","83.19","0.999","0","7.61","44.73","32.84","0.00","1.43","9.52","60.91","2.29"
"129","Phillip Danault","L.A, MTL","C","72","142.08333333333","1.9733796296296","16.47","113.17","12.70","13.94","87.84","13.69","11.4","59.54","16.07","2.11","10.56","16.67","1.09","10.64","9.27","5.07","67.14","7.02","1.69","33.36","4.82","0.42","2.96","12.50","4.5","45.04","9.09","1.13","3.38","25.00","7.32","111.01","6.19","0","7.32","0.00","18.52","82.27","1.008","2.11","5.49","41.38","34.63","4.85","2.53","9.29","64.19","3.80"
"550","Alex Newhook","MTL","C","38","35.533333333333","0.93508771929825","11.82","113.13","9.46","10.13","86.12","10.53","10.13","57.41","15.00","1.69","10.13","14.29","0.92","12.43","6.92","10.13","67.54","13.04","1.69","40.53","4.00","0","5.07","0.00","11.26","36.02","23.81","2.25","4.5","33.33","2.44","78.05","3.03","0","2.44","0.00","16.67","82.35","0.990","1.69","1.69","23.64","65.85","6.67","1.69","3.38","28.71","5.56"
"355","Dante Fabbro","CBJ","D","70","107.75","1.5392857142857","12.25","113.04","9.78","10.58","86.87","10.86","9.47","57.91","14.05","0","6.68","0.00","0.66","9.85","6.25","6.13","66.26","8.46","1.11","32.3","3.33","0","4.45","0.00","6.68","45.29","12.86","0","1.48","0.00","7.24","96.52","6.98","0","1.61","0.00","0.00","88.46","0.885","0","5.57","23.94","50.67","0.00","1.67","7.24","33.97","4.69"
"473","Jack McBain","UTA","C","75","108.28333333333","1.4437777777778","10.53","113.04","8.52","8.31","85.89","8.82","5.54","58.73","8.62","1.11","9.97","10.00","0.58","9.66","5.70","4.43","61.51","6.72","1.66","26.6","5.88","0.55","5.54","9.09","3.69","46.54","7.35","0.74","4.43","14.29","6.4","97.65","6.15","0","1.6","0.00","20.00","83.02","1.030","0.55","7.2","20.5","75.91","2.63","2.22","8.31","27.71","7.41"
"336","Philippe Myers","TOR","D","37","36.266666666667","0.98018018018018","19.85","112.5","15.00","16.54","92.65","15.15","11.58","64.52","15.22","1.65","11.58","12.50","0.91","10.79","7.78","6.62","66.18","9.09","1.65","34.74","4.55","0","4.96","0.00","6.62","41.91","13.64","0","4.41","0.00","14.34","97.98","12.77","2.39","4.78","33.33","14.29","82.05","0.963","1.65","1.65","26.47","82.72","5.88","1.65","6.62","34.74","4.55"
"396","Michael Rasmussen","DET","C","64","86.933333333333","1.3583333333333","15.18","112.5","11.89","13.8","83.51","14.18","12.42","48.31","20.45","0.69","7.59","8.33","1.38","7.74","15.09","11.04","58.67","15.84","5.52","15.18","26.67","0","2.76","0.00","7.36","57.98","11.27","0.92","3.68","20.00","3.99","123.62","3.13","0","2.99","0.00","5.56","84.29","0.898","0","4.83","49.69","41.41","0.00","1.38","6.9","60.05","2.25"
"409","Jack Studnicka","FLA","C","19","1.6","0.084210526315789","37.5","112.5","25.00","37.5","112.5","25.00","37.5","37.5","50.00","0","0","-","1.17","10.64","9.90","0","75","0.00","0","75","0.00","0","0","-","0","0","-","0","0","-","54.17","54.17","50.00","0","0","-","0.00","100.00","1.000","0","112.5","37.5","0","0.00","0","112.5","37.5","0.00"
"570","Braden Schneider","NYR","D","79","191.55","2.4246835443038","10.96","112.45","8.88","10.02","90.21","10.00","6.89","60.45","10.23","0.31","7.2","4.17","0.57","10.53","5.09","3.13","71.73","4.18","1.57","35.4","4.24","0.31","4.39","6.67","2.09","48.45","4.13","0","1.67","0.00","5.43","102.71","5.02","0","2.26","0.00","4.55","88.08","0.926","0","7.2","39.47","34.14","0.00","1.57","10.96","60.14","2.54"
"112","William Karlsson","VGK","C","14","18.716666666667","1.3369047619048","9.62","112.2","7.89","9.62","83.35","10.34","6.41","51.29","11.11","3.21","9.62","25.00","1.45","8.27","14.90","6.41","64.11","9.09","3.21","22.44","12.50","3.21","6.41","33.33","4.27","55.57","7.14","0","4.27","0.00","0","106.5","0.00","0","0","-","50.00","81.25","1.313","0","3.21","41.67","67.32","0.00","0","6.41","51.29","0.00"
"410","Robert Thomas","STL","C","59","81.833333333333","1.3870056497175","11","112.18","8.93","9.53","90.92","9.49","6.6","57.92","10.23","2.2","8.8","20.00","1","8.54","10.48","6.6","64.52","9.28","3.67","21.26","14.71","0.73","4.4","14.29","3.91","57.68","6.35","0.98","1.96","33.33","3.18","113.32","2.73","0","4.24","0.00","33.33","84.81","1.181","0","6.6","54.99","41.79","0.00","0.73","9.53","68.92","1.05"
"345","Carl Grundstrom","PHI","R","46","33.2","0.72173913043478","16.27","112.05","12.68","16.27","79.52","16.98","16.27","46.99","25.71","3.61","10.84","25.00","1.41","8.58","14.15","5.42","65.06","7.69","5.42","27.11","16.67","1.81","5.42","25.00","0","50.6","0.00","0","4.82","0.00","13.05","65.26","16.67","2.61","2.61","50.00","22.22","76.92","0.991","0","3.61","1.81","84.94","0.00","0","3.61","1.81","0.00"
"123","Jonas Brodin","MIN","D","59","117.3","1.9881355932203","13.81","112.02","10.98","12.79","81.33","13.59","12.79","54.22","19.08","1.02","5.63","15.38","0.39","8.24","4.52","2.56","63.94","3.85","0.51","26.09","1.92","0.51","2.56","16.67","2.73","50.47","5.13","0.68","3.41","16.67","5.91","103.44","5.41","0","0.74","0.00","8.00","89.62","0.976","0","4.09","28.13","33.25","0.00","2.05","9.21","52.17","3.77"
"501","Cole Reinhardt","FLA, VGK","L","56","3.2166666666667","0.057440476190476","0","111.92","0.00","0","18.65","0.00","0","18.65","0.00","0","0","-","0","1.05","0.00","0","18.65","0.00","0","0","-","0","0","-","0","24.87","0.00","0","0","-","0","134.72","0.00","0","0","-","-","100.00","1.00","0","18.65","0","130.57","-","0","18.65","0","-"
"787","Collin Graf","S.J","R","75","188.7","2.516","8.59","111.92","7.12","8.27","81.4","9.22","6.04","52.46","10.33","0.95","5.41","15.00","0.78","8.61","8.33","4.45","64.55","6.45","3.18","28.93","9.90","0.64","2.54","20.00","1.7","47.48","3.45","0.42","2.97","12.50","3.67","117.58","3.03","0","0.92","0.00","15.79","89.70","1.055","1.27","6.04","49.92","24.17","2.48","1.59","6.68","63.59","2.44"
"95","Mark Stone","VGK","R","56","67.6","1.2071428571429","11.54","111.83","9.35","10.65","70.12","13.19","7.99","45.27","15.00","1.78","7.1","20.00","1","8.03","11.05","7.1","66.57","9.64","4.44","27.51","13.89","1.78","2.66","40.00","3.55","52.07","6.38","0","3.55","0.00","2.56","112.82","2.22","0","2.56","0.00","22.22","84.31","1.065","0.89","7.1","44.38","40.83","1.96","0.89","9.76","54.14","1.61"
"225","Conor Sheary","NYR","L","59","32.75","0.55508474576271","14.66","111.76","11.59","14.66","89.77","14.04","12.82","67.79","15.91","3.66","5.5","40.00","0.54","9.78","5.23","5.5","69.62","7.32","1.83","32.98","5.26","1.83","3.66","33.33","4.89","48.85","9.09","2.44","0","100.00","7.94","76.74","9.38","0","2.65","0.00","28.57","91.89","1.205","1.83","3.66","14.66","93.44","11.11","3.66","3.66","20.15","15.38"
"183","Pavel Buchnevich","STL","L","76","131.66666666667","1.7324561403509","10.48","111.65","8.58","9.11","88.41","9.35","6.84","57.42","10.64","0.46","9.57","4.55","0.66","9.33","6.59","3.65","69.27","5.00","2.28","24.61","8.47","0","5.47","0.00","1.82","59.54","2.97","0","3.04","0.00","5.92","109.27","5.14","0","2.63","0.00","6.67","83.33","0.900","0.46","7.75","49.67","30.99","0.91","2.28","8.2","65.62","3.36"
"368","Mikhail Sergachev","UTA","D","73","211.75","2.9006849315068","15.58","111.64","12.25","14.17","85.01","14.29","9.92","54.4","15.42","1.13","7.08","13.79","0.68","9.9","6.46","5.38","64.6","7.69","2.83","30.89","8.40","0.85","3.68","18.75","3.4","44.96","7.03","0.38","1.89","16.67","6.14","119.92","4.87","0","2.87","0.00","11.43","86.98","0.984","0.57","6.52","42.22","23.8","1.32","1.7","9.63","72.82","2.28"
"384","Mathieu Olivier","CBJ","R","61","50.016666666667","0.81994535519126","13.2","111.56","10.58","12","79.17","13.16","8.4","53.98","13.46","0","3.6","0.00","0.45","8.38","5.08","4.8","59.98","7.41","0","23.99","0.00","0","1.2","0.00","6.4","47.98","11.76","0","1.6","0.00","6.93","77.97","8.16","0","1.73","0.00","0.00","93.33","0.933","2.4","3.6","3.6","89.97","40.00","3.6","6","6","37.50"
"647","Cole Sillinger","CBJ","C","77","61.466666666667","0.7982683982684","15.62","111.28","12.31","11.71","75.16","13.48","10.74","48.81","18.03","0","3.9","0.00","0.58","8.45","6.42","8.79","59.54","12.86","0","30.26","0.00","0","3.9","0.00","11.71","39.05","23.08","0","0","-","7.05","81.78","7.94","0","0","-","0.00","92.00","0.920","2.93","6.83","10.74","84.92","21.43","4.88","8.79","16.59","22.73"
"465","Alec Regula","EDM","D","29","23.75","0.81896551724138","25.26","111.16","18.52","25.26","78.32","24.39","15.16","50.53","23.08","0","12.63","0.00","1.88","9.2","16.95","17.68","75.79","18.92","7.58","22.74","25.00","0","10.11","0.00","13.47","70.74","16.00","0","3.37","0.00","3.65","76.63","4.55","0","0","-","0.00","75.00","0.750","0","7.58","27.79","73.26","0.00","2.53","7.58","35.37","6.67"
"706","Elias Salomonsson","WPG","D","32","25.966666666667","0.81145833333333","9.24","110.91","7.69","9.24","71.63","11.43","9.24","43.9","17.39","0","6.93","0.00","0.99","8.23","10.73","6.93","50.83","12.00","6.93","23.11","23.08","0","2.31","0.00","0","36.97","0.00","0","0","-","0","93.45","0.00","0","6.68","0.00","0.00","84.21","0.842","0","2.31","23.11","69.32","0.00","2.31","4.62","25.42","8.33"
"763","Zach Metsa","BUF","D","41","7.0333333333333","0.17154471544715","0","110.9","0.00","0","68.25","0.00","0","34.12","0.00","0","0","-","0","5.42","0.00","0","42.65","0.00","0","17.06","0.00","0","0","-","0","34.12","0.00","0","0","-","0","147.87","0.00","0","0","-","-","100.00","1.00","0","17.06","42.65","34.12","0.00","0","25.59","59.72","0.00"
"56","Marcus Foligno","MIN","L","54","80.116666666667","1.4836419753086","10.48","110.84","8.64","10.48","81.63","11.38","9.74","55.42","14.94","0.75","4.49","14.29","0.59","8.91","6.24","0.75","65.15","1.14","0","22.47","0.00","0","2.25","0.00","1","56.92","1.72","1","3","25.00","1.08","103.85","1.03","0","0","-","7.69","91.89","0.996","0.75","9.74","39.69","35.2","1.85","1.5","12.73","53.17","2.74"
"224","Joel Hanley","CGY","D","68","66.1","0.97205882352941","25.42","110.74","18.67","19.06","85.33","18.26","13.62","59","18.75","2.72","9.98","21.43","1.91","9.68","16.51","13.62","67.17","16.85","8.17","35.4","18.75","0.91","7.26","11.11","7.26","42.36","14.63","2.42","2.42","50.00","15.73","72.11","17.91","0","1.31","0.00","20.00","83.08","1.031","0.91","3.63","14.52","97.13","5.88","4.54","9.98","20.88","17.86"
"794","Matthew Schaefer","NYI","D","78","89.4","1.1461538461538","23.49","110.74","17.50","22.15","85.91","20.50","17.45","53.02","24.76","1.34","4.7","22.22","1.56","10.27","13.22","12.75","70.47","15.32","5.37","34.23","13.56","0.67","1.34","33.33","9.84","48.32","16.92","0.89","1.79","33.33","9.69","79.49","10.87","0","2.91","0.00","7.69","91.14","0.988","0","10.07","20.13","56.38","0.00","2.68","13.42","30.87","8.00"
"545","Jackson LaCombe","ANA","D","78","136.7","1.7525641025641","20.19","110.61","15.44","17.56","86.03","16.95","15.8","58.38","21.30","0.44","12.29","3.45","1.64","10.11","13.97","10.53","71.54","12.83","6.14","32.04","16.09","0.44","6.58","6.25","5.85","52.67","10.00","0","4.1","0.00","8.88","120.46","6.86","0","3.8","0.00","2.78","78.95","0.817","0.44","6.14","39.5","29.41","1.10","3.51","9.22","65.4","5.10"
"23","Ryan McDonagh","T.B","D","45","136.2","3.0266666666667","11.01","110.57","9.06","9.69","84.14","10.33","8.37","60.79","12.10","0.88","7.05","11.11","0.81","9.54","7.80","6.17","60.35","9.27","1.76","26.87","6.15","0.44","3.96","10.00","5.87","44.64","11.63","0","1.76","0.00","5.09","129.17","3.79","0","2.55","0.00","10.53","88.41","0.989","0.44","7.93","42.29","19.82","1.03","1.32","13.66","68.72","1.89"
"594","Brock Faber","MIN","D","78","187.48333333333","2.4036324786325","14.08","110.41","11.31","13.12","85.45","13.31","12.16","61.13","16.59","1.92","7.68","20.00","0.9","9.18","8.94","4.48","65.61","6.39","1.28","24.96","4.88","0.32","3.84","7.69","4.27","54.19","7.30","1.71","4.69","26.67","3.7","116.95","3.07","0","0.46","0.00","15.79","87.43","1.032","0.32","5.76","38.72","20.8","0.82","1.6","9.92","74.89","2.09"
"329","Vladislav Gavrikov","NYR","D","79","207.21666666667","2.6229957805907","11.87","110.32","9.72","10.42","89.18","10.47","8.98","59.94","13.03","1.16","7.24","13.79","0.65","10.45","5.87","3.47","68.04","4.86","2.03","31.27","6.09","0.58","5.21","10.00","1.93","49.03","3.79","0.39","1.54","20.00","5.02","110","4.36","0","1.25","0.00","12.90","87.92","1.008","0.58","6.37","39.38","27.22","1.45","2.32","10.13","60.52","3.69"
"35","Adam Henrique","EDM","C","61","101.75","1.6680327868852","11.2","110.27","9.22","10.61","76.66","12.16","7.08","44.23","13.79","1.18","6.49","15.38","0.75","8.61","8.06","7.08","71.35","9.02","2.36","24.18","8.89","0.59","2.95","16.67","6.29","62.9","9.09","0.79","3.93","16.67","3.41","110.73","2.99","0","0.85","0.00","16.67","85.33","1.020","1.18","5.9","60.74","39.51","1.90","2.95","5.9","79.02","3.60"
"204","Brett Pesce","N.J","D","37","92.5","2.5","8.43","110.27","7.10","8.43","78.49","9.70","5.84","53.19","9.89","0.65","3.24","16.67","0.62","9.2","6.33","5.19","69.41","6.96","3.89","29.19","11.76","0.65","1.95","25.00","1.73","53.62","3.13","0","0.86","0.00","1.87","117.12","1.57","0","0.94","0.00","11.11","93.90","1.050","0","3.89","37.62","20.11","0.00","0.65","6.49","73.3","0.88"
"279","Jack Eichel","VGK","C","70","98.033333333333","1.4004761904762","16.52","110.17","13.04","13.46","72.22","15.71","10.4","50.19","17.17","1.22","7.34","14.29","1.36","8.22","14.23","9.79","61.82","13.68","3.67","25.71","12.50","0.61","2.45","20.00","8.16","48.15","14.49","0.82","2.45","25.00","6.19","113.16","5.19","0","4.42","0.00","11.76","85.37","0.971","0.61","3.67","41.01","47.74","1.47","2.45","6.12","52.64","4.44"
"605","Will Cuylle","NYR","L","79","124.9","1.5810126582278","10.57","110.01","8.76","8.65","85.51","9.18","7.21","53.32","11.90","0.48","5.76","7.69","1.1","9.95","9.93","4.32","69.18","5.88","3.84","30.26","11.27","0.48","4.32","10.00","0.64","51.88","1.22","0","1.92","0.00","6.24","97.84","6.00","0","0","-","6.67","89.19","0.959","0","8.17","38.43","50.92","0.00","0.48","10.09","49.96","0.95"
"427","David Kampf","VAN, WSH","C","40","58.366666666667","1.4591666666667","9.25","109.99","7.76","7.2","94.57","7.07","5.14","55.51","8.47","1.03","12.34","7.69","0.72","10.27","6.58","5.14","69.9","6.85","1.03","29.81","3.33","0","3.08","0.00","5.48","53.46","9.30","0","10.97","0.00","1.48","115.82","1.27","0","1.48","0.00","20.00","77.78","0.978","1.03","10.28","63.74","31.87","1.59","1.03","13.36","78.13","1.30"
"318","Noel Acciari","PIT","C","64","167.55","2.61796875","11.1","109.94","9.17","9.31","83.44","10.04","7.16","49.42","12.66","0.36","8.59","4.00","0.6","7.97","7.03","3.94","65.53","5.67","0.36","23.63","1.49","0","3.94","0.00","4.77","55.86","7.87","0.48","2.86","14.29","6.72","114.31","5.56","0","3.62","0.00","5.00","82.61","0.876","0","2.51","47.27","30.44","0.00","1.07","4.3","73.41","1.44"
"701","Simon Nemec","N.J","D","64","20.75","0.32421875","11.57","109.88","9.52","5.78","86.75","6.25","5.78","66.51","8.00","2.89","8.67","25.00","0.24","9.49","2.45","5.78","75.18","7.14","0","20.24","0.00","0","2.89","0.00","7.71","73.25","9.52","3.86","3.86","50.00","12.53","87.71","12.50","0","4.18","0.00","50.00","86.96","1.370","2.89","2.89","28.92","66.51","9.09","5.78","8.67","46.27","11.11"
"693","Marco Kasper","DET","C","77","59.016666666667","0.76645021645022","10.17","109.8","8.47","9.15","83.37","9.89","8.13","54.9","12.90","1.02","13.22","7.14","0.77","8.56","8.20","4.07","63.03","6.06","1.02","24.4","4.00","0","6.1","0.00","4.07","51.51","7.32","1.36","5.42","20.00","8.81","80.77","9.84","0","4.41","0.00","12.50","75.93","0.884","5.08","5.08","19.32","85.4","20.83","5.08","5.08","21.35","19.23"
"143","Scott Laughton","L.A, TOR","C","59","126.28333333333","2.140395480226","16.15","109.75","12.83","14.25","85.52","14.29","10.93","60.82","15.23","0.95","5.7","14.29","0.94","9.84","8.71","6.18","66.52","8.50","3.33","32.78","9.21","0","2.85","0.00","3.8","44.98","7.79","0.63","3.17","16.67","8.24","98.83","7.69","0.69","0.69","50.00","8.70","90.63","0.993","0.95","6.65","54.64","27.08","1.71","0.95","8.08","72.22","1.30"
"534","Connor McMichael","WSH","C, L","74","153.13333333333","2.0693693693694","12.15","109.71","9.97","10.19","85.02","10.70","8.62","52.11","14.19","0.39","6.27","5.88","0.78","9.63","7.49","6.66","59.56","10.06","2.74","27.82","8.97","0.39","1.57","20.00","5.22","42.32","10.99","0","1.57","0.00","5.09","113.19","4.31","0","5.09","0.00","4.55","87.97","0.925","1.57","7.44","37.22","45.06","4.04","1.96","9.01","50.94","3.70"
"125","J.T. Miller","NYR","C","65","121.41666666667","1.8679487179487","10.87","109.7","9.02","9.88","92.41","9.66","6.92","61.28","10.14","0.49","6.42","7.14","0.88","9.68","8.32","2.47","70.67","3.38","1.48","31.63","4.48","0","3.46","0.00","1.32","52.05","2.47","0.66","3.29","16.67","7.14","99.22","6.71","0","0.71","0.00","7.14","89.52","0.967","2.47","8.4","51.89","41.02","4.55","3.46","9.88","64.74","5.07"
"137","Morgan Rielly","TOR","D","73","51.433333333333","0.70456621004566","12.83","109.66","10.48","11.67","85.16","12.05","9.33","54.83","14.55","3.5","8.17","30.00","0.82","10.2","7.42","4.67","65.33","6.67","2.33","28","7.69","1.17","5.83","16.67","3.11","49.77","5.88","1.56","3.11","33.33","10.11","80.88","11.11","1.69","0","100.00","37.50","85.11","1.226","0","3.5","16.33","93.32","0.00","1.17","8.17","23.33","4.76"
"66","Chris Tanev","TOR","D","11","23.55","2.1409090909091","5.1","109.55","4.44","5.1","94.27","5.13","5.1","71.34","6.67","0","5.1","0.00","0.33","13.78","2.34","5.1","78.98","6.06","0","35.67","0.00","0","2.55","0.00","6.79","57.75","10.53","0","3.4","0.00","3.68","95.68","3.70","0","0","-","0.00","92.86","0.929","0","0","66.24","30.57","0.00","2.55","7.64","71.34","3.45"
"74","Justin Faulk","DET, STL","D","74","114.68333333333","1.5497747747748","15.7","109.34","12.55","13.08","87.37","13.02","10.46","55.98","15.75","1.57","14.13","10.00","0.85","8.86","8.76","6.8","64.87","9.49","3.14","26.16","10.71","1.05","7.32","12.50","4.88","51.62","8.64","0.7","5.58","11.11","11.34","90.68","11.11","0","3.78","0.00","15.00","74.77","0.898","1.05","6.28","30.34","50.75","3.33","5.23","9.42","37.67","12.20"
"716","Ben Meyers","SEA","C","50","80.2","1.604","5.24","109.23","4.58","5.24","86.78","5.69","4.49","53.87","7.69","0","8.23","0.00","0.12","8.87","1.34","1.5","61.35","2.38","0","27.68","0.00","0","5.99","0.00","2","44.89","4.26","0","2","0.00","1.08","126.43","0.85","0","1.08","0.00","0.00","84.72","0.847","0.75","2.99","49.38","37.41","1.49","0.75","3.74","62.84","1.18"
"17","Ian Cole","UTA","D","77","234.01666666667","3.0391774891775","12.31","109.22","10.13","11.02","83.33","11.68","7.95","52.05","13.25","0.77","8.46","8.33","0.49","9.48","4.94","4.1","63.84","6.04","2.56","28.97","8.13","0.51","4.62","10.00","2.05","46.49","4.23","0","2.73","0.00","3.33","113.33","2.86","0","2.59","0.00","9.68","83.74","0.934","0","6.15","38.2","21.54","0.00","1.03","8.72","67.69","1.49"
