"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"57","Mikael Granlund","DAL, S.J","C","83","128.2","1.544578313253","10.3","114.2","8.27","8.89","91.26","8.88","6.55","68.33","8.75","0.47","10.76","4.17","0.39","9.74","3.89","3.28","66.93","4.67","0.94","26.21","3.45","0.47","2.81","14.29","3.12","54.29","5.43","0","5.62","0.00","4.73","108.16","4.19","0","5.41","0.00","7.14","84.25","0.914","2.34","7.02","41.19","41.65","5.38","2.81","8.89","51.95","5.13"
"150","Dylan Larkin","DET","C","82","89.9","1.0963414634146","10.01","114.13","8.06","8.68","82.09","9.56","7.34","60.07","10.89","0","9.34","0.00","0.88","8.55","9.37","4","68.74","5.50","2","25.36","7.32","0","5.34","0.00","2.67","57.84","4.41","0","2.67","0.00","2.89","106.04","2.65","0","2.89","0.00","0.00","84.44","0.844","0.67","4.67","62.74","38.71","1.05","1.33","7.34","80.09","1.64"
"3","Jack Johnson","CBJ","D","41","65.783333333333","1.6044715447154","13.68","114.01","10.71","13.68","89.38","13.27","13.68","62.93","17.86","1.82","10.03","15.38","0.88","10.3","7.87","6.38","64.76","8.97","3.65","30.1","10.81","1.82","2.74","40.00","3.65","46.21","7.32","0","3.65","0.00","9.22","98.81","8.54","0","6.59","0.00","13.33","84.06","0.974","1.82","2.74","29.19","39.22","5.88","4.56","7.3","44.69","9.26"
"274","Jakub Lauko","BOS, MIN","C","56","50.533333333333","0.90238095238095","13.06","113.98","10.28","11.87","80.74","12.82","8.31","58.18","12.50","1.19","9.5","11.11","0.7","8.14","7.87","4.75","51.06","8.51","2.37","24.93","8.70","1.19","3.56","25.00","3.17","34.83","8.33","0","4.75","0.00","8.58","113.19","7.04","0","3.43","0.00","14.29","83.67","0.980","1.19","7.12","24.93","56.99","4.55","2.37","7.12","33.25","6.67"
"60","Mark Stone","VGK","R","66","76.483333333333","1.1588383838384","16.47","113.75","12.65","14.12","86.29","14.06","12.55","61.19","17.02","1.57","10.2","13.33","0.59","8.53","6.46","7.06","62.76","10.11","2.35","28.24","7.69","0.78","5.49","12.50","6.28","46.02","12.00","1.05","6.28","14.29","6.8","121.25","5.31","0","0","-","12.50","83.33","0.958","2.35","3.92","40.01","34.52","5.56","5.49","6.28","53.34","9.33"
"95","Cody Ceci","DAL, S.J","D","85","211","2.4823529411765","11.09","113.74","8.88","9.67","90.43","9.66","8.25","61.14","11.89","0.85","8.82","8.82","0.4","10.49","3.66","3.98","68.25","5.51","1.42","31.85","4.27","0.57","3.41","14.29","3.41","48.53","6.57","0","4.55","0.00","3.7","112.13","3.19","0.41","2.88","12.50","10.34","85.58","0.959","0.85","5.97","33.84","25.59","2.46","2.56","8.82","55.45","4.41"
"114","Alexander Kerfoot","UTA","C","81","204.35","2.5228395061728","11.16","113.63","8.94","9.69","79.28","10.89","6.75","54.32","11.06","0.88","7.34","10.71","0.66","10.04","6.16","3.23","69.59","4.44","0.59","30.24","1.90","0","3.82","0.00","3.52","52.46","6.29","0","3.13","0.00","5.94","109.42","5.15","0.42","1.7","20.00","13.04","86.49","0.995","0.59","4.4","58.43","31.12","1.00","2.06","7.93","77.22","2.59"
"245","David Kampf","TOR","C","59","120.91666666667","2.0494350282486","13.89","113.63","10.89","12.41","82.87","13.02","8.93","54.09","14.17","0.99","6.95","12.50","0.99","7.8","11.25","5.95","58.06","9.30","2.98","19.35","13.33","0.5","3.47","12.50","3.97","51.61","7.14","0","1.32","0.00","10.75","123.28","8.02","0","3.58","0.00","11.11","87.16","0.983","1.49","3.97","45.16","41.68","3.19","3.97","7.44","55.58","6.67"
"139","Ryan Pulock","NYI","D","74","159.55","2.1560810810811","18.8","113.57","14.20","17.3","89.13","16.25","13.91","57.54","19.47","1.5","10.53","12.50","1.18","9.36","11.15","8.27","59.42","12.22","3.01","26.32","10.26","0.75","4.14","15.38","7.02","44.12","13.73","1","3.51","22.22","11.95","124.39","8.76","0","5.43","0.00","10.81","81.70","0.925","0.75","9.03","39.49","16.92","1.87","4.89","14.29","69.19","6.60"
"129","Aleksander Barkov","FLA","C","67","101.58333333333","1.5161691542289","17.13","113.4","13.12","15.36","85.05","15.29","10.04","53.16","15.89","2.36","8.27","22.22","1.1","9.32","10.56","8.27","60.25","12.07","1.77","31.3","5.36","0.59","4.13","12.50","8.66","38.59","18.33","2.36","2.36","50.00","5.97","142.48","4.02","0","3.41","0.00","23.53","84.44","1.080","0.59","5.91","59.06","33.67","0.99","0.59","8.27","79.15","0.74"
"25","Travis Hamonic","OTT","D","59","91.55","1.5516949152542","15.07","113.38","11.73","15.07","83.89","15.23","11.14","55.71","16.67","1.31","11.8","10.00","1.21","8.87","11.97","8.52","64.88","11.61","5.24","26.22","16.67","1.31","5.9","18.18","4.37","51.56","7.81","0","3.5","0.00","6.63","111.71","5.60","0","4.73","0.00","11.76","78.82","0.906","0","1.31","38.67","43.26","0.00","0.66","3.93","56.36","1.15"
"286","Brett Leason","ANA","R","62","106.01666666667","1.7099462365591","16.41","113.19","12.66","13.02","79.23","14.11","10.75","50.94","17.43","0","6.79","0.00","0.66","8.47","7.22","5.09","59.99","7.83","2.26","26.6","7.84","0","3.96","0.00","3.77","44.52","7.81","0","0.75","0.00","10.63","110.36","8.78","0","3.27","0.00","0.00","86.67","0.867","1.13","4.53","33.39","48.67","3.28","2.83","7.36","40.75","6.49"
"278","Alexander Romanov","NYI","D","64","122.5","1.9140625","21.06","113.14","15.69","18.12","87.18","17.21","15.18","57.8","20.81","2.45","9.31","20.83","1.38","8.02","14.69","14.2","56.33","20.14","2.94","24","10.91","0.49","4.41","10.00","15.02","43.1","25.84","2.61","3.27","44.44","9.9","118.15","7.73","0","3.54","0.00","16.13","83.90","1.000","0","4.9","23.51","29.88","0.00","3.92","10.78","44.08","8.16"
"78","Jonas Brodin","MIN","D","50","86.466666666667","1.7293333333333","14.57","113.11","11.41","13.88","92.98","12.99","12.49","66.62","15.79","0.69","12.49","5.26","0.57","9.21","5.78","4.86","60.37","7.45","0.69","26.37","2.56","0.69","5.55","11.11","5.55","45.34","10.91","0","7.4","0.00","7.02","131.3","5.07","0","2","0.00","5.56","81.25","0.868","0.69","7.63","38.86","31.23","1.75","2.78","9.02","65.23","4.08"
"332","Ryker Evans","SEA","D","73","67.95","0.93082191780822","14.13","113.02","11.11","10.6","83.89","11.21","8.83","55.63","13.70","0.88","8.83","9.09","0.97","8.64","10.11","7.06","58.28","10.81","3.53","23.84","12.90","0","2.65","0.00","4.71","45.92","9.30","0","5.89","0.00","10.2","95.66","9.64","1.28","2.55","33.33","10.00","84.13","0.941","0.88","2.65","15.89","68.87","5.26","1.77","5.3","26.49","6.25"
"187","Mitch Marner","TOR","R","81","174.83333333333","2.1584362139918","14.41","112.56","11.35","12.7","81.33","13.50","9.61","54.57","14.97","1.03","8.92","10.34","0.85","9.36","8.29","7.89","64.18","10.95","3.09","30.2","9.28","0.34","4.12","7.69","6.41","45.3","12.39","0.92","2.75","25.00","5.95","125.41","4.53","0","3.97","0.00","10.71","83.65","0.944","2.4","7.21","59.71","20.25","3.87","3.43","8.92","80.31","4.10"
"29","Kyle Palmieri","NYI","C","82","85.933333333333","1.0479674796748","17.46","112.41","13.44","13.96","81.69","14.60","12.57","53.76","18.95","2.09","8.38","20.00","1.07","8.82","10.86","11.87","68.43","14.78","2.09","32.82","6.00","0.7","5.59","11.11","13.03","47.48","21.54","1.86","3.72","33.33","9.08","93.79","8.82","0","0","-","16.67","84.42","1.011","3.49","4.89","36.31","56.56","8.77","4.89","6.98","46.08","9.59"
"7","Nick Foligno","CHI","L","78","174","2.2307692307692","12.41","112.07","9.97","11.03","84.83","11.51","9.31","56.9","14.06","1.03","11.03","8.57","0.94","9.11","9.32","4.83","65.52","6.86","2.76","30.69","8.25","0.34","5.52","5.88","2.76","46.44","5.61","0","4.14","0.00","5.48","131","4.01","0.5","3.49","12.50","11.11","80.61","0.917","2.07","6.55","54.48","31.03","3.66","2.41","11.03","77.93","3.00"
"238","Robert Thomas","STL","C","70","91.016666666667","1.3002380952381","11.87","112.07","9.57","11.21","94.93","10.56","7.91","67.9","10.43","1.32","11.87","10.00","0.55","10.84","4.81","6.59","64.6","9.26","1.98","26.37","6.98","1.32","2.64","33.33","6.15","50.98","10.77","0","6.15","0.00","3.81","129.5","2.86","0","5.71","0.00","16.67","82.52","0.992","1.98","6.59","65.26","25.71","2.94","1.98","8.57","87.68","2.21"
"335","Logan Cooley","UTA","C","75","87","1.16","12.41","111.72","10.00","8.97","75.17","10.66","4.83","55.17","8.05","0.69","7.59","8.33","0.57","8.6","6.22","4.83","66.9","6.73","2.76","26.9","9.30","0","2.76","0.00","2.76","53.33","4.92","0.92","5.52","14.29","5.98","71.72","7.69","0","1","0.00","14.29","86.25","1.005","2.07","3.45","15.17","86.9","12.00","3.45","6.21","20.69","14.29"
"162","Jake Evans","MTL","C","82","232.7","2.8378048780488","14.95","111.65","11.81","12.38","81.74","13.15","10.83","56.21","16.15","1.8","6.96","20.59","0.83","9.25","8.24","7.22","62.4","10.37","1.8","26.04","6.48","0.77","2.84","21.43","7.22","48.47","12.96","1.38","4.13","25.00","5.96","114.34","4.95","0","1.49","0.00","16.67","87.61","1.043","0.26","5.67","39.71","25.78","0.65","2.06","7.99","61.88","3.23"
"9","Jeff Petry","DET","D","44","50.583333333333","1.1496212121212","15.42","111.5","12.15","13.05","83.03","13.58","9.49","48.63","16.33","1.19","8.3","12.50","0.9","8.42","9.66","5.93","62.87","8.62","3.56","18.98","15.79","0","4.74","0.00","3.16","58.52","5.13","1.58","3.16","33.33","8.57","89.09","8.77","0","1.71","0.00","12.50","82.93","0.954","0","5.93","24.91","61.68","0.00","2.37","9.49","35.58","6.25"
"117","Tyler Motte","DET","C","55","83.983333333333","1.5269696969697","10","111.45","8.24","9.29","75.01","11.02","6.43","45.01","12.50","0","10.72","0.00","0.9","7.53","10.71","3.57","54.3","6.17","2.14","25","7.89","0","5","0.00","1.91","39.06","4.65","0","4.76","0.00","4.13","126.93","3.15","0","3.1","0.00","0.00","76.19","0.762","0.71","5.72","42.87","43.58","1.64","0.71","9.29","51.44","1.37"
"148","Sam Reinhart","FLA","C","79","123.31666666667","1.560970464135","15.57","111.42","12.26","14.11","83.2","14.50","10.22","56.93","15.22","3.89","8.27","32.00","1","9.23","9.82","7.78","57.41","11.94","2.43","29.19","7.69","1.46","2.92","33.33","7.14","37.63","15.94","1.95","2.59","42.86","6.33","140.56","4.31","0.7","4.92","12.50","38.10","85.47","1.236","0.49","4.87","53.52","38.92","0.90","0.97","6.81","71.52","1.34"
"153","Jared McCann","SEA","L","82","124.5","1.5182926829268","24.1","111.33","17.79","21.69","85.3","20.27","17.83","61.69","22.42","0.96","9.64","9.09","1.31","8.69","13.07","10.12","60.72","14.29","3.86","24.1","13.79","0","3.37","0.00","8.35","48.84","14.61","0.64","5.78","10.00","10.44","112.07","8.52","0.7","2.78","20.00","5.41","84.38","0.898","0.48","2.41","38.07","53.01","1.25","0.96","6.27","54.46","1.74"
"220","Mikhail Sergachev","UTA","D","77","232.86666666667","3.0242424242424","10.05","111.31","8.28","8.5","78.59","9.76","5.67","54.88","9.36","1.03","6.96","12.90","0.69","9.17","7.01","3.09","65.7","4.49","1.29","28.86","4.27","0","3.35","0.00","2.4","49.13","4.67","0.34","2.75","11.11","4.47","112.77","3.81","0.37","2.23","14.29","18.18","87.32","1.055","0.77","4.9","47.67","21.64","1.60","2.06","9.79","76.27","2.63"
"235","Nico Hischier","N.J","C","75","154.7","2.0626666666667","13.57","111.31","10.87","11.25","82.22","12.03","8.14","50.42","13.91","0.78","11.64","6.25","1.3","9.6","11.95","8.53","62.44","12.02","5.04","27.93","15.29","0.78","6.98","10.00","4.65","46.02","9.18","0","2.59","0.00","3.36","129.41","2.53","0","3.92","0.00","9.52","76.92","0.864","0","10.08","53.91","14.74","0.00","0.39","14.74","81.84","0.47"
"48","Radko Gudas","ANA","D","81","202.33333333333","2.4979423868313","11.86","110.61","9.69","9.79","83.33","10.51","8.01","56.94","12.33","0.3","11.27","2.56","0.67","8.99","6.93","4.45","61.68","6.73","2.08","28.17","6.86","0","5.04","0.00","3.16","44.68","6.61","0.4","4.35","8.33","5.57","114.79","4.63","0","4.28","0.00","3.70","80.21","0.839","0.89","8.9","34.99","28.17","2.48","2.08","12.16","58.12","3.45"
"68","Blake Coleman","CGY","C, L","82","159.53333333333","1.9455284552846","15.04","110.57","11.98","11.66","86.88","11.83","9.78","57.92","14.44","1.13","7.9","12.50","1.09","8.98","10.83","7.15","63.94","10.05","3.38","27.46","10.98","1.13","3.01","27.27","5.01","48.64","9.35","0","4.01","0.00","7.61","113","6.31","0","2.72","0.00","11.54","86.36","0.979","0.38","6.39","40.99","37.99","0.91","1.5","9.78","57.54","2.55"
"213","Brett Howden","VGK","C","80","85.2","1.065","11.27","110.56","9.25","8.45","77.46","9.84","4.93","45.77","9.72","0.7","10.56","6.25","0.37","8.38","4.22","4.23","65.49","6.06","2.82","30.99","8.33","0.7","5.63","11.11","1.88","46.01","3.92","0","3.76","0.00","8.14","86.46","8.60","0","3.05","0.00","14.29","76.92","0.912","2.11","4.93","30.28","52.82","6.52","4.93","6.34","38.73","11.29"
"70","Scott Mayfield","NYI","D","66","108.6","1.6454545454545","19.89","110.5","15.25","17.13","82.87","17.13","14.92","58.01","20.45","1.66","10.5","13.64","1.36","9.17","12.92","11.05","59.67","15.63","4.42","29.28","13.11","0.55","5.52","9.09","8.84","40.52","17.91","1.47","4.42","25.00","13.57","105.34","11.41","0","2.39","0.00","11.11","81.90","0.930","0.55","5.52","28.18","40.88","1.92","4.97","9.39","43.65","10.23"
"331","Simon Edvinsson","DET","D","78","122.75","1.5737179487179","15.64","110.47","12.40","13.69","80.65","14.51","9.78","55.72","14.93","0","11.73","0.00","0.87","8.88","8.92","6.84","59.63","10.29","2.44","24.44","9.09","0","5.38","0.00","5.87","46.92","11.11","0","4.56","0.00","7.77","104.49","6.92","0","4.24","0.00","0.00","78.95","0.789","0.49","5.87","37.64","34.22","1.28","2.44","8.31","51.81","4.50"
"268","Rasmus Kupari","WPG","C","59","63.616666666667","1.0782485875706","8.49","110.35","7.14","7.55","85.83","8.08","6.6","66.02","9.09","0","12.26","0.00","0.33","10.6","2.98","1.89","60.36","3.03","0.94","34.9","2.63","0","6.6","0.00","1.26","33.95","3.57","0","3.77","0.00","2.72","114.44","2.33","0","4.09","0.00","0.00","81.43","0.814","1.89","6.6","50.93","50.93","3.57","1.89","9.43","64.13","2.86"
"252","Morgan Barron","WPG","C","74","89.8","1.2135135135135","16.04","110.24","12.70","14.03","82.18","14.58","9.35","56.12","14.29","1.34","6.01","18.18","1.78","8.79","16.88","8.69","55.46","13.54","5.35","22.05","19.51","0","2.67","0.00","4.45","44.54","9.09","0","1.78","0.00","4.83","116.78","3.97","0","2.9","0.00","14.29","89.29","1.036","0.67","10.02","38.75","50.78","1.69","1.34","12.03","48.11","2.70"
"276","Connor Dewar","PIT, TOR","C","48","75.8","1.5791666666667","4.75","110.03","4.14","4.75","78.36","5.71","4.75","49.87","8.70","0.79","7.12","10.00","0.31","8.26","3.61","3.17","65.7","4.60","0.79","23.75","3.23","0","3.96","0.00","3.17","55.94","5.36","1.06","3.17","25.00","3.43","91.47","3.61","0","1.14","0.00","16.67","85.71","1.024","2.37","5.54","37.2","57.78","6.00","2.37","6.33","47.49","4.76"
"80","J.T. Miller","NYR, VAN","C","72","75.366666666667","1.0467592592593","17.51","109.86","13.75","16.72","85.18","16.41","10.35","66.87","13.40","3.18","13.53","19.05","1.55","10.33","13.06","3.98","74.83","5.05","0","32.64","0.00","0","6.37","0.00","5.31","56.26","8.62","2.12","6.37","25.00","14.95","100.04","13.00","2.3","3.45","40.00","30.77","79.76","1.105","0.8","9.55","67.67","40.6","1.16","1.59","11.15","82.8","1.89"
"246","Neal Pionk","WPG","D","69","122.46666666667","1.7748792270531","14.21","109.74","11.46","13.23","77.41","14.59","10.29","53.89","16.03","0.49","7.84","5.88","1.19","8.2","12.72","7.84","57.32","12.03","2.94","24.99","10.53","0","3.92","0.00","6.53","43.11","13.16","0","1.96","0.00","9.2","106.86","7.93","0","3.54","0.00","4.76","85.45","0.902","0.49","5.88","25.48","51.93","1.89","3.43","9.8","42.13","7.53"
"208","Auston Matthews","TOR","C","67","109.55","1.6350746268657","13.14","109.54","10.71","12.6","82.15","13.29","10.41","54.77","15.97","1.1","8.76","11.11","0.74","10.05","6.88","7.67","61.89","11.02","2.74","32.31","7.81","0","4.38","0.00","6.57","39.43","14.29","1.46","2.19","40.00","2.37","124.21","1.88","0","3.96","0.00","10.53","84.00","0.945","3.29","9.31","66.27","25.74","4.72","3.29","10.95","87.08","3.64"
"277","Pontus Holmberg","TOR","R","68","59.183333333333","0.8703431372549","14.19","109.49","11.48","13.18","83.13","13.68","11.15","54.75","16.92","1.01","9.12","10.00","1.09","8.39","11.48","7.1","63.87","10.00","0","24.33","0.00","0","2.03","0.00","9.46","52.72","15.22","1.35","6.76","16.67","8.79","87.86","9.09","0","2.93","0.00","9.09","83.33","0.924","1.01","3.04","26.36","71.98","3.70","4.06","5.07","33.46","10.81"
"172","Jordan Greenway","BUF","L","34","88.383333333333","2.5995098039216","9.5","109.3","8.00","6.79","86.22","7.30","6.11","54.99","10.00","0","8.83","0.00","0.32","8.55","3.55","3.39","56.35","5.68","1.36","24.44","5.26","0","4.07","0.00","2.72","42.54","6.00","0","2.72","0.00","6.86","127.48","5.11","0","3.92","0.00","0.00","83.95","0.840","1.36","5.43","49.56","25.12","2.67","2.72","9.5","69.24","3.77"
"196","Alexandre Carrier","MTL, NSH","D","79","159.78333333333","2.0225738396624","9.39","109.27","7.91","9.01","71.72","11.16","8.26","51.07","13.92","1.5","8.64","14.81","0.47","8.06","5.56","4.51","64.21","6.56","0.75","28.91","2.53","0.38","3.76","9.09","5.01","47.06","9.62","1.5","4.51","25.00","3.8","103.06","3.55","0","2.17","0.00","18.18","83.09","1.013","1.13","6.01","33.04","36.05","3.30","2.63","9.39","54.45","4.61"
"337","Frank Nazar","CHI","C","53","51.616666666667","0.97389937106918","25.57","109.27","18.97","24.41","81.37","23.08","16.27","55.8","22.58","2.32","5.81","28.57","2.32","8.52","21.42","18.6","66.26","21.92","12.79","29.06","30.56","2.32","2.32","50.00","7.75","49.6","13.51","0","3.1","0.00","10.07","97.38","9.38","0","1.68","0.00","14.29","89.58","1.039","1.16","5.81","26.74","68.58","4.17","3.49","12.79","39.52","8.11"
"293","Henry Thrun","S.J","D","60","70.35","1.1725","8.53","109.17","7.25","7.68","81.88","8.57","5.97","55.44","9.72","0","5.97","0.00","0.24","9.66","2.43","1.71","60.55","2.74","0.85","28.14","2.94","0","2.56","0.00","1.14","43.21","2.56","0","1.14","0.00","4.93","110.87","4.26","0","3.7","0.00","0.00","89.23","0.892","0","5.12","29","48.61","0.00","0","5.12","41.79","0.00"
"47","Brenden Dillon","N.J","D","82","215.56666666667","2.6288617886179","14.75","109.11","11.91","12.53","80.44","13.47","9.46","50.94","15.67","1.39","7.79","15.15","1.15","9.47","10.86","8.35","58.73","12.45","3.9","27.83","12.28","0.84","4.73","15.00","5.94","41.19","12.60","0.37","1.48","20.00","4.82","117.4","3.95","0.4","2.81","12.50","14.71","84.70","0.994","0.28","7.24","38.97","24.22","0.71","1.39","11.41","61.79","2.20"
"122","Andrew Copp","DET","C","56","57.3","1.0232142857143","14.66","108.9","11.86","10.47","76.44","12.05","10.47","54.45","16.13","1.05","12.57","7.69","0.66","6.62","9.02","5.24","49.21","9.62","1.05","18.85","5.26","0","7.33","0.00","5.58","40.49","12.12","1.4","2.79","33.33","6.05","125.54","4.60","0","4.54","0.00","10.00","76.92","0.869","0","5.24","40.84","51.31","0.00","0","7.33","52.36","0.00"
"49","Chris Tanev","TOR","D","75","184.85","2.4646666666667","11.36","108.74","9.46","10.39","77.58","11.81","8.76","53.23","14.14","0.65","7.47","8.00","0.61","8.5","6.73","5.19","63.94","7.51","1.95","24.02","7.50","0.32","3.57","8.33","4.33","53.23","7.52","0","2.6","0.00","6.1","114.4","5.06","0.47","2.81","14.29","7.41","85.98","0.934","1.62","4.54","53.56","24.34","2.94","3.9","8.11","76.28","4.86"
"100","Colton Parayko","STL","D","64","140.21666666667","2.1908854166667","16.69","108.69","13.31","15.83","83.44","15.95","12.84","57.34","18.29","0.86","11.13","7.14","0.56","9.46","5.59","5.13","65.04","7.32","1.28","28.67","4.29","0.43","4.71","8.33","5.13","48.5","9.57","0","4.56","0.00","8.65","113.11","7.11","0","4.33","0.00","6.67","80.60","0.873","0.86","4.71","48.35","23.11","1.74","3","6.85","71.03","4.05"
"22","Erik Karlsson","PIT","D","82","64.6","0.78780487804878","16.72","108.67","13.33","14.86","86.38","14.68","13","53.87","19.44","0","4.64","0.00","0.59","7.18","7.57","4.64","54.8","7.81","0.93","13.93","6.25","0","0","-","4.95","54.49","8.33","0","2.48","0.00","12.07","107.33","10.11","0","4.02","0.00","0.00","91.38","0.914","1.86","4.64","23.22","58.51","7.41","4.64","6.5","38.08","10.87"
"207","Luke Kunin","CBJ, S.J","C","75","127.06666666667","1.6942222222222","15.11","108.6","12.21","14.64","83.58","14.90","10.86","55.72","16.31","0.47","7.56","5.88","0.84","8.77","8.77","7.08","60.44","10.49","3.31","23.61","12.28","0","2.36","0.00","5.04","49.11","9.30","0","1.89","0.00","4.77","100.94","4.52","0.68","5.46","11.11","4.35","86.44","0.908","0.94","5.67","33.53","46.27","2.74","2.36","7.56","43.44","5.15"
"275","Ilya Lyubushkin","DAL","D","80","188.95","2.361875","13.02","108.6","10.70","12.7","82.88","13.29","10.48","57.16","15.49","1.27","8.26","13.33","0.83","9.37","8.16","6.03","66.68","8.30","2.86","27.94","9.28","0.64","2.86","18.18","4.23","51.65","7.58","0.42","4.66","8.33","4.59","114.21","3.86","0","2.75","0.00","12.12","85.56","0.977","1.27","4.45","47.31","6.35","2.61","3.49","8.26","73.35","4.55"
"336","Pavel Mintyukov","ANA","D","68","59.766666666667","0.87892156862745","11.04","108.42","9.24","7.03","87.34","7.45","5.02","61.24","7.58","0","6.02","0.00","0.55","9.92","5.29","6.02","65.25","8.45","2.01","30.12","6.25","0","4.02","0.00","5.35","46.85","10.26","0","1.34","0.00","7.25","87.01","7.69","0","1.45","0.00","0.00","90.16","0.902","1","2.01","26.1","65.25","3.70","2.01","6.02","36.14","5.26"
"197","Ryan Shea","PIT","D","39","64.783333333333","1.6611111111111","9.26","108.36","7.87","9.26","73.17","11.24","6.48","49.09","11.67","1.85","5.56","25.00","0.54","6.89","7.32","6.48","62.98","9.33","0.93","22.23","4.00","0","2.78","0.00","7.41","54.33","12.00","2.47","3.7","40.00","4.01","89.63","4.29","0","0","-","28.57","88.68","1.173","0","0.93","24.08","50.01","0.00","2.78","4.63","36.12","7.14"
"165","Frank Vatrano","ANA","R","81","62.033333333333","0.76584362139918","22.25","108.33","17.04","19.34","80.28","19.42","16.44","58.03","22.08","0.97","6.77","12.50","2.51","9.4","21.05","16.44","61.9","20.99","8.7","30.95","21.95","0","2.9","0.00","10.32","41.27","20.00","1.29","2.58","33.33","8.38","78.24","9.68","0","2.79","0.00","5.88","88.33","0.942","2.9","3.87","14.51","106.39","16.67","3.87","4.84","15.48","20.00"
"58","Bryan Rust","PIT","R","71","84.766666666667","1.193896713615","10.62","108.3","8.93","9.91","87.77","10.14","7.79","60.17","11.46","0","10.62","0.00","0.43","8.23","4.93","3.54","63.7","5.26","1.42","27.61","4.88","0","4.95","0.00","2.83","48.13","5.56","0","4.72","0.00","7.16","106.33","6.31","0","3.07","0.00","0.00","82.35","0.824","2.83","12.74","40.35","51.67","6.56","4.95","14.16","49.55","9.09"
"180","Noah Juulsen","VAN","D","35","82.016666666667","2.3433333333333","10.97","108.27","9.20","10.97","79.01","12.20","9.51","53.4","15.12","0.73","6.58","10.00","0.71","8.31","7.86","3.66","65.11","5.32","2.19","24.87","8.11","0.73","4.39","14.29","1.95","53.65","3.51","0","1.95","0.00","5.28","100.39","5.00","0","1.06","0.00","7.69","87.67","0.954","0","5.85","40.24","36.58","0.00","0.73","8.78","58.52","1.23"
"10","Claude Giroux","OTT","R","81","191.26666666667","2.361316872428","13.8","108.23","11.31","13.18","79.68","14.19","10.35","54.58","15.94","0.63","6.59","8.70","0.83","8.88","8.56","5.65","62.11","8.33","3.76","26.35","12.50","0.31","3.45","8.33","2.51","47.68","5.00","0.42","2.93","12.50","3.62","107.84","3.25","0","1.36","0.00","6.06","87.93","0.940","0.31","6.9","56.78","31.37","0.55","0.31","12.23","74.97","0.42"
"63","Dylan DeMelo","WPG","D","82","173.65","2.1176829268293","10.37","108.15","8.75","8.98","79.12","10.20","6.91","49.41","12.27","1.04","7.26","12.50","1.08","8.9","10.83","3.11","55.28","5.33","2.07","27.3","7.06","0.35","2.42","12.50","1.38","37.32","3.57","0","2.76","0.00","6.49","123.27","5.00","0.5","3.99","11.11","15.00","85.31","1.003","1.04","6.56","42.5","28.33","2.38","2.42","10.37","62.19","3.74"
"120","Pavel Buchnevich","STL","L","76","81.033333333333","1.0662280701754","11.85","108.1","9.88","10.37","90.33","10.29","6.66","64.42","9.38","1.48","11.11","11.76","0.5","10.58","4.52","5.92","64.42","8.42","2.22","25.92","7.89","1.48","2.22","40.00","4.94","51.34","8.77","0","5.92","0.00","4.28","116.58","3.54","0","5.35","0.00","22.22","82.76","1.050","2.22","7.4","56.27","38.5","3.80","2.22","8.89","74.04","2.91"
"290","John Beecher","BOS","C","78","118.23333333333","1.515811965812","14.72","108.09","11.98","12.69","74.09","14.62","11.16","52.27","17.60","0.51","8.12","5.88","0.9","7.82","10.37","4.57","63.43","6.72","2.54","27.4","8.47","0","4.57","0.00","2.71","48.04","5.33","0","4.74","0.00","9.53","114.35","7.69","0","0","-","4.55","84.47","0.890","1.52","5.58","43.14","45.67","3.41","3.55","7.61","60.39","5.56"
"119","Carson Soucy","NYR, VAN","D","75","133.13333333333","1.7751111111111","13.97","107.71","11.48","13.07","84.73","13.36","9.91","57.69","14.67","0.9","10.82","7.69","0.67","10","6.28","4.06","62.19","6.12","1.35","29.74","4.35","0.45","4.96","8.33","3.61","43.26","7.69","0","3.61","0.00","9.11","107.41","7.82","0.65","4.56","12.50","9.09","81.25","0.903","0.45","5.86","41.01","36.05","1.09","2.25","8.11","58.14","3.73"
"19","Zach Bogosian","MIN","D","81","145.46666666667","1.7958847736626","11.96","107.65","10.00","11.14","82.91","11.84","8.66","56.92","13.21","0","9.49","0.00","0.6","7.77","7.17","4.12","52.8","7.25","1.24","19.39","6.00","0","2.47","0.00","3.85","44.55","7.95","0","2.75","0.00","3.57","125.11","2.78","0","7.15","0.00","0.00","83.33","0.833","0.41","6.19","35.06","37.12","1.16","2.06","9.07","54.45","3.65"
