"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"50","Chris Kreider","ANA","L","50","624.18333333333","12.483666666667","0.77","0.48","0.29","0.19","1.25","40.63","5.77","13.33","0.81","13.46","10","8.46","5.19","0.19","0.77","1.15","0.58","0.58","0","0","0.29","3.75","0.96","4.23","1.54","1.35","0.77","1.44","3.34"
"657","Jani Nyman","SEA","R","24","232.7","9.6958333333333","0.77","0.26","0.26","0","1.03","66.67","6.96","11.11","0.88","14.18","11.09","7.99","3.87","0.52","1.8","1.55","0.77","0.77","0","0","1.55","3.35","0.26","5.16","6.45","1.03","0.52","1.03","8.59"
"179","Anthony Duclair","NYI","L","54","630.78333333333","11.681172839506","0.76","1.14","0.76","0.38","1.9","74.07","4.85","15.69","0.48","10.46","7.51","5.61","2","0.1","0.76","0.76","0.38","0.38","0","0","0.48","2.28","0.57","0.38","2.09","3.14","0.38","0.48","4.23"
"466","Pontus Holmberg","T.B","R","48","628.76666666667","13.099305555556","0.76","0.76","0.57","0.19","1.53","69.57","6.11","12.50","0.82","12.88","9.73","8.49","4.01","0","1.72","1.34","0.67","0.67","0","0","1.34","2.77","0.95","4.1","4.68","2.19","1.43","2.58","3.41"
"71","Charlie Coyle","CBJ","C","56","717.98333333333","12.821130952381","0.75","1.84","1.09","0.75","2.59","81.58","5.93","12.68","0.96","11.2","9.28","6.77","4.26","0.17","1.42","0.67","0.33","0.33","0","0","1.09","2.42","1.42","5.77","1.75","1.92","26.57","24.23","4.37"
"4","Evgeni Malkin","PIT","C","41","557.45","13.596341463415","0.75","1.61","1.08","0.54","2.37","68.75","7.21","10.45","0.81","11.73","9.9","7.75","3.44","0.75","0.75","3.01","1.51","1.51","0","0","0.97","5.81","1.94","1.61","3.23","1.51","10.23","12.7","4.80"
"287","Mathew Barzal","NYI","C","57","874.78333333333","15.347076023392","0.75","1.03","0.75","0.27","1.78","61.90","5.56","13.58","0.63","11.39","8.44","6.04","3.09","0.14","1.58","1.65","0.82","0.82","0","0","1.03","3.84","1.71","1.3","2.13","2.26","12.35","18.31","2.76"
"734","Ben Kindel","PIT","C","53","643","12.132075471698","0.75","0.65","0.47","0.19","1.4","60.00","7.09","10.53","0.81","13.16","10.26","7.37","3.55","0.47","1.49","1.31","0.65","0.65","0","0","1.12","4.39","1.31","1.87","4.85","3.45","14.37","18.29","4.11"
"238","Jared McCann","SEA","L","32","398.86666666667","12.464583333333","0.75","1.35","1.35","0","2.11","70.00","5.72","13.16","0.7","13.24","10.38","6.92","2.86","0.45","1.05","0.75","0.15","0","0.15","0","1.35","4.21","0.9","3.01","4.51","1.96","0.9","1.2","6.45"
"86","Mikael Granlund","ANA","C","38","485.51666666667","12.776754385965","0.74","1.36","0.49","0.87","2.1","85.00","5.93","12.50","0.7","11.74","9.14","5.81","2.47","0.37","0.74","0.99","0.49","0.49","0","0","0.99","3.21","1.24","2.6","3.34","2.72","21.13","23.36","5.87"
"318","Kirill Kaprizov","MIN","L","58","967.3","16.677586206897","0.74","1.12","0.68","0.43","1.86","65.22","7.51","9.92","0.81","15.01","11.17","8.06","3.6","0.37","1.49","0.99","0.5","0.5","0","0","0.68","4.16","0.87","2.05","2.36","0.99","0","0.12","0.00"
"308","Evan Rodrigues","FLA","C","56","725.25","12.950892857143","0.74","0.74","0.33","0.41","1.49","60.00","8.6","8.65","0.71","16.13","12.49","6.95","3.31","0.17","1.65","2.32","1.16","1.16","0","0","1.32","2.9","1.82","4.47","4.22","1.49","20.6","22.59","3.95"
"116","Mika Zibanejad","NYR","C","56","817.7","14.601785714286","0.73","1.1","0.73","0.37","1.83","83.33","7.26","10.10","0.79","13.72","10.93","7.26","3.82","0.07","1.17","0.73","0.37","0.37","0","0","0.44","3.82","1.32","5.43","2.35","1.76","22.67","19.44","3.95"
"713","Matvei Michkov","PHI","R","55","655.83333333333","11.924242424242","0.73","0.91","0.55","0.37","1.65","62.07","8.14","8.99","0.87","15.19","11.16","8.23","4.48","0","1.92","4.48","2.01","1.92","0.09","0","1.01","4.94","1.19","1.74","3.93","1.56","0.09","0.64","1.14"
"569","Mavrik Bourque","DAL","C","57","735.88333333333","12.910233918129","0.73","0.65","0.33","0.33","1.39","60.71","6.69","10.98","0.74","10.52","8.72","5.87","3.59","0.24","1.14","0.16","0.08","0.08","0","0","0.33","2.53","0.82","3.51","6.6","1.3","6.36","7.58","3.72"
"522","Ilya Mikheyev","CHI","R","52","738.56666666667","14.203205128205","0.73","0.73","0.49","0.24","1.46","75.00","5.52","13.24","0.64","9.99","7.64","5.04","3.17","0.32","1.22","0.65","0.32","0.32","0","0","0.41","3.01","0.57","1.62","3.41","0.73","0","0","-"
"70","Tyler Toffoli","S.J","C","55","663.73333333333","12.067878787879","0.72","1.36","0.81","0.54","2.08","71.88","6.87","10.53","0.62","15.1","9.94","7.23","2.44","0.18","1.45","0.54","0.27","0.27","0","0","0.36","2.8","0.99","3.25","1.99","2.08","0.36","1.18","2.13"
"81","Jeff Skinner","S.J","L","32","333.48333333333","10.421354166667","0.72","0.9","0.36","0.54","1.62","75.00","7.92","9.09","0.86","15.83","11.33","9.18","3.78","0.18","2.16","2.52","1.26","1.26","0","0","2.7","4.32","0.9","3.06","2.88","1.98","0.36","1.44","3.60"
"548","Ridly Greig","OTT","C","52","667.55","12.8375","0.72","1.17","0.63","0.54","1.89","63.64","6.56","10.96","0.8","11.5","8.81","6.2","3.42","0.18","1.44","4.22","1.53","1.35","0.09","0.09","1.71","2.7","0.63","5.21","7.28","2.25","12.49","11.68","4.64"
"607","Logan Stankoven","CAR","C","57","754.36666666667","13.234502923977","0.72","0.8","0.4","0.4","1.51","57.58","7.48","9.57","0.93","13.84","10.74","9.54","4.14","0.4","1.43","1.67","0.64","0.56","0.08","0","1.03","1.91","1.43","2.39","6.36","1.27","20.12","24.5","3.59"
"616","Wyatt Johnston","DAL","C","57","836.2","14.670175438596","0.72","1.08","0.72","0.36","1.79","62.50","6.03","11.90","0.84","11.84","8.32","7.82","3.73","0.07","1.51","0.72","0.36","0.36","0","0","0.79","2.3","1.08","1.51","3.66","2.58","15.14","17.36","3.34"
"649","Jiri Kulich","BUF","C","12","165.65","13.804166666667","0.72","0.72","0.36","0.36","1.45","66.67","4.35","16.67","0.45","10.87","7.24","6.52","2.9","0.36","1.09","1.45","0.72","0.72","0","0","1.45","3.26","0.36","3.26","2.9","3.62","22.09","28.25","15.90"
"351","Taylor Raddysh","NYR","R","54","579.85","10.737962962963","0.72","0.52","0.31","0.21","1.24","70.59","3.52","20.59","0.51","7.55","6.11","4.66","2.69","0","0.41","0.62","0.31","0.31","0","0","0.31","1.86","1.03","4.45","2.38","2.28","0.1","0.93","1.03"
"260","Victor Olofsson","COL","L","55","595.03333333333","10.818787878788","0.71","0.91","0.4","0.5","1.61","69.57","7.16","9.86","0.74","13.01","9.98","7.46","3.33","0.1","1.11","0.61","0.3","0.3","0","0","0.61","3.73","0.91","1.01","3.63","1.11","0.3","0.5","3.78"
"282","Tommy Novak","PIT","C","56","679.95","12.141964285714","0.71","1.5","1.06","0.44","2.21","69.44","6.71","10.53","0.86","12.53","10.24","8.74","4.06","0.35","0.79","1.94","0.88","0.88","0","0","0.35","2.38","1.68","0.79","8.12","1.76","8.29","11.82","3.64"
"691","Easton Cowan","TOR","R","43","504.46666666667","11.731782945736","0.71","0.95","0.59","0.36","1.67","63.64","6.66","10.71","0.58","12.61","9.63","5.95","2.5","0.24","0.48","1.67","0.83","0.83","0","0","1.07","4.64","0.59","5.23","4.88","2.62","0","0.24","0.00"
"195","William Carrier","CAR","L","46","509.11666666667","11.067753623188","0.71","0.71","0.47","0.24","1.41","44.44","6.48","10.91","0.77","13.08","10.25","7.31","5.07","0.35","1.18","1.89","0.94","0.94","0","0","0.94","1.53","1.18","13.2","6.48","1.18","0.12","0.47","2.36"
"626","Jackson Blake","CAR","R","57","755.83333333333","13.260233918129","0.71","0.79","0.64","0.16","1.51","65.52","6.27","11.39","1.04","13.26","10.24","9.21","5.24","0.32","1.67","2.06","1.03","1.03","0","0","1.19","4.13","1.35","0.87","5.95","1.51","0","0.64","0.00"
"84","Taylor Hall","CAR","L","57","688.1","12.071929824561","0.7","1.05","0.52","0.52","1.74","68.97","6.45","10.81","0.8","13.78","10.11","7.85","3.14","0.35","1.13","2.96","1.13","1.05","0","0.09","1.13","4.19","1.22","2.79","8.81","2.01","1.05","1.48","3.61"
"39","Marcus Johansson","MIN","L","53","687.91666666667","12.979559748428","0.7","1.4","0.96","0.44","2.09","61.54","5.58","12.50","0.57","10.47","7.68","5.49","2.44","0.26","1.05","0.52","0.26","0.26","0","0","0.61","3.14","1.13","1.83","3.84","0.87","0.44","0.44","4.36"
"414","Fabian Zetterlund","OTT","L","57","688.08333333333","12.071637426901","0.7","0.78","0.61","0.17","1.48","53.13","6.8","10.26","0.76","13.78","10.73","7.94","3.23","0.61","0.87","1.4","0.61","0.61","0","0","0.96","2.18","1.05","8.98","6.37","2.01","0.09","0.44","1.45"
"24","Ryan McDonagh","T.B","D","22","341.21666666667","15.509848484848","0.7","0.7","0.7","0","1.41","57.14","3.87","18.18","0.2","9.85","6.86","2.64","0.7","0.7","1.06","0","0","0","0","0","0.18","3.34","1.06","1.41","3.34","3.87","0","0","-"
"12","Claude Giroux","OTT","R","57","691.26666666667","12.127485380117","0.69","1.48","0.78","0.69","2.17","62.50","6.16","11.27","0.59","10.85","8.59","5.99","2.78","0.17","0.52","1.56","0.78","0.78","0","0","0.52","2.43","0.95","4.43","1.13","1.3","16.67","9.98","5.43"
"725","Justin Hryckowian","DAL","C","56","604.63333333333","10.797023809524","0.69","0.89","0.5","0.4","1.59","69.57","5.16","13.46","0.78","8.83","7.74","5.66","3.97","0.2","1.29","2.48","1.09","0.99","0.1","0","0.89","1.59","1.59","8.43","6.85","1.98","7.94","5.46","5.88"
"424","Mark Kastelic","BOS","C","57","607.26666666667","10.653801169591","0.69","0.59","0.49","0.1","1.28","56.52","5.93","11.67","0.89","13.24","9.98","6.72","4.15","0.3","1.88","10.28","2.67","1.68","0.59","0.4","2.07","2.67","1.38","15.51","5.93","3.75","17.09","10.57","6.10"
"284","Dylan Strome","WSH","C","57","789.01666666667","13.842397660819","0.68","1.06","0.53","0.53","1.75","50.00","5.32","12.86","0.65","9.58","7.22","5.93","3.12","0.15","1.44","1.37","0.68","0.68","0","0","0.61","2.89","0.68","0.53","1.6","2.51","29.73","22.59","4.32"
"340","Jakob Chychrun","WSH","D","57","1054.9666666667","18.508187134503","0.68","0.97","0.51","0.45","1.65","48.33","6.77","10.08","0.38","16.72","10.98","5.35","0.74","0.06","1.48","2.27","1.08","1.08","0","0","0.74","3.58","1.14","2.56","4.04","3.98","0","0","-"
"547","Jack Finley","T.B","C","22","175.63333333333","7.9833333333333","0.68","0.34","0","0.34","1.02","75.00","3.76","18.18","0.58","6.49","5.47","5.47","3.76","0","2.39","7.17","2.73","2.39","0.34","0","1.02","1.37","0","12.64","4.78","1.71","25.62","26.99","16.64"
"406","Cale Makar","COL","D","55","965.8","17.56","0.68","1.18","0.87","0.31","1.86","50.00","6.03","11.34","0.32","16.46","9.26","6.52","0.68","0.06","0.99","1.24","0.62","0.62","0","0","0.87","2.92","1.68","1.37","1.55","4.04","0","0","-"
"141","Mark Jankowski","CAR","L","45","441.98333333333","9.8218518518519","0.68","0.81","0.54","0.27","1.49","64.71","5.02","13.51","0.91","11.13","8.82","8.82","4.48","0.27","1.49","1.9","0.81","0.81","0","0","0.41","3.53","1.36","3.94","5.7","3.67","31.63","25.39","7.53"
"679","Dominic James","T.B","C","40","441.35","11.03375","0.68","1.09","0.95","0.14","1.77","76.47","6.25","10.87","0.67","12.91","9.52","6.12","2.72","0.14","0.68","0.82","0.41","0.41","0","0","1.5","5.3","1.5","7.48","6.12","1.63","14.95","17.13","6.34"
"77","Kevin Hayes","PIT","R","24","265.98333333333","11.082638888889","0.68","0.45","0.45","0","1.13","41.67","8.35","8.11","0.97","13.31","11.05","7.44","4.29","0.23","1.13","1.35","0.68","0.68","0","0","0.23","3.61","0.68","6.09","1.35","1.58","6.54","12.86","7.61"
"255","Danton Heinen","CBJ, PIT","L","26","262.9","10.111538461538","0.68","0.23","0.23","0","0.91","33.33","6.16","11.11","0.9","13.47","9.81","8.9","4.56","0.46","1.14","2.28","1.14","1.14","0","0","0.23","2.05","1.37","8.44","2.51","3.2","1.6","2.51","8.88"
"545","Justin Sourdif","WSH","R","55","717.26666666667","13.041212121212","0.67","1","0.59","0.42","1.67","57.14","5.52","12.12","0.74","11.46","9.29","6.78","3.76","0.17","0.84","1.76","0.75","0.67","0.08","0","1.51","2.68","1.09","5.6","5.27","1.84","17.23","20.41","3.83"
"230","Dylan Larkin","DET","C","58","808.13333333333","13.933333333333","0.67","0.89","0.59","0.3","1.56","61.76","7.05","9.47","0.8","15.67","11.88","7.57","2.9","0.3","0.97","1.19","0.59","0.59","0","0","1.11","3.12","0.67","2.38","2.08","1.63","29.1","27.32","3.83"
"192","J.T. Compher","DET","L","58","716","12.344827586207","0.67","0.84","0.67","0.17","1.51","64.29","4.78","14.04","0.64","9.47","7.37","6.03","3.02","0.08","1.01","1.93","0.84","0.75","0.08","0","1.42","2.18","0.67","1.34","4.53","2.26","26.31","23.13","4.46"
"256","Michael Bunting","NSH","L","57","716.36666666667","12.56783625731","0.67","1.09","0.92","0.17","1.76","63.64","7.29","9.20","0.95","16.67","13.07","8.21","4.19","0.08","2.01","1.17","0.59","0.59","0","0","1.84","3.1","0.59","2.51","3.18","1.76","0.59","1.17","2.79"
"733","Michael Misa","S.J","C","18","181.21666666667","10.067592592593","0.66","1.66","0.33","1.32","2.32","58.33","6.29","10.53","0.84","11.92","8.28","7.95","4.64","0","1.66","1.32","0.66","0.66","0","0","0.99","2.65","0","2.32","6.62","3.31","18.21","21.19","15.30"
"228","Nikolaj Ehlers","CAR","L","57","728.71666666667","12.784502923977","0.66","0.91","0.49","0.41","1.56","55.88","7.99","8.25","0.81","17.78","12.76","8.15","2.96","0.41","1.48","0.66","0.33","0.33","0","0","0.74","3.95","1.24","0.82","2.39","1.15","0.25","0.91","1.76"
"583","Gage Goncalves","T.B","C","51","551.65","10.816666666667","0.65","1.09","0.22","0.87","1.74","43.24","3.81","17.14","0.53","7.72","5.87","5.11","2.72","0.11","0.65","3.59","1.2","0.98","0.11","0.11","1.31","4.02","1.2","5.76","5.55","2.07","0.65","1.31","3.63"
"599","Matty Beniers","SEA","C","56","827.35","14.774107142857","0.65","1.09","0.51","0.58","1.74","72.73","4.86","13.43","0.68","10.59","8.19","6.53","3.12","0.22","0.51","0.87","0.36","0.36","0","0","0.94","3.55","0.73","1.52","5.58","3.05","22.55","24.22","3.50"
"106","Boone Jenner","CBJ","C","42","554.68333333333","13.206746031746","0.65","1.62","1.19","0.43","2.27","75.00","8","8.11","1","15.9","12.44","8.76","5.41","0.32","1.19","2.38","0.87","0.65","0.22","0","0.87","3.46","0.65","9.52","3.35","3.89","7.68","7.25","5.57"
"212","Curtis Lazar","EDM","C","34","277.58333333333","8.1642156862745","0.65","0.43","0.43","0","1.08","71.43","4.97","13.04","0.95","11.46","8.65","8.86","4.97","0.22","1.73","2.16","0.86","0.86","0","0","0.43","0.86","0.65","14.48","6.27","3.24","18.37","12.1","13.03"
"688","Gavin Brindley","COL","C","42","374.93333333333","8.9269841269841","0.64","0.96","0.32","0.64","1.6","50.00","6.24","10.26","0.75","11.36","9.28","7.52","3.04","0.16","1.44","0.96","0.48","0.48","0","0","1.44","1.92","0.64","4.64","9.76","1.92","1.76","2.24","7.04"
"270","Pavel Zacha","BOS","C","54","653.4","12.1","0.64","0.92","0.55","0.37","1.56","56.67","5.6","11.48","0.63","8.91","7.71","6.43","2.66","0.28","1.1","2.02","1.01","1.01","0","0","0.46","2.94","0.92","3.31","1.56","1.38","23.6","20.48","4.92"
"245","Christian Dvorak","PHI","C","55","751.78333333333","13.668787878788","0.64","1.28","0.96","0.32","1.92","57.14","5.99","10.67","0.99","10.77","9.18","8.3","5.27","0.48","0.96","1.12","0.56","0.56","0","0","0.8","2.95","0.96","1.92","2.87","2.23","23.86","19.39","4.40"
"372","Mathieu Olivier","CBJ","R","43","558.75","12.994186046512","0.64","0.86","0.54","0.32","1.5","50.00","5.69","11.32","0.85","12.78","10.31","7.62","4.4","0","1.29","6.44","1.5","0.54","0.86","0.11","1.4","1.72","0.86","16.75","3.33","2.15","0.21","0.43","3.58"
"373","Trevor Moore","L.A","L","44","564.53333333333","12.830303030303","0.64","0.74","0.43","0.32","1.38","86.67","6.7","9.52","0.71","14.45","10.84","6.06","3.19","0.64","1.49","0.43","0.21","0.21","0","0","0.32","3.51","1.38","2.87","5.85","2.34","0.32","0.85","2.90"
"666","Shane Wright","SEA","C","56","658.33333333333","11.755952380952","0.64","0.73","0.46","0.27","1.37","62.50","5.83","10.94","0.78","10.21","8.2","6.74","4.01","0.09","1.64","0.73","0.36","0.36","0","0","0.27","4.83","1","3.92","4.83","3.74","12.03","20.05","3.42"
"475","Yegor Sharangovich","CGY","C","52","659.75","12.6875","0.64","0.55","0.36","0.18","1.18","56.52","6.91","9.21","0.74","14.64","10.73","7.09","3.27","0.18","1.27","0.55","0.27","0.27","0","0","0.27","3.09","0.82","1.27","3.18","1.73","1.27","2.73","2.89"
"387","Nico Hischier","N.J","C","57","850.25","14.916666666667","0.64","0.78","0.64","0.14","1.41","74.07","5.86","10.84","0.76","12.7","9.03","8.04","3.74","0.14","2.05","1.2","0.49","0.42","0.07","0","0.99","3.1","0.99","2.82","1.83","2.68","34.65","28.02","3.90"
"80","Jaden Schwartz","SEA","L","36","469.26666666667","13.035185185185","0.64","0.9","0.77","0.13","1.53","63.16","6.78","9.43","0.8","13.17","9.72","6.9","3.45","0.13","1.41","1.02","0.51","0.51","0","0","0.13","4.6","1.92","3.32","3.45","3.71","2.43","1.53","7.84"
"564","Alexander Holtz","VGK","R","26","284.45","10.940384615385","0.63","1.05","0.42","0.63","1.69","57.14","5.48","11.54","0.92","13.08","9.28","7.38","4.43","0.21","1.05","1.27","0.42","0.42","0","0","0.21","3.37","0.21","5.7","5.27","2.32","0.63","1.9","5.27"
"395","Robert Thomas","STL","C","42","575.53333333333","13.703174603175","0.63","1.46","0.94","0.52","2.09","80.00","4.17","15.00","0.44","8.55","6.05","5","1.98","0.21","0.63","1.25","0.52","0.52","0","0","0.42","5","1.77","0.52","2.81","1.67","26.79","27.42","5.15"
"286","Brock Boeser","VAN","R","50","667.25","13.345","0.63","0.45","0.36","0.09","1.08","63.16","6.65","9.46","0.74","13.58","10.34","7.19","2.97","0.18","1.71","0.54","0.27","0.27","0","0","0.45","2.34","0.72","2.52","1.08","1.53","3.78","4.77","3.98"
"628","Zack Ostapchuk","S.J","C","32","285.48333333333","8.9213541666667","0.63","0.21","0.21","0","0.84","80.00","4.83","13.04","0.61","7.78","6.31","5.46","3.57","0.42","0.63","1.68","0.84","0.84","0","0","1.89","1.68","1.05","16.39","5.46","2.52","27.32","22.7","11.48"
"422","Morgan Barron","WPG","C","47","487.51666666667","10.372695035461","0.62","1.23","0.62","0.62","1.85","78.95","8","7.69","0.81","14.4","11.94","7.88","4.55","0.49","1.97","2.71","1.35","1.35","0","0","1.23","3.08","1.48","12.43","5.66","2.09","16.49","16.12","6.22"
"611","Matthew Knies","TOR","L","54","779.36666666667","14.432716049383","0.62","1.85","1.23","0.62","2.46","86.49","5","12.31","0.61","9.78","7.31","7.16","3.77","0.15","0.69","1.46","0.62","0.54","0.08","0","0.77","3.16","1","8.31","2.08","1.62","0","0.23","0.00"
"1","Brent Burns","COL","D","55","876.76666666667","15.941212121212","0.62","1.09","0.55","0.55","1.71","47.17","7.53","8.18","0.26","17.38","11.22","3.22","0.48","0.34","1.57","1.37","0.68","0.68","0","0","0.27","3.97","0.62","0.75","1.78","3.15","0","0","-"
"223","Sam Reinhart","FLA","C","57","771.13333333333","13.52865497076","0.62","0.93","0.47","0.47","1.56","71.43","4.9","12.70","0.76","12.6","8.79","7.7","3.42","0.23","0.78","0.47","0.23","0.23","0","0","0.39","2.49","1.01","3.66","4.98","1.71","1.79","3.19","2.80"
"617","Mason McTavish","ANA","C","51","680.98333333333","13.352614379085","0.62","1.15","0.7","0.44","1.76","60.61","6.87","8.97","1","15.68","12.34","8.99","4.93","0.35","2.03","2.64","1.23","1.23","0","0","1.06","3.08","0.79","4.49","3.26","2.2","22.82","24.05","4.29"
"190","Ryan Hartman","MIN","R","54","774.83333333333","14.348765432099","0.62","0.62","0.39","0.23","1.24","69.57","6.74","9.20","0.82","15.1","11.85","7.74","2.94","0.23","1.63","2.09","0.93","0.85","0.08","0","1.24","2.94","1.32","3.41","4.26","5.73","21.37","28.57","3.31"
"418","Noah Cates","PHI","L","56","674.85","12.050892857143","0.62","0.89","0.71","0.18","1.51","70.83","5.6","11.11","0.77","9.51","7.56","6.58","4.09","0.27","0.8","2.76","0.89","0.71","0.09","0.09","0.71","2.22","1.24","5.25","4.18","2.76","22.76","27.47","4.03"
"130","Jonathan Marchessault","NSH","R","38","489.45","12.880263157895","0.61","0.74","0.37","0.37","1.35","64.71","6.86","8.93","0.64","14.71","9.81","6.86","2.7","0.49","1.72","1.96","0.49","0.37","0","0.12","0.61","4.66","0.74","5.76","2.33","0.49","0.86","1.59","4.29"
"279","Jansen Harkins","ANA","C","31","297.46666666667","9.5956989247312","0.61","0.4","0.4","0","1.01","83.33","4.24","14.29","0.59","9.88","7.26","5.24","2.82","0","0.81","2.62","1.01","0.81","0.2","0","2.22","3.83","0.81","17.35","2.22","3.23","16.34","17.55","9.72"
"603","Matt Coronato","CGY","R","55","705.75","12.831818181818","0.6","0.94","0.26","0.68","1.53","72.00","8.84","6.73","0.76","17.43","11.9","8.33","3.15","0.51","1.45","1.02","0.51","0.51","0","0","0.94","2.72","0.85","0.85","3.4","1.36","2.98","5.19","3.10"
"122","J.T. Miller","NYR","C","48","696.3","14.50625","0.6","1.12","0.6","0.52","1.72","80.00","5.6","10.77","0.77","9.74","8.27","6.89","4.31","0.09","1.03","1.21","0.6","0.6","0","0","0.34","3.45","0.6","8.19","2.5","1.29","23.87","15.08","5.28"
"665","Jimmy Snuggerud","STL","R","45","600.45","13.343333333333","0.6","1","0.5","0.5","1.6","76.19","7.29","8.22","0.98","15.79","12.09","8.49","3.6","0.4","1.7","1","0.5","0.5","0","0","0.8","2.3","1.3","4.8","4.5","2.6","0.2","0.1","6.66"
"216","Nathan Walker","STL","L","37","402.11666666667","10.868018018018","0.6","1.04","0.6","0.45","1.64","61.11","5.07","11.76","0.66","9.1","7.61","5.97","3.88","0","0.9","3.28","1.34","1.34","0","0","0.75","2.69","0.3","21.49","5.37","3.43","7.01","5.82","8.15"
"60","Erik Haula","NSH","L","57","697.35","12.234210526316","0.6","0.69","0.26","0.43","1.29","65.22","5.94","10.14","0.88","12.65","10.32","7.14","4.13","0.34","1.55","2.75","1.38","1.38","0","0","0.43","2.75","0.69","5.68","2.58","2.5","23.66","22.97","4.37"
"251","Michael Amadio","OTT","R","57","806.21666666667","14.144152046784","0.6","0.89","0.52","0.37","1.49","55.56","4.84","12.31","0.65","9.3","7.67","5.88","3.35","0.22","0.97","0.74","0.37","0.37","0","0","0.82","2.98","1.64","5.66","5.28","2.16","0.3","0.3","3.72"
"46","Brayden Schenn","STL","C","57","793.75","13.925438596491","0.6","0.68","0.53","0.15","1.29","65.38","4.38","13.79","0.68","9.3","6.88","5.74","3.02","0","0.68","3.4","1.13","0.76","0.38","0","0.91","2.72","0.98","9.6","2.87","1.66","19.58","18.22","3.92"
"371","Tanner Jeannot","BOS","L","53","605.96666666667","11.433333333333","0.59","1.19","0.59","0.59","1.78","72.00","5.64","10.53","0.85","13.17","8.81","7.92","3.96","0.4","1.19","4.75","1.49","0.89","0.59","0","1.09","3.37","0.2","15.94","6.04","3.37","0.69","0.99","4.08"
"556","Alexis Lafrenière","NYR","L","57","811.58333333333","14.238304093567","0.59","0.89","0.37","0.52","1.48","62.50","6.14","9.64","0.85","12.64","10.05","8.06","4.07","0.07","1.33","0.89","0.44","0.44","0","0","0.81","2.14","0.96","5.69","4.21","2.66","0.52","1.55","1.85"
"175","Jonny Brodzinski","NYR","C","39","408.86666666667","10.483760683761","0.59","0.88","0.44","0.44","1.47","90.91","4.84","12.12","0.88","12.77","9.39","6.31","3.52","0.29","1.76","1.47","0.73","0.73","0","0","1.03","2.35","1.47","4.55","3.52","2.49","3.52","2.64","8.39"
"651","Denton Mateychuk","CBJ","D","49","816.73333333333","16.668027210884","0.59","0.81","0.44","0.37","1.4","46.34","3.89","15.09","0.2","9.11","5.66","2.87","0.59","0.15","0.59","0.29","0.15","0.15","0","0","0.44","3.53","0.73","1.18","7.79","3.38","0","0","-"
"708","Travis Mitchell","NYI","D","9","102.53333333333","11.392592592593","0.59","0","0","0","0.59","33.33","2.34","25.00","0.13","7.61","4.1","2.93","0.59","0.59","0.59","3.51","1.76","1.76","0","0","1.17","2.93","0","7.61","11.7","3.51","0","0","-"
"683","Braeden Bowman","VGK","R","41","520.81666666667","12.702845528455","0.58","1.5","0.81","0.69","2.07","69.23","4.95","11.63","0.9","11.06","8.18","8.53","4.95","0.35","1.27","0.23","0.12","0.12","0","0","0.35","1.84","1.04","1.5","4.49","2.19","0.35","0.92","3.14"
"48","Nazem Kadri","CGY","C","56","826","14.75","0.58","1.16","0.65","0.51","1.74","82.76","7.92","7.34","0.84","15.54","11.26","9.01","4.14","0.15","1.6","1.16","0.51","0.51","0","0","1.67","3.34","0.87","2.32","4.21","1.23","24.33","24.7","3.61"
"364","Ross Colton","COL","C","52","619","11.903846153846","0.58","1.45","0.97","0.48","2.04","56.76","11.24","5.17","1.18","19.68","16.38","10.76","4.65","0.39","2.04","0.87","0.29","0.19","0.1","0","1.16","3.78","1.36","10.47","4.36","2.04","3.3","4.17","4.28"
"339","Clayton Keller","UTA","R","57","831.31666666667","14.584502923977","0.58","1.52","1.08","0.43","2.09","59.18","7.51","7.69","0.84","13.71","11.19","7.87","3.03","0","1.52","0.72","0.36","0.36","0","0","0.87","3.39","1.01","0.43","3.46","1.44","0.72","0.87","3.28"
"144","Zemgus Girgensons","T.B","C","48","619.78333333333","12.912152777778","0.58","0.58","0.19","0.39","1.16","63.16","5.61","10.34","0.87","10.65","8.71","7.16","4.26","0.29","1.16","1.74","0.87","0.87","0","0","0.58","2.13","0.29","12.2","5.81","2.32","3.29","6","3.43"
"530","Arseny Gritsyuk","N.J","R","53","718.28333333333","13.55251572327","0.58","1","0.67","0.33","1.59","61.29","8.69","6.73","0.66","15.95","12.53","6.85","2.26","0.42","1.34","1.5","0.75","0.75","0","0","0.75","2.76","1.42","4.09","4.51","1.25","0.25","0.58","2.51"
"349","Logan Stanley","WPG","D","55","827.65","15.048181818182","0.58","0.51","0.22","0.29","1.09","46.88","3.84","15.09","0.2","12.25","7.76","2.97","0.43","0","1.16","7.03","2.39","1.88","0.36","0.14","1.23","3.26","0.72","6.31","7.54","4.06","0","0","-"
"148","Teuvo Teravainen","CHI","C","50","622.15","12.443","0.58","0.39","0.19","0.19","0.96","62.50","3.76","15.38","0.35","8.68","6.46","3.57","1.64","0.19","0.39","0.39","0.19","0.19","0","0","0.48","3.95","1.64","1.45","2.12","1.35","2.31","2.7","4.45"
