"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"35","Anders Lee","NYI","L","58","101.26666666667","1.7459770114943","97.76","18.96","83.76","69.91","16.59","80.82","45.03","10.66","80.85","5.33","1.18","81.82","7.76","1.19","86.69","56.88","6.52","89.72","26.07","4.15","86.27","3.55","1.18","75.00","41.08","3.16","92.86","1.58","0","100.00","88.15","11.13","88.79","0.86","0","100.00","11.84","88.89","1.007","22.51","5.92","1.18","46.81","95.00","37.92","8.89","2.37","94.12"
"253","Cole Perfetti","WPG","C","42","87.616666666667","2.0861111111111","72.59","18.49","79.70","54.78","17.12","76.19","37.66","14.38","72.37","6.85","2.05","76.92","6.37","2.04","75.76","44.51","6.16","87.84","20.54","4.11","83.33","4.79","0.68","87.50","31.96","2.74","92.11","1.83","1.83","50.00","75.18","5.93","92.68","0.99","0","100.00","18.18","85.71","1.039","23.97","6.16","0","30.13","100.00","43.14","10.96","0","100.00"
"228","Simon Holmstrom","NYI","R","56","68.266666666667","1.2190476190476","86.13","18.46","82.35","63.28","15.82","80.00","33.4","8.79","79.17","3.52","0.88","80.00","7.34","1.09","87.04","51.86","6.15","89.39","26.37","3.52","88.24","2.64","0.88","75.00","33.98","3.52","90.63","0","0","-","77.44","16.5","82.43","1.27","0","100.00","10.53","90.00","1.005","24.61","8.79","0.88","42.19","96.55","36.91","13.18","2.64","93.33"
"159","Vladislav Gavrikov","NYR","D","57","58.75","1.030701754386","90.89","18.38","83.18","77.62","16.34","82.61","50.04","12.26","80.33","8.17","2.04","80.00","8.8","1.48","85.64","53.11","6.13","89.66","25.53","4.09","86.21","3.06","0","100.00","36.77","2.72","93.10","2.72","1.36","66.67","100.31","8.85","91.89","4.43","1.48","75.00","16.33","83.33","0.997","29.62","7.15","3.06","26.55","90.63","49.02","9.19","4.09","92.31"
"116","Tony DeAngelo","NYI","D","58","94.783333333333","1.6341954022989","94.95","18.36","83.80","69.63","15.83","81.48","39.25","10.13","79.49","3.8","0.63","85.71","7.07","1.14","86.16","49.38","5.06","90.70","20.26","3.17","86.49","1.9","0.63","75.00","38.83","2.53","93.88","1.69","0","100.00","95.09","12.8","88.14","0.91","0","100.00","9.68","93.75","1.034","23.42","7.6","1.9","38.61","92.50","39.25","12.66","3.17","92.54"
"314","Max Shabanov","NYI","R","40","68.683333333333","1.7170833333333","82.12","18.35","81.74","61.15","14.85","80.46","41.93","10.48","80.00","5.24","0.87","85.71","7.13","1.69","80.88","52.41","7.86","86.96","19.22","5.24","78.57","3.49","0.87","80.00","44.26","3.49","92.68","1.16","0","100.00","71.92","12.62","85.07","1.26","0","100.00","12.50","91.67","1.042","25.33","6.99","0.87","28.83","96.67","44.55","10.48","1.75","96.23"
"237","Marco Rossi","MIN, VAN","C","25","56.016666666667","2.2406666666667","94.26","18.21","83.81","68.55","18.21","79.01","42.84","16.07","72.73","9.64","0","100.00","6.76","1.36","83.24","44.99","8.57","84.00","18.21","5.36","77.27","5.36","0","100.00","35.7","4.28","89.29","1.43","0","100.00","85.09","9.28","90.16","4.64","0","100.00","22.50","100.00","1.225","22.49","4.28","1.07","33.2","95.45","43.92","7.5","3.21","93.18"
"174","Morgan Geekie","BOS","C","56","169.6","3.0285714285714","116.39","18.04","86.58","89.15","17.33","83.72","53.42","14.86","78.24","11.67","2.12","84.62","10.09","1.53","86.85","65.45","10.97","85.65","31.49","4.25","88.12","6.01","1.42","80.95","45.28","8.96","83.48","4.25","0.94","81.82","122.64","5.62","95.62","3.58","0","100.00","21.85","85.71","1.076","30.42","3.89","0","3.18","100.00","65.8","8.84","0.71","98.94"
"201","Philipp Kurashev","S.J","C","34","67.583333333333","1.9877450980392","86.12","17.76","82.91","55.93","15.98","77.78","36.4","13.32","73.21","3.55","0","100.00","6.02","1.1","84.60","48.83","8.88","84.62","20.42","0.89","95.83","1.78","0","100.00","37.88","10.65","78.05","2.37","0","100.00","73.09","14.11","83.82","0","0","-","9.76","100.00","1.098","17.76","7.1","3.55","43.5","83.33","31.96","9.77","7.1","81.82"
"105","Anthony Mantha","PIT","R","56","108.73333333333","1.9416666666667","100.43","17.66","85.05","76.7","15.45","83.23","52.97","12.69","80.67","8.28","1.66","83.33","8.1","1.21","87.01","63.46","8.28","88.46","22.07","2.76","88.89","3.86","0.55","87.50","55.18","7.36","88.24","2.94","1.47","66.67","93.26","9.56","90.70","3.19","0","100.00","15.63","86.96","1.026","27.59","6.62","1.66","22.07","94.34","49.11","11.59","3.31","93.68"
"256","JJ Peterka","UTA","R","57","132.6","2.3263157894737","86.43","17.65","83.04","64.71","14.03","82.18","41.18","9.05","81.98","3.62","0","100.00","6.32","1.51","80.75","48.87","9.5","83.72","19.91","4.07","83.02","1.36","0","100.00","38.61","7.24","84.21","0.6","0","100.00","79.08","5.88","93.08","2.61","0","100.00","8.79","100.00","1.088","27.6","7.69","0","20.81","100.00","47.51","10.41","0.9","98.13"
"90","Andre Burakovsky","CHI","L","51","129.41666666667","2.5375816993464","91.8","17.62","83.90","65.83","15.3","81.14","44.97","13.44","76.98","8.81","1.39","86.36","7.34","1.69","81.29","58.88","9.27","86.39","24.11","5.56","81.25","4.64","1.39","76.92","46.36","4.95","90.36","2.47","0","100.00","86.39","8.04","91.49","3.35","0","100.00","19.59","89.66","1.092","28.28","6.95","0","16.23","100.00","51.46","8.35","1.85","96.52"
"70","Rickard Rakell","PIT","R","35","100.13333333333","2.8609523809524","111.45","17.38","86.51","87.48","16.78","83.91","61.12","14.98","80.31","9.59","1.8","84.21","11.75","1.01","92.11","77.3","8.99","89.58","37.75","3","92.65","4.19","1.2","77.78","52.73","7.99","86.84","0.8","0.8","50.00","100.4","6.92","93.55","6.92","0","100.00","15.69","88.00","1.037","32.36","4.19","0","3","100.00","60.52","10.79","0.6","99.02"
"15","Drew Doughty","L.A","D","48","90.366666666667","1.8826388888889","92.95","17.26","84.34","65.07","16.6","79.67","43.82","11.29","79.52","1.33","2.66","33.33","7.39","1.54","82.73","50.46","11.95","80.85","26.56","2.66","90.91","1.33","0","100.00","31.87","12.39","72.00","0","3.54","0.00","95.91","7.67","92.59","0","0","-","3.03","76.47","0.795","19.25","4.65","1.33","41.17","93.55","37.85","8.63","3.98","90.48"
"171","Filip Hronek","VAN","D","57","97.35","1.7078947368421","106.63","17.26","86.07","75.19","13.56","84.72","46.84","11.71","80.00","6.78","1.85","78.57","8.59","1.97","81.34","58.55","7.4","88.79","28.35","1.23","95.83","1.85","0","100.00","40.27","8.22","83.05","2.47","0.82","75.00","99.71","8.01","92.56","3.56","0.89","80.00","14.47","84.21","0.987","20.34","5.55","0.62","46.22","97.06","48.07","8.63","1.23","97.50"
"14","Mikael Backlund","CGY","C","56","59.116666666667","1.0556547619048","106.57","17.25","86.07","80.18","16.24","83.16","58.87","12.18","82.86","7.1","0","100.00","9.21","1.11","89.27","63.94","9.13","87.50","31.46","3.04","91.18","4.06","0","100.00","43.3","8.12","84.21","2.71","0","100.00","83.56","4.4","95.00","1.47","0","100.00","12.07","100.00","1.121","23.34","9.13","4.06","54.81","85.19","36.54","16.24","5.07","87.80"
"184","Morgan Frost","CGY","C","56","163.96666666667","2.9279761904762","103.56","17.2","85.76","79.77","16.1","83.21","54.89","12.81","81.08","7.68","0.37","95.45","9.47","1.35","87.54","58.91","9.88","85.64","30.74","5.12","85.71","5.12","0.37","93.33","37.57","6.34","85.56","0.98","0","100.00","112.06","3.7","96.80","2.64","0","100.00","14.00","97.14","1.111","33.3","4.76","1.1","9.88","96.81","56.72","9.51","2.56","95.68"
"231","Matias Maccelli","TOR","L","46","80.6","1.7521739130435","93.05","17.12","84.46","77.42","16.38","82.54","58.81","11.17","84.04","6.7","0.74","90.00","8.21","1.09","88.28","64.02","7.44","89.58","29.03","3.72","88.64","3.72","0.74","83.33","46.65","4.96","90.38","1.99","0","100.00","75.27","7.53","90.91","2.15","0","100.00","11.39","93.33","1.047","24.57","4.47","0","23.08","100.00","52.11","5.96","0","100.00"
"163","Charlie McAvoy","BOS","D","45","140.68333333333","3.1262962962963","113.87","17.06","86.97","86.58","16.63","83.88","49.05","14.07","77.70","11.94","2.13","84.85","10.05","1.56","86.58","64.83","10.24","86.36","32.41","4.26","88.37","5.97","1.28","82.35","43.22","7.96","84.44","3.98","1.14","77.78","121.98","6.16","95.19","4.31","0","100.00","24.35","84.85","1.092","33.27","3.84","0.43","2.99","98.73","69.52","8.53","1.28","98.19"
"308","Artyom Levshunov","CHI","D","52","141.11666666667","2.7137820512821","91.41","17.01","84.31","68.88","14.88","82.23","45.07","11.91","79.10","7.65","1.28","85.71","8.23","1.65","83.31","60.8","8.08","88.27","26.36","4.68","84.93","3.83","1.28","75.00","45.92","4.54","91.01","2.27","0","100.00","80.45","8.6","90.34","3.07","0","100.00","16.98","89.29","1.063","26.36","6.38","0.85","10.2","96.88","51.87","8.08","2.13","96.06"
"276","Jackson Blake","CAR","R","57","137.63333333333","2.4146198830409","95.04","17","84.82","74.98","16.57","81.90","47.52","14.82","76.22","6.1","0.87","87.50","8.77","1.41","86.16","61.9","9.15","87.12","30.52","4.8","86.42","2.18","0.44","83.33","41.85","5.81","87.80","3.49","0.58","85.71","78.08","6.93","91.85","1.89","0","100.00","12.84","94.12","1.070","23.54","6.54","0.44","27.9","98.18","41.85","10.46","1.31","96.97"
"305","Matvei Michkov","PHI","R","55","113.61666666667","2.0657575757576","112.48","16.9","86.94","84.49","14.79","85.11","56.51","11.62","82.95","6.34","2.11","75.00","10.6","1.83","85.25","76.05","12.15","86.23","27.99","4.75","85.48","1.06","1.06","50.00","64.08","9.86","86.67","4.93","1.41","77.78","80.86","3.81","95.50","2.29","0","100.00","11.21","81.82","0.930","29.57","4.75","1.06","26.93","96.55","50.7","5.81","2.11","96.00"
"158","Adam Gaudette","S.J","R","45","60.566666666667","1.3459259259259","84.2","16.84","83.33","55.48","15.85","77.78","37.64","13.87","73.08","6.93","0","100.00","5.29","1.03","83.65","45.57","6.93","86.79","20.8","0.99","95.45","4.95","0","100.00","33.02","7.93","80.65","2.64","0","100.00","78.7","11.45","87.30","0","0","-","18.42","100.00","1.184","30.71","11.89","3.96","41.61","88.57","42.6","12.88","6.93","86.00"
"31","Nazem Kadri","CGY","C","56","182.3","3.2553571428571","102.03","16.79","85.87","76.36","15.47","83.15","49.7","10.86","82.07","6.91","0.33","95.45","8.63","1.57","84.64","57.6","9.87","85.37","28.3","5.6","83.50","4.61","0.33","93.33","39.06","5.7","87.25","1.32","0","100.00","109.82","6.66","94.29","1.9","0","100.00","13.91","96.97","1.109","25.34","4.94","0.33","6.25","98.72","56.61","8.56","2.63","95.56"
"17","Erik Karlsson","PIT","D","51","154.7","3.0333333333333","113.25","16.68","87.16","88.04","15.9","84.70","63.22","13.57","82.32","10.47","1.55","87.10","11.32","1.13","90.90","72.53","10.08","87.79","33.35","2.71","92.47","5.43","0.78","87.50","52.23","9.83","84.17","2.07","1.03","66.67","111.48","6.72","94.31","5.04","0","100.00","16.56","88.57","1.051","29.48","3.1","0","1.94","100.00","61.28","10.08","2.33","96.34"
"126","Michael Bunting","NSH","L","57","108.38333333333","1.9014619883041","88.57","16.61","84.21","65.32","16.05","80.27","42.63","12.18","77.78","7.2","0","100.00","6.41","1.14","84.89","48.16","10.52","82.08","18.27","4.98","78.57","3.88","0","100.00","39.86","7.38","84.38","1.48","0","100.00","83.16","4","95.41","3.2","0","100.00","16.88","100.00","1.169","26.02","5.54","1.11","36.54","95.92","44.29","9.96","3.32","93.02"
"34","Erik Haula","NSH","L","57","83.15","1.4587719298246","90.92","16.6","84.56","71.44","15.87","81.82","45.46","10.82","80.77","7.22","0","100.00","7.57","1.27","85.67","55.56","9.38","85.56","23.09","5.77","80.00","5.05","0","100.00","43.3","4.81","90.00","0.96","0","100.00","77.13","4.17","94.87","2.08","0","100.00","15.87","100.00","1.159","25.98","5.77","2.16","45.46","92.31","45.46","10.82","2.89","94.03"
"53","John Klingberg","S.J","D","41","141.61666666667","3.4540650406504","109.31","16.52","86.87","80.5","15.25","84.07","53.38","12.71","80.77","5.93","2.54","70.00","8.96","1.37","86.71","70.75","10.17","87.43","25.84","5.08","83.56","2.54","1.69","60.00","59.88","6.78","89.83","2.26","0.56","80.00","101.59","5.51","94.86","2.45","0","100.00","11.11","80.00","0.911","27.96","2.54","0.42","5.93","98.51","64.4","6.36","2.54","96.20"
"62","Jonathan Huberdeau","CGY","L","50","145.66666666667","2.9133333333333","102.97","16.48","86.21","77.44","15.24","83.56","49.84","10.71","82.31","6.18","0.41","93.75","8.53","1.6","84.17","54.78","11.12","83.13","28.01","6.59","80.95","4.12","0.41","90.91","35.7","6.04","85.53","1.65","0","100.00","119.59","6.54","94.81","1.19","0","100.00","12.40","96.15","1.086","34.19","5.77","0.82","5.77","97.65","61.37","8.65","2.47","96.13"
"118","Jared McCann","SEA","L","32","91.366666666667","2.8552083333333","110.32","16.42","87.05","86.68","14.45","85.71","57.13","11.16","83.65","10.51","3.28","76.19","9.21","0.86","91.42","67.64","5.25","92.79","30.21","3.28","90.20","5.91","2.63","69.23","49.91","2.63","95.00","2.63","0.88","75.00","114.78","11.38","90.98","3.79","0","100.00","18.39","70.59","0.890","35.46","5.25","1.31","9.85","96.43","65.01","7.22","1.97","97.06"
"221","Kaapo Kakko","SEA","R","40","58.55","1.46375","92.23","16.4","84.91","69.68","16.4","80.95","46.11","13.32","77.59","8.2","1.02","88.89","8.6","0.81","91.37","47.14","5.12","90.20","26.64","2.05","92.86","4.1","1.02","80.00","27.33","4.1","86.96","2.73","0","100.00","94.73","13.32","87.67","2.96","0","100.00","17.78","92.31","1.101","33.82","10.25","2.05","32.79","94.29","53.29","12.3","3.07","94.55"
"123","Christian Dvorak","PHI","C","55","73.316666666667","1.3330303030303","112.93","16.37","87.34","83.47","14.73","85.00","49.92","12.28","80.26","4.91","1.64","75.00","10.55","1.55","87.16","77.74","8.18","90.48","33.55","3.27","91.11","2.46","1.64","60.00","58.92","6.55","90.00","2.18","0","100.00","94.57","3.55","96.39","1.18","0","100.00","9.84","86.67","0.965","39.28","7.37","0.82","17.19","97.96","60.56","13.09","2.46","96.10"
"255","Will Cuylle","NYR","L","57","95.316666666667","1.6722222222222","114.57","16.37","87.50","86.24","14.48","85.63","54.14","11.33","82.69","6.92","2.52","73.33","10.76","1.46","88.07","66.72","8.81","88.33","33.99","6.29","84.38","5.04","1.89","72.73","43.64","3.36","92.86","0.84","0","100.00","107.29","3.64","96.72","1.82","0","100.00","12.79","77.78","0.906","28.96","3.78","0.63","33.99","97.87","45.32","6.29","1.26","97.30"
"3","Evgeni Malkin","PIT","C","41","121.13333333333","2.9544715447154","113.43","16.35","87.40","91.14","15.35","85.58","62.41","13.37","82.35","10.9","1.49","88.00","11.66","1.09","91.45","73.8","9.41","88.69","37.64","2.97","92.68","4.95","1.49","76.92","48.21","8.59","84.88","3.3","0","100.00","108.04","5.72","94.97","5.01","0","100.00","17.46","88.89","1.063","26.75","2.48","0","2.48","100.00","59.44","9.41","2.48","96.00"
"19","John Carlson","WSH","D","55","140.56666666667","2.5557575757576","95.19","16.22","85.44","77.26","14.94","83.80","50.79","12.38","80.41","6.83","2.13","76.19","8.83","0.86","91.17","56.77","6.4","89.86","25.61","2.56","90.91","3.84","0.85","81.82","41.55","5.12","89.02","3.98","1.71","70.00","100.5","8.02","92.61","0","0","-","13.45","82.76","0.962","24.33","3.84","0","19.21","100.00","55.06","10.24","1.71","96.99"
"47","Taylor Hall","CAR","L","57","96.3","1.6894736842105","92.83","16.2","85.14","72.27","15.58","82.27","44.24","13.08","77.17","3.74","1.87","66.67","9.11","1.41","86.57","64.17","9.35","87.29","32.4","3.74","89.66","2.49","0.62","80.00","42.37","7.48","85.00","1.66","1.66","50.00","69.3","7.2","90.59","0","0","-","8.45","85.71","0.942","29.28","8.1","0.62","39.88","97.92","44.24","13.71","1.25","97.26"
"140","Travis Konecny","PHI","R","55","148.33333333333","2.6969696969697","98.7","16.18","85.92","74.43","12.94","85.19","47.33","8.9","84.17","6.07","1.21","83.33","8.34","1.37","85.89","60.67","9.3","86.71","19.82","3.24","85.96","2.02","0.81","71.43","54.47","8.09","87.07","2.16","0.54","80.00","96.4","4.67","95.38","3.51","0","100.00","12.82","86.36","0.992","34.38","6.88","0.81","11.33","97.70","57.84","11.33","2.02","96.62"
"40","Justin Faulk","STL","D","57","126.2","2.2140350877193","79.87","16.16","83.17","57.05","14.74","79.47","42.31","8.56","83.18","6.66","0","100.00","5.67","1.05","84.37","48.02","8.08","85.59","14.26","5.23","73.17","0.95","0","100.00","45.01","3.8","92.21","5.71","0","100.00","76.91","5.49","93.33","2.06","0","100.00","15.73","100.00","1.157","20.92","4.75","0.95","26.15","95.65","43.26","8.08","0.95","97.85"
"191","Eetu Luostarinen","FLA","C","49","63.183333333333","1.2894557823129","108.26","16.14","87.02","83.57","12.35","87.13","56.03","10.45","84.29","2.85","0.95","75.00","10.59","0.79","93.07","57.93","9.5","85.92","32.29","5.7","85.00","1.9","0.95","66.67","34.19","5.06","87.10","1.27","0","100.00","94.65","2.74","97.18","0","0","-","5.08","90.91","0.960","16.14","2.85","0.95","55.08","94.44","33.24","7.6","1.9","94.59"
"111","Nikolaj Ehlers","CAR","L","57","175.55","3.0798245614035","113.47","16.06","87.60","86.13","15.38","84.85","55.37","13.33","80.60","8.89","1.03","89.66","9.4","1.41","86.94","63.57","9.23","87.32","27.34","5.47","83.33","1.71","0.68","71.43","48.31","5.01","90.60","5.92","0.46","92.86","103.18","6.91","93.72","3.95","0","100.00","16.05","92.31","1.084","23.58","3.42","0","23.92","100.00","44.09","7.52","1.71","96.27"
"260","Josh Doan","BUF","R","57","168.11666666667","2.9494152046784","105.64","16.06","86.80","82.8","14.63","84.98","51.75","11.78","81.46","9.64","1.07","90.00","8.6","1.46","85.50","58.53","6.78","89.62","27.84","3.21","89.66","6.07","0.71","89.47","40.92","4.76","89.58","3.33","0.48","87.50","101.04","5.67","94.69","1.55","0","100.00","18.62","90.91","1.095","30.34","5.71","0.71","12.49","97.70","58.89","6.78","2.14","96.49"
"251","Mavrik Bourque","DAL","C","57","56.566666666667","0.99239766081871","71.07","15.91","81.71","57.28","12.73","81.82","40.31","11.67","77.55","6.36","0","100.00","7.24","0.9","88.98","46.67","5.3","89.80","24.4","4.24","85.19","5.3","0","100.00","29.7","1.41","95.45","0","0","-","52.09","6.13","89.47","1.53","0","100.00","15.79","100.00","1.158","12.73","10.61","8.49","63.64","60.00","21.21","13.79","8.49","71.43"
"142","Brock Boeser","VAN","R","50","181.51666666667","3.6303333333333","114.7","15.87","87.85","86.6","12.89","87.04","54.87","9.59","85.13","7.27","1.32","84.62","10.75","1.41","88.40","73.05","6.28","92.08","38.67","2.97","92.86","4.96","0.66","88.24","45.84","4.41","91.23","1.76","0","100.00","102.65","6.21","94.30","0.95","0","100.00","13.25","86.21","0.995","29.42","2.64","0","2.97","100.00","60.16","4.63","1.32","97.85"
"106","Aaron Ekblad","FLA","D","55","117.28333333333","2.1324242424242","94.64","15.86","85.65","63.95","13.3","82.78","35.3","10.74","76.67","4.09","0.51","88.89","6.56","0.99","86.84","46.04","6.65","87.38","20.46","3.58","85.11","1.53","0","100.00","34.11","4.09","89.29","2.05","0","100.00","92.37","3.69","96.15","1.48","0","100.00","11.59","95.24","1.068","24.04","7.16","1.02","34.79","95.92","41.44","14.32","1.53","96.43"
"27","Victor Hedman","T.B","D","21","60.6","2.8857142857143","100","15.84","86.32","69.31","13.86","83.33","46.53","9.9","82.46","6.93","0","100.00","8.32","0.59","93.42","60.4","7.92","88.41","23.76","1.98","92.31","2.97","0","100.00","48.84","7.92","86.05","3.96","0","100.00","112.98","5.72","95.18","1.43","0","100.00","14.89","100.00","1.149","19.8","1.98","0","11.88","100.00","53.47","5.94","3.96","93.10"
"86","Anthony Duclair","NYI","L","54","72.016666666667","1.3336419753086","103.31","15.83","86.71","78.32","13.33","85.45","57.49","9.16","86.25","9.16","1.67","84.62","9.35","1.51","86.11","64.15","7.5","89.53","29.16","5","85.37","4.17","1.67","71.43","46.66","3.33","93.33","6.67","0","100.00","83.04","9.63","89.61","0","0","-","15.94","81.82","0.978","29.16","4.17","0","29.16","100.00","48.32","9.16","0.83","98.31"
"178","Elias Pettersson","VAN","C","49","174.81666666667","3.5676870748299","118.41","15.79","88.24","92.33","12.36","88.20","59.03","9.27","86.43","7.21","1.37","84.00","11.62","1.25","90.28","74.13","4.81","93.91","40.16","2.06","95.12","4.81","0.69","87.50","45.3","3.66","92.52","2.29","0","100.00","112.04","7.93","93.39","0.5","0","100.00","12.21","85.19","0.974","24.71","3.09","0","3.43","100.00","64.18","4.46","2.06","96.89"
"268","Logan Stankoven","CAR","C","57","91.316666666667","1.6020467836257","90.02","15.77","85.09","69.65","15.11","82.17","44.68","12.48","78.16","4.6","1.97","70.00","8.87","1.19","88.16","62.42","8.54","87.96","32.2","2.63","92.45","2.63","0.66","80.00","40.3","7.88","83.64","1.75","1.75","50.00","69.28","7.59","90.12","0.95","0","100.00","10.29","84.21","0.945","32.2","7.23","0.66","41.39","98.00","45.99","12.48","1.31","97.22"
"206","K'Andre Miller","CAR","D","49","53.3","1.0877551020408","94.56","15.76","85.71","75.42","15.76","82.72","52.91","12.38","81.03","5.63","2.25","71.43","8.55","1.83","82.35","65.29","9.01","87.88","27.02","4.5","85.71","2.25","1.13","66.67","51.03","6","89.47","1.5","1.5","50.00","79.67","6.5","92.45","3.25","0","100.00","10.64","81.82","0.925","27.02","13.51","2.25","43.9","92.31","52.91","16.89","2.25","95.92"
