"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"787","Matvei Michkov","PHI","R","77","169.41666666667","2.2002164502165","1.42","2.83","1.42","1.42","4.25","70.59","10.27","13.79","2.03","19.12","15.23","11.69","5.31","0.35","2.48","1.42","0.71","0.71","0","0","0.35","2.48","0","0.71","1.42","0","0","0.35","0.00"
"419","Martin Necas","COL","C","74","298.53333333333","4.0342342342342","1.81","2.61","1.21","1.41","4.42","56.41","11.05","16.36","1.65","19.5","16.48","7.84","3.62","0","0.8","0","0","0","0","0","0.4","4.42","0.8","0.4","2.01","0.2","0.2","0.8","4.02"
"526","Cole Caufield","MTL","R","77","254.91666666667","3.3106060606061","2.35","4.24","2.82","1.41","6.59","62.22","13.18","17.86","2.85","24.01","20.48","15.77","6.36","0","2.59","0","0","0","0","0","0.24","0.94","0.24","0","1.65","0","0.24","0","23.54"
"608","Jamie Drysdale","PHI","D","75","171.25","2.2833333333333","0.35","2.45","1.05","1.4","2.8","61.54","5.96","5.88","0.7","19.27","11.91","6.66","0.7","0","1.4","4.91","1.05","0.7","0","0.35","0","1.75","0.7","0","0.35","1.05","0","0","-"
"761","Nate Danielson","DET","C","28","42.816666666667","1.5291666666667","0","4.2","2.8","1.4","4.2","37.50","8.41","0.00","1.55","15.41","15.41","11.21","1.4","0","1.4","0","0","0","0","0","0","0","1.4","0","2.8","0","1.4","5.61","28.03"
"411","Owen Tippett","PHI","R","78","173.25","2.2211538461538","1.04","1.39","0","1.39","2.42","50.00","13.16","7.89","2.4","27.01","21.47","19.74","6.93","0","4.16","4.16","0.69","0.35","0","0.35","0.69","3.12","0.35","2.08","3.12","0","0","1.39","0.00"
"211","Valeri Nichushkin","COL","R","67","130.4","1.9462686567164","0.46","1.38","0","1.38","1.84","36.36","7.82","5.88","2.02","16.1","13.34","13.34","6.9","0","1.84","0.92","0.46","0.46","0","0","0","4.14","0.46","0","0.92","0.46","0","0","-"
"798","Zeev Buium","MIN, VAN","D","71","173.56666666667","2.4446009389671","1.04","3.11","1.73","1.38","4.15","57.14","4.84","21.43","0.43","12.79","7.95","4.15","0.35","0","1.38","0.69","0.35","0.35","0","0","0","3.8","0","0.69","3.11","0.69","0","0","-"
"16","Jamie Benn","DAL","L","56","87.5","1.5625","1.37","2.06","0.69","1.37","3.43","35.71","4.8","28.57","1.09","12.34","8.91","7.54","4.11","0","1.37","2.74","1.37","1.37","0","0","0","2.06","1.37","0","2.06","0.69","7.54","5.49","39.70"
"138","Brady Skjei","NSH","D","78","87.9","1.1269230769231","0","1.37","0","1.37","1.37","25.00","7.51","0.00","1.04","21.84","14.33","8.87","1.37","0","3.41","1.37","0.68","0.68","0","0","0","2.05","0","0","2.05","0.68","0","0","-"
"38","Marcus Johansson","MIN","L","71","88.116666666667","1.2410798122066","2.04","3.4","2.04","1.36","5.45","72.73","4.77","42.86","1.34","11.58","9.53","8.85","4.77","0","0","0","0","0","0","0","0.68","4.77","0.68","0.68","2.72","0.68","0.68","2.04","17.02"
"654","Colton Dach","CHI, EDM","C","57","44.666666666667","0.78362573099415","1.34","1.34","0","1.34","2.69","66.67","5.37","25.00","1.24","13.43","12.09","12.09","6.72","0","0","0","0","0","0","0","1.34","1.34","0","0","2.69","0","5.37","6.72","59.70"
"423","Josh Norris","BUF","C","41","135.95","3.3158536585366","0.88","3.09","1.77","1.32","3.97","45.00","7.94","11.11","1.5","19.86","14.56","9.27","3.53","0","1.77","1.77","0.88","0.88","0","0","0","2.65","0.88","0.44","0.88","0","22.07","22.07","22.07"
"11","Jeff Petry","FLA, MIN","D","63","45.966666666667","0.72962962962963","0","2.61","1.31","1.31","2.61","50.00","7.83","0.00","0.66","16.97","10.44","3.92","0","0","1.31","0","0","0","0","0","0","0","0","0","0","2.61","0","0","-"
"39","Kyle Palmieri","NYI","C","25","91.616666666667","3.6646666666667","0.65","2.62","1.31","1.31","3.27","55.56","18.34","3.57","4.55","29.47","26.85","24.23","15.06","0","5.89","0","0","0","0","0","0","2.62","0","0","1.31","0","0","0","-"
"663","Wyatt Johnston","DAL","C","78","274.56666666667","3.5200854700855","5.68","3.06","1.75","1.31","8.74","68.97","17.26","32.91","3.97","27.1","22.51","25.79","15.73","0","4.37","1.31","0.66","0.66","0","0","0","1.53","0.22","0.22","2.4","0.22","6.99","6.99","10.93"
"812","Ivan Demidov","MTL","R","78","228.83333333333","2.9337606837607","1.57","3.41","2.1","1.31","4.98","48.72","8.39","18.75","1.31","19.14","13.37","7.6","1.84","0","0.79","1.57","0.79","0.79","0","0","0.26","2.88","0","0.26","1.57","0","0","0","-"
"308","Mitch Marner","VGK","R","77","276.48333333333","3.5906926406926","1.09","3.91","2.6","1.3","4.99","50.00","8.68","12.50","0.85","19.31","12.37","10.85","1.3","0","2.82","0.87","0.43","0.43","0","0","0","4.34","0.65","0","1.3","0.43","0.43","0.65","8.68"
"154","Oskar Sundqvist","STL","C","50","46.6","0.932","0","1.29","0","1.29","1.29","33.33","9.01","0.00","2.09","18.03","15.45","11.59","10.3","0","2.58","2.58","1.29","1.29","0","0","0","1.29","0","1.29","0","1.29","10.3","2.58","103.00"
"263","Gustav Forsling","FLA","D","77","46.433333333333","0.6030303030303","0","2.58","1.29","1.29","2.58","40.00","6.46","0.00","0.4","10.34","7.75","2.58","0","0","1.29","0","0","0","0","0","0","1.29","1.29","1.29","0","1.29","0","0","-"
"244","David Pastrnak","BOS","R","74","280.55","3.7912162162162","2.14","4.92","3.64","1.28","7.06","71.74","14.76","14.49","2","32.29","21.81","12.4","3.42","0","3.42","0.86","0.43","0.43","0","0","0.21","3.64","0.64","0.43","1.71","0","0","0","-"
"275","Kyle Connor","WPG","L","77","235.11666666667","3.0534632034632","1.02","3.57","2.3","1.28","4.59","56.25","9.7","10.53","1.19","18.63","14.55","8.68","0.77","0","1.53","0","0","0","0","0","0","2.04","0","0.26","1.02","0","0","0","-"
"150","Filip Forsberg","NSH","L","78","236.05","3.0262820512821","2.54","3.81","2.54","1.27","6.35","67.57","12.96","19.61","1.78","26.18","19.57","12.71","3.81","0","1.78","1.53","0.76","0.76","0","0","0.25","4.07","0.76","0.51","0.76","0","0","0.25","0.00"
"243","Jared McCann","SEA","L","50","141.98333333333","2.8396666666667","2.54","2.54","1.27","1.27","5.07","70.59","15.21","16.67","1.82","30","22.4","16.06","3.38","0","2.96","0","0","0","0","0","0.42","3.38","0.85","1.69","0.42","0.42","1.27","0.42","31.69"
"803","Justin Hryckowian","DAL","C","77","47.283333333333","0.61406926406926","2.54","2.54","1.27","1.27","5.08","80.00","7.61","33.33","2.65","16.5","13.96","15.23","11.42","0","6.34","0","0","0","0","0","0","2.54","0","0","5.08","0","8.88","5.08","80.75"
"135","Hampus Lindholm","BOS","D","65","95.35","1.4669230769231","0.63","1.89","0.63","1.26","2.52","40.00","11.33","5.56","0.89","28.95","18.88","10.07","0.63","0","2.52","1.26","0.63","0.63","0","0","0","2.52","1.26","0","0.63","1.26","0","0","-"
"388","Trevor Moore","L.A","L","64","47.533333333333","0.74270833333333","0","1.26","0","1.26","1.26","25.00","8.84","0.00","0.88","12.62","11.36","7.57","1.26","0","1.26","0","0","0","0","0","0","1.26","0","2.52","1.26","1.26","0","0","-"
"429","Alex Iafallo","WPG","L","77","95.1","1.2350649350649","1.26","1.89","0.63","1.26","3.15","83.33","13.25","9.52","3.15","20.19","17.67","19.56","15.77","0","4.42","1.26","0.63","0.63","0","0","0","1.89","0.63","0.63","0.63","0","0","0","-"
"291","Dylan Strome","WSH","C","76","240.06666666667","3.1587719298246","1.5","3.5","2.25","1.25","5","60.61","10.25","14.63","1.6","15.5","13.5","10","5","0","2.5","1","0.5","0.5","0","0","0.25","3","0.25","0.5","0.75","0","45.74","24.24","16.33"
"92","Mark Stone","VGK","R","56","193.61666666667","3.4574404761905","2.17","5.27","4.03","1.24","7.44","64.86","9.92","21.88","3.48","18.28","17.04","17.35","15.49","0","2.79","0","0","0","0","0","0","1.55","0.62","0","0.31","0","0","0","-"
"728","Jimmy Snuggerud","STL","R","65","146.15","2.2484615384615","1.64","1.64","0.41","1.23","3.28","44.44","13.14","12.50","2.67","23.81","19.71","15.6","8.21","0","2.87","0","0","0","0","0","0.41","2.46","0.41","0.41","1.64","0","0.41","0","41.05"
"230","Sam Bennett","FLA","C","75","245.46666666667","3.2728888888889","1.22","2.2","0.98","1.22","3.42","46.67","10.76","11.36","2.1","24.69","16.38","17.11","7.82","0.24","2.69","4.89","2.2","2.2","0","0","0.49","1.96","0.73","0.24","1.47","0","20.29","17.6","13.09"
"768","Nick Lardis","CHI","L","37","49.366666666667","1.3342342342342","2.43","1.22","0","1.22","3.65","75.00","12.15","20.00","1.42","23.09","20.66","7.29","0","0","0","0","0","0","0","0","0","1.22","0","1.22","0","0","0","0","-"
"727","Juraj Slafkovský","MTL","L","78","250.9","3.2166666666667","3.59","2.87","1.67","1.2","6.46","60.00","11.96","30.00","2.65","21.04","17.46","15.78","9.09","0","1.43","0.96","0.48","0.48","0","0","0.48","2.63","0.96","0.24","1.67","0.24","1.91","4.3","7.36"
"377","Brandon Hagel","T.B","L","69","151.9","2.2014492753623","1.97","2.76","1.58","1.18","4.74","57.14","13.03","15.15","1.98","22.12","17.77","13.43","3.95","0.39","3.16","1.58","0.79","0.79","0","0","0.79","2.76","0.79","0.79","3.16","0","0.39","1.97","6.58"
"699","Cutter Gauthier","ANA","L","73","203.18333333333","2.7833333333333","2.95","2.36","1.18","1.18","5.32","62.07","18.01","16.39","2.24","34.25","25.1","15.65","3.25","0","4.13","0","0","0","0","0","0","2.36","0.89","0.89","1.18","0.3","13.88","10.63","16.72"
"184","Carter Verhaeghe","FLA","C","76","204.81666666667","2.6949561403509","1.76","1.46","0.29","1.17","3.22","44.00","15.53","11.32","2.03","26.07","18.75","14.06","4.98","0","4.69","1.17","0.59","0.59","0","0","0","2.64","1.46","0.88","2.34","0.29","2.93","5.57","10.10"
"266","Victor Olofsson","CGY, COL","L","74","154.93333333333","2.0936936936937","0.77","1.94","0.77","1.16","2.71","77.78","14.72","5.26","1.6","26.33","19.36","15.1","3.87","0","1.16","0","0","0","0","0","0","1.16","0.39","0","1.94","0","0","0","-"
"274","Rasmus Andersson","CGY, VGK","D","77","154.91666666667","2.0119047619048","2.32","2.71","1.55","1.16","5.03","59.09","10.46","22.22","1.44","21.3","16.65","7.36","3.1","0","2.32","3.87","1.94","1.94","0","0","0.77","2.32","1.94","0","1.55","0.77","0","0","-"
"416","Morgan Frost","CGY","C","77","206.86666666667","2.6865800865801","2.03","2.32","1.16","1.16","4.35","53.57","9.28","21.88","2.04","16.82","13.63","12.18","7.83","0","2.03","2.32","1.16","1.16","0","0","0.29","1.16","0.29","0.58","0","0","29.87","17.98","18.11"
"209","Rasmus Ristolainen","PHI","D","41","52.033333333333","1.2691056910569","0","1.15","0","1.15","1.15","25.00","8.07","0.00","0.68","19.6","12.68","5.77","1.15","0","4.61","0","0","0","0","0","0","1.15","0","1.15","1.15","2.31","0","0","-"
"1","Brent Burns","COL","D","77","52.516666666667","0.68203463203463","0","1.14","0","1.14","1.14","50.00","8","0.00","0.75","26.28","18.28","4.57","0","0","4.57","0","0","0","0","0","0","0","1.14","0","1.14","0","0","0","-"
"756","Zach Benson","BUF","L","62","105.18333333333","1.6965053763441","0.57","2.28","1.14","1.14","2.85","38.46","7.99","7.14","1.6","11.98","11.41","10.84","5.13","0","0.57","0","0","0","0","0","0","1.14","0","0","1.14","1.14","1.14","1.71","22.82"
"10","Nick Foligno","CHI, MIN","L","50","53.066666666667","1.0613333333333","0","2.26","1.13","1.13","2.26","40.00","5.65","0.00","1.31","7.91","7.91","7.91","7.91","0","0","2.26","1.13","1.13","0","0","0","1.13","0","0","0","0","22.61","15.83","66.51"
"90","Brendan Gallagher","MTL","R","76","105.85","1.3927631578947","1.13","1.7","0.57","1.13","2.83","62.50","6.8","16.67","1.5","12.47","9.64","9.07","5.67","0","2.27","1.13","0.57","0.57","0","0","0.57","2.27","1.13","0","1.7","0","0.57","1.13","18.89"
"169","Connor Brown","N.J","R","71","106.31666666667","1.4974178403756","2.26","2.26","1.13","1.13","4.51","50.00","10.16","22.22","2.59","20.32","18.06","19.19","13.54","0","2.82","0","0","0","0","0","0","1.13","0.56","0","2.82","0","0","1.69","0.00"
"222","Conor Sheary","NYR","L","59","53.116666666667","0.90028248587571","0","2.26","1.13","1.13","2.26","40.00","9.04","0.00","0.99","14.68","11.3","10.17","4.52","0","2.26","0","0","0","0","0","0","0","0","0","1.13","0","4.52","1.13","90.37"
"2","Corey Perry","L.A, T.B","R","68","160.11666666667","2.3546568627451","1.87","3","1.87","1.12","4.87","54.17","11.24","16.67","2.76","16.86","15.74","13.86","11.62","0.37","3","1.5","0.75","0.75","0","0","0.75","3","0","0","1.87","0","0.37","3","4.16"
"147","Tomas Hertl","VGK","C","78","268.38333333333","3.440811965812","2.91","2.24","1.12","1.12","5.14","50.00","14.53","20.00","3.41","27.27","22.58","26.83","17.66","0","4.47","0.45","0.22","0.22","0","0","0.22","0.89","0","0.22","1.12","0","33.98","23.47","13.22"
"197","J.T. Compher","DET","L","78","53.9","0.69102564102564","0","1.11","0","1.11","1.11","50.00","7.79","0.00","1.33","16.7","11.13","13.36","7.79","0","2.23","0","0","0","0","0","0","1.11","0","0","2.23","0","16.7","10.02","69.57"
"203","Nathan MacKinnon","COL","C","76","323.23333333333","4.2530701754386","2.04","3.34","2.23","1.11","5.38","70.73","17.26","11.83","2.01","28.4","23.02","13.74","4.08","0","2.6","3.16","0.56","0.19","0.19","0.19","0.19","3.9","0.56","0.19","1.48","0","18.01","9.28","12.25"
"781","Matthew Wood","NSH","R","67","107.83333333333","1.6094527363184","2.23","2.23","1.11","1.11","4.45","57.14","11.68","19.05","1.81","17.81","14.47","10.57","4.45","0","1.67","0","0","0","0","0","0.56","2.78","0","0","2.23","0","3.34","5.01","22.26"
"91","John Klingberg","S.J","D","54","164.18333333333","3.0404320987654","1.83","1.46","0.37","1.1","3.29","56.25","9.87","18.52","0.82","21.2","13.16","6.58","0.37","0","1.46","0","0","0","0","0","0","2.56","0.37","0.37","0.73","0.37","0","0","-"
"130","Jonathan Marchessault","NSH","R","59","165.7","2.8084745762712","1.45","1.45","0.36","1.09","2.9","34.78","14.85","9.76","3.35","25.71","21.73","21","12.31","0","3.62","2.9","1.45","1.45","0","0","1.45","1.45","1.09","2.17","1.09","0.36","0.72","0.36","24.14"
"647","William Eklund","S.J","L","72","219.5","3.0486111111111","0.82","3.01","1.91","1.09","3.83","51.85","9.29","8.82","1.81","19.95","13.67","14.76","5.47","0","4.1","1.09","0.55","0.55","0","0","0.55","1.91","0.55","0.27","1.09","0.27","0","0","-"
"12","Claude Giroux","OTT","R","78","167.03333333333","2.141452991453","0.36","3.59","2.51","1.08","3.95","55.00","8.26","4.35","1.01","15.45","11.85","6.82","2.51","0","1.44","0","0","0","0","0","0","3.95","0.36","0","1.44","0","23.71","12.93","23.24"
"70","Tyler Toffoli","S.J","C","74","221.71666666667","2.9961711711712","1.62","2.44","1.35","1.08","4.06","50.00","16.51","9.84","2.99","28.14","22.46","21.38","14.07","0","3.79","1.08","0.54","0.54","0","0","0.27","1.62","1.08","0.54","1.08","0","0","0","-"
"755","Connor Bedard","CHI","C","65","223.21666666667","3.4341025641026","1.88","3.76","2.69","1.08","5.64","77.78","13.98","13.46","1.63","26.61","19.89","14.78","1.61","0","1.88","2.15","1.08","1.08","0","0","0.54","5.11","0.81","0.27","2.15","0.27","5.91","3.23","17.39"
"44","Evander Kane","VAN","L","71","112.4","1.5830985915493","1.07","2.14","1.07","1.07","3.2","54.55","13.88","7.69","1.81","28.29","20.82","11.21","3.74","0.53","2.67","2.14","1.07","1.07","0","0","0","2.67","0","0.53","3.2","0.53","4.27","5.87","22.48"
"81","Jeff Skinner","S.J","L","32","56.05","1.7515625","2.14","2.14","1.07","1.07","4.28","44.44","10.7","20.00","1.38","28.9","17.13","18.2","5.35","0","1.07","0","0","0","0","0","0","3.21","5.35","0","0","0","1.07","0","107.05"
"85","Tyler Seguin","DAL","C","27","56.316666666667","2.0858024691358","1.07","3.2","2.13","1.07","4.26","50.00","9.59","11.11","2.33","19.18","17.05","14.92","9.59","0","1.07","0","0","0","0","0","1.07","2.13","0","0","1.07","0","15.98","7.46","72.64"
"239","Tony DeAngelo","NYI","D","72","114.08333333333","1.5844907407407","0.53","2.63","1.58","1.05","3.16","75.00","7.89","6.67","0.6","24.72","12.62","8.41","0.53","0","1.05","0","0","0","0","0","0","4.73","0","0","1.58","1.58","0","0","-"
"255","Brayden Point","T.B","C","60","228.01666666667","3.8002777777778","1.58","1.32","0.26","1.05","2.89","35.48","11.05","14.29","2.68","21.05","16.84","18.68","10.53","0","3.16","0","0","0","0","0","0","1.32","0","0.26","0.53","0","14.21","13.95","13.28"
"769","Ryan Leonard","WSH","R","71","170.93333333333","2.4075117370892","1.4","3.51","2.46","1.05","4.91","60.87","12.64","11.11","1.69","23.52","18.25","13.69","5.27","0","3.86","2.11","1.05","1.05","0","0","0.7","2.11","0.7","0.7","3.51","0","0.7","0.35","23.40"
"188","Nick Paul","T.B","L","47","57.766666666667","1.2290780141844","1.04","2.08","1.04","1.04","3.12","42.86","6.23","16.67","2.28","12.46","12.46","12.46","9.35","0","2.08","0","0","0","0","0","0","0","0","0","0","0","34.28","27.01","58.09"
"591","Alexander Nikishin","CAR","D","77","115.1","1.4948051948052","2.09","3.13","2.09","1.04","5.21","41.67","10.43","20.00","1.08","22.94","15.64","7.3","1.04","0","0.52","2.09","1.04","1.04","0","0","0.52","4.17","0","0","1.56","1.04","0","0","-"
"134","Morgan Rielly","TOR","D","73","174.28333333333","2.3874429223744","0.34","1.72","0.69","1.03","2.07","26.09","9.64","3.57","0.72","18.59","12.74","6.89","0.69","0","1.72","0","0","0","0","0","0","1.03","0.69","0","0.69","1.72","0","0","-"
"152","Matt Grzelcyk","CHI","D","69","58.233333333333","0.843961352657","0","3.09","2.06","1.03","3.09","50.00","5.15","0.00","0.49","14.42","9.27","3.09","0","0","1.03","0","0","0","0","0","0","4.12","1.03","0","0","0","0","0","-"
"293","Brock Boeser","VAN","R","70","232.55","3.3221428571429","1.55","2.84","1.81","1.03","4.39","47.22","9.8","15.79","1.89","21.93","14.96","14.45","6.19","0","1.29","0","0","0","0","0","0","2.06","0","0.26","0.77","0","1.55","1.29","14.07"
"410","Gabriel Vilardi","WPG","C","77","233.55","3.0331168831169","3.08","2.57","1.54","1.03","5.65","68.75","10.02","30.77","2.55","19.01","14.9","16.96","11.3","0","2.31","0.51","0.26","0.26","0","0","0.26","1.54","0.51","0","1.54","0","3.08","3.08","12.85"
"729","Shane Wright","SEA","C","72","116.75","1.6215277777778","1.03","2.06","1.03","1.03","3.08","42.86","6.17","16.67","1.95","15.42","12.85","11.31","6.17","0","1.54","0","0","0","0","0","0.51","1.54","0.51","0","4.11","0.51","12.85","18.5","21.06"
"50","Chris Kreider","ANA","L","72","237.68333333333","3.3011574074074","2.02","2.27","1.26","1.01","4.29","54.84","8.84","22.86","2.07","15.15","12.62","13.13","9.59","0","1.51","1.01","0.5","0.5","0","0","0","1.77","0.25","0","0","0","1.01","0.76","14.42"
"201","Tyler Bertuzzi","CHI","L","75","237.18333333333","3.1624444444444","2.78","2.53","1.52","1.01","5.31","65.63","11.89","23.40","3.22","19.48","17.96","18.21","14.93","0","2.53","2.53","0.25","0","0","0.25","0.25","1.77","0","0.51","2.53","0","2.28","3.29","10.35"
"249","Brandon Montour","SEA","D","59","118.53333333333","2.0090395480226","1.01","3.04","2.02","1.01","4.05","66.67","16.2","6.25","1.52","33.41","21.77","8.61","1.01","0","3.54","3.04","1.52","1.52","0","0","0","1.52","0","1.01","0.51","0.51","0","0","-"
"94","Ondrej Palat","N.J, NYI","L","77","60.45","0.78506493506494","0.99","0.99","0","0.99","1.99","33.33","6.95","14.29","1.85","11.91","10.92","11.91","8.93","0","3.97","1.99","0.99","0.99","0","0","0.99","0.99","0","2.98","2.98","0","0","0.99","0.00"
"115","Ryan Strome","ANA, CGY","C","49","60.55","1.2357142857143","0.99","0.99","0","0.99","1.98","50.00","1.98","50.00","0.5","3.96","2.97","2.97","1.98","0","0","0","0","0","0","0","0","2.97","0","0","0.99","0","9.91","17.84","35.39"
"180","Pavel Buchnevich","STL","L","76","182.58333333333","2.4024122807018","1.31","3.29","2.3","0.99","4.6","70.00","7.56","17.39","1.56","14.46","11.17","12.82","6.9","0","0.99","0.66","0.33","0.33","0","0","0","3.29","0.66","0","1.97","0.33","1.97","2.63","14.08"
"218","Anthony Mantha","PIT","R","78","182.73333333333","2.342735042735","2.3","1.97","0.99","0.99","4.27","50.00","11.49","20.00","1.59","19.04","14.12","12.15","6.24","0","2.3","0.66","0.33","0.33","0","0","0.33","2.3","0.66","0","0.33","0.33","0.66","2.63","6.57"
"528","Cam York","PHI","D","71","121","1.7042253521127","0.5","2.98","1.98","0.99","3.47","53.85","11.4","4.35","1.09","21.32","14.88","10.91","1.98","0","2.48","0.99","0.5","0.5","0","0","0","1.49","0.99","0","0.5","0.99","0","0","-"
"155","Esa Lindell","DAL","D","78","61.183333333333","0.78440170940171","0","0.98","0","0.98","0.98","25.00","4.9","0.00","0.76","8.83","7.85","6.86","2.94","0","0","1.96","0.98","0.98","0","0","0.98","0.98","0","0","1.96","0.98","0","0","-"
"404","Casey Mittelstadt","BOS","C","69","122.56666666667","1.7763285024155","0.98","2.45","1.47","0.98","3.43","58.33","6.36","15.38","1.16","11.26","9.79","8.81","4.41","0","1.96","0.98","0.49","0.49","0","0","0.49","4.41","0.49","0.49","2.94","0","6.85","6.85","24.48"
"653","Logan Stankoven","CAR","C","78","124.75","1.599358974359","1.92","1.92","0.96","0.96","3.85","66.67","11.06","17.39","2.83","23.09","18.76","20.68","12.51","0","5.29","0","0","0","0","0","0.48","2.89","0","0","2.4","0","18.28","25.49","20.08"
"246","Ivan Barbashev","VGK","L","78","63.233333333333","0.81068376068376","1.9","3.8","2.85","0.95","5.69","75.00","9.49","20.00","1.9","15.18","13.28","12.34","5.69","0","1.9","0","0","0","0","0","0","3.8","0","0.95","0.95","0","2.85","3.8","40.67"
"563","Dmitri Voronkov","CBJ","L","63","126.93333333333","2.0148148148148","3.31","0.95","0","0.95","4.25","52.94","12.76","25.93","3.13","21.27","18.91","19.38","15.6","0","1.89","4.25","1.42","0.95","0.47","0","0.47","3.78","0","0.47","1.89","0","0.47","0.95","15.76"
"383","Justin Brazeau","PIT","R","60","64.383333333333","1.0730555555556","2.8","1.86","0.93","0.93","4.66","71.43","10.25","27.27","2.82","17.71","17.71","15.84","11.18","0","0.93","0","0","0","0","0","0","0","0","0","0.93","0","0","0.93","0.00"
"762","Dalibor Dvorsky","STL","R","66","129.28333333333","1.9588383838384","2.32","0.93","0","0.93","3.25","50.00","10.67","21.74","1.41","20.42","15.32","9.28","2.78","0","3.71","3.71","1.86","1.86","0","0","0","0.46","0.46","0.46","0","0.46","15.78","19.49","20.76"
"345","Alex DeBrincat","DET","R","78","261.41666666667","3.3514957264957","3.21","1.84","0.92","0.92","5.05","53.66","15.38","20.90","3.01","30.76","24.56","21.57","8.72","0","3.44","0","0","0","0","0","0.23","2.52","0.46","0.23","0.92","0","1.15","1.61","9.56"
"112","Gabriel Landeskog","COL","L","56","131.75","2.3526785714286","0.46","1.37","0.46","0.91","1.82","28.57","8.2","5.56","1.55","14.57","13.21","11.84","6.38","0","1.37","1.82","0.91","0.91","0","0","0","0.91","0.46","0.91","1.37","0","28.24","13.66","30.69"
"763","Adam Fantilli","CBJ","C","78","196.76666666667","2.5226495726496","1.22","2.44","1.52","0.91","3.66","46.15","14.33","8.51","2.15","27.14","18.91","13.42","3.66","0","2.44","1.83","0.91","0.91","0","0","0.3","1.83","0.3","0.3","2.74","0.3","17.38","15.86","15.95"
"118","Sean Couturier","PHI","C","75","66.483333333333","0.88644444444444","0","0.9","0","0.9","0.9","25.00","11.73","0.00","1.63","16.24","13.54","5.41","5.41","0","5.41","1.8","0.9","0.9","0","0","0.9","2.71","0.9","0","0.9","0","36.1","21.66","56.41"
"754","Denver Barkey","PHI","C","39","68.233333333333","1.7495726495726","0.88","2.64","1.76","0.88","3.52","80.00","8.79","10.00","2.58","18.47","15.83","15.83","10.55","0","4.4","3.52","1.76","1.76","0","0","2.64","0.88","0","0.88","2.64","0.88","0.88","1.76","29.31"
"565","Arseny Gritsyuk","N.J","R","66","68.916666666667","1.0441919191919","1.74","2.61","1.74","0.87","4.35","50.00","11.32","15.38","1.35","16.54","13.93","9.58","1.74","0","3.48","1.74","0.87","0.87","0","0","0","2.61","0","0","0.87","0.87","0","0.87","0.00"
"3","Alex Ovechkin","WSH","L","78","354","4.5384615384615","0.85","2.2","1.36","0.85","3.05","46.15","12.88","6.58","1.66","26.78","20.51","8.81","2.2","0","2.03","0","0","0","0","0","0.17","1.86","0","1.19","0.68","0","0","0","-"
"463","K'Andre Miller","CAR","D","70","70.85","1.0121428571429","0.85","1.69","0.85","0.85","2.54","50.00","7.62","11.11","0.59","16.09","10.16","7.62","0.85","0","0.85","3.39","1.69","1.69","0","0","0","3.39","0.85","0.85","0","0","0","0","-"
"630","Bobby McMann","SEA, TOR","C","73","71.683333333333","0.98196347031963","3.35","1.67","0.84","0.84","5.02","85.71","11.72","28.57","1.97","20.09","15.9","15.07","8.37","0","2.51","0","0","0","0","0","0","1.67","0","0.84","1.67","0","0","0","-"
"40","Ryan O'Reilly","NSH","C","77","220.06666666667","2.8580086580087","1.36","3.82","3","0.82","5.18","55.88","7.91","17.24","1.81","12","10.91","11.18","7.63","0","0.82","1.09","0.55","0.55","0","0","0","0.82","0","0","0.82","0.27","32.44","23.17","15.90"
"71","Charlie Coyle","CBJ","C","78","147.1","1.8858974358974","2.45","2.45","1.63","0.82","4.89","66.67","9.38","26.09","2.05","13.46","11.42","12.64","7.34","0","3.67","0","0","0","0","0","0","0.82","0.41","2.04","1.22","0","9.79","11.42","18.83"
"325","Kirill Kaprizov","MIN","L","76","304.16666666667","4.0021929824561","3.35","2.56","1.78","0.79","5.92","63.83","16.57","20.24","3.44","32.75","28.01","18.54","7.89","0","5.72","0.79","0.39","0.39","0","0","0.2","2.76","0.79","0.2","1.97","0.2","0","0","-"
"183","Anthony Duclair","NYI","L","61","78.383333333333","1.2849726775956","3.06","1.53","0.77","0.77","4.59","50.00","13.01","23.53","2.77","19.9","16.84","15.31","9.95","0","4.59","3.06","1.53","1.53","0","0","0","0","0","0","0.77","0.77","0","0","-"
"191","Andre Burakovsky","CHI","L","71","156.7","2.2070422535211","1.15","2.68","1.91","0.77","3.83","52.63","5.74","20.00","0.64","13.78","7.66","6.89","1.91","0","0.77","1.53","0.77","0.77","0","0","0","1.53","1.15","0","0.77","0.38","0","0","-"
"160","Damon Severson","CBJ","D","71","79.216666666667","1.1157276995305","0.76","2.27","1.51","0.76","3.03","80.00","8.33","9.09","1.21","17.42","12.88","10.6","5.3","0","2.27","1.51","0.76","0.76","0","0","0","0","0","0","3.03","0","0","0","-"
"656","Mackie Samoskevich","FLA","R","73","157.31666666667","2.1550228310502","1.53","2.29","1.53","0.76","3.81","62.50","13.73","11.11","2.27","26.7","20.21","17.16","6.87","0.38","2.29","0","0","0","0","0","0.76","2.67","0.38","0.76","1.91","0","0","0","-"
