"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"4","Evgeni Malkin","PIT","C","41","720.38333333333","17.570325203252","1.08","2.58","1.58","1","3.66","67.69","8.91","12.15","1.19","14.66","11.99","9.33","4.25","0.58","1.58","2.67","1.33","1.33","0","0","0.83","5.5","1.83","1.33","2.92","1.17","8.08","9.83","3.76"
"637","Zakhar Bardakov","COL","C","42","300.08333333333","7.1448412698413","0.2","1.6","0.6","1","1.8","69.23","4.6","4.35","0.66","11","8.8","5.6","3.2","0.4","1.2","2.4","1.2","1.2","0","0","1.4","4","1","7.8","6.2","3.6","12.6","16.4","8.69"
"21","Patrick Kane","DET","R","43","735.78333333333","17.111240310078","0.65","1.96","0.98","0.98","2.61","60.38","8.64","7.55","0.95","15.98","12.88","7.91","2.12","0.24","0.98","0.82","0.41","0.41","0","0","0.33","3.59","0.24","0.82","1.79","1.47","0.16","0.16","4.08"
"16","Jamie Benn","DAL","L","35","438.85","12.538571428571","1.23","1.78","0.82","0.96","3.01","73.33","6.29","19.57","0.98","9.16","7.79","7.11","4.79","0.14","1.23","2.87","1.23","1.09","0.14","0","0.55","2.87","0.68","6.43","3.42","1.5","4.65","4.51","6.94"
"294","Zach Werenski","CBJ","D","52","1371.05","26.366346153846","0.88","1.84","0.88","0.96","2.71","65.96","8.01","10.93","0.44","17.2","11.68","6.21","0.7","0.13","1.23","0.53","0.26","0.26","0","0","0.35","3.63","1.09","0.92","3.28","2.84","0","0","-"
"735","Ivan Demidov","MTL","R","57","877.9","15.401754385965","0.82","2.32","1.37","0.96","3.14","59.74","5.54","14.81","0.66","12.71","8.88","6.29","1.91","0.07","0.89","1.64","0.82","0.82","0","0","0.62","3.55","1.23","1.57","3.76","1.44","0","0","-"
"207","Valeri Nichushkin","COL","R","46","831.71666666667","18.080797101449","0.87","1.59","0.65","0.94","2.45","59.65","7.65","11.32","1.18","15.58","11.76","9.16","4.47","0.5","1.51","1.3","0.36","0.29","0","0.07","0.72","2.74","1.08","2.96","3.17","1.23","0.14","0.07","4.81"
"225","Leon Draisaitl","EDM","C","55","1214.8333333333","22.087878787879","1.43","2.52","1.58","0.94","3.95","70.18","7.85","18.24","1.08","16.05","12.64","8.25","2.47","0.05","1.28","1.19","0.59","0.59","0","0","0.49","4.45","1.14","1.28","2.37","0.69","25.93","20.05","2.79"
"199","Nathan MacKinnon","COL","C","55","1220.4666666667","22.190303030303","1.97","2.61","1.67","0.93","4.57","78.81","12.09","16.26","1.26","20.35","15.68","10.91","3.59","0.39","1.47","0.88","0.44","0.44","0","0","0.79","5.65","0.79","2.21","2.56","1.43","25.37","24.38","2.51"
"728","Macklin Celebrini","S.J","C","55","1165.4166666667","21.189393939394","1.44","2.73","1.8","0.93","4.17","82.65","9.78","14.74","1.1","18.79","14.11","10.91","3.35","0.15","1.96","1.65","0.82","0.82","0","0","1.54","4.58","1.65","1.49","2.99","1.75","21.88","22.4","2.54"
"113","Gabriel Landeskog","COL","L","41","649.65","15.84512195122","0.65","1.39","0.46","0.92","2.03","44.90","8.04","8.05","1.33","15.52","12.84","10.25","5.17","0.55","1.66","2.49","1.11","1.02","0.09","0","0.83","1.94","1.11","5.54","3.88","1.66","8.5","5.08","5.78"
"264","Darren Raddysh","T.B","D","49","1104.7666666667","22.546258503401","0.92","1.9","0.98","0.92","2.82","59.77","7.01","13.18","0.45","15.75","10.86","4.45","0.6","0.16","0.98","1.25","0.54","0.49","0.05","0","0.27","2.93","0.49","2.72","4.13","2.66","0","0","-"
"440","Evan Bouchard","EDM","D","58","1434.6333333333","24.735057471264","0.63","2.01","1.09","0.92","2.63","51.64","6.73","9.32","0.45","13.68","9.33","4.77","0.42","0.04","1.38","1","0.5","0.5","0","0","0.54","3.64","1.17","0.96","2.76","3.26","0","0","-"
"450","Rasmus Dahlin","BUF","D","53","1301.0833333333","24.548742138365","0.51","1.71","0.78","0.92","2.21","56.47","6.59","7.69","0.51","14.43","9.64","4.98","1.06","0.14","1.25","2.35","0.92","0.83","0.05","0.05","0.74","3.97","1.01","2.31","4.38","3.09","0","0","-"
"118","Mark Scheifele","WPG","C","56","1180.6","21.082142857143","1.37","2.08","1.17","0.91","3.46","73.91","5.9","23.28","0.93","11.08","9.25","8.33","4.07","0.2","1.12","1.12","0.36","0.3","0","0.05","0.97","3.91","0.81","1.17","3.51","1.47","20.48","24.19","2.33"
"93","Mark Stone","VGK","R","41","801.28333333333","19.543495934959","1.57","2.92","2.02","0.9","4.49","72.29","6.81","23.08","1.2","12.21","10.11","8.39","5.84","0.22","0.97","0.52","0.15","0.07","0.07","0","0.82","3.44","1.5","1.27","2.32","2.55","0.22","0.6","2.04"
"473","Jack St. Ivany","PIT","D","17","266.03333333333","15.649019607843","0","1.58","0.68","0.9","1.58","50.00","3.61","0.00","0.19","7.67","5.41","1.58","0.45","0.23","0.9","1.35","0.68","0.68","0","0","0","3.83","0.9","9.02","7.67","5.19","0","0","-"
"40","Kyle Palmieri","NYI","C","25","471.91666666667","18.876666666667","0.76","1.53","0.64","0.89","2.29","75.00","9.03","8.45","1.44","16.02","12.71","10.3","5.47","0.13","1.91","1.02","0.51","0.51","0","0","0.51","2.29","1.02","2.42","2.29","1.14","0.25","0.25","6.36"
"112","Ryan Nugent-Hopkins","EDM","C","49","941.4","19.212244897959","0.83","2.04","1.15","0.89","2.87","56.96","5.29","15.66","0.72","11.47","8.41","8.54","3.63","0.32","1.08","1.21","0.51","0.45","0.06","0","0.32","1.78","0.51","1.02","1.4","1.21","6.25","7.46","2.91"
"670","Danila Yurov","MIN","R","51","674.81666666667","13.231699346405","0.71","1.24","0.36","0.89","1.96","62.86","5.07","14.04","0.76","10.85","8.18","7.11","4.18","0","0.98","1.6","0.8","0.8","0","0","0.98","2.85","1.07","3.11","4.98","2.93","18.67","29.07","3.48"
"310","Artemi Panarin","NYR","L","52","1087.3333333333","20.910256410256","1.05","2.1","1.21","0.88","3.15","76.00","8.72","12.03","0.9","19.98","14.02","8.77","1.55","0.5","1.49","0.77","0.39","0.39","0","0","0.72","3.81","0.83","0.44","0.94","0.61","0.06","0","5.52"
"558","Jake Sanderson","OTT","D","57","1426.2333333333","25.021637426901","0.46","1.47","0.59","0.88","1.94","50.00","5.01","9.24","0.4","13.13","8.16","3.87","0.63","0.17","1.14","0.34","0.17","0.17","0","0","0.42","2.82","1.09","1.14","5.17","4.59","0","0","-"
"351","Jordan Kyrou","STL","R","47","761.95","16.21170212766","1.02","1.5","0.63","0.87","2.52","74.42","9.69","10.57","0.99","19.69","13.86","10.79","3.39","0.16","2.44","0.31","0.16","0.16","0","0","0.71","2.2","1.26","0.87","3.31","1.34","0.16","0.71","1.43"
"9","Brad Marchand","FLA","L","46","836.91666666667","18.19384057971","1.79","1.79","0.93","0.86","3.58","75.76","9.1","19.69","1.25","18.14","14.34","10.04","5.52","0.43","2.51","2.44","1.22","1.22","0","0","1.72","3.66","0.93","2.44","2.87","1.15","0.07","0.5","0.90"
"339","Alex DeBrincat","DET","R","58","1049.7166666667","18.098563218391","1.71","1.54","0.69","0.86","3.26","70.37","11.72","14.63","1.6","23.38","18","12.52","4.52","0.34","2.4","0.57","0.29","0.29","0","0","0.51","3.37","1.49","1.54","2.63","1.43","0.97","1.37","2.37"
"359","Mikhail Sergachev","UTA","D","57","1390.35","24.392105263158","0.39","1.25","0.39","0.86","1.64","47.50","4.83","8.04","0.23","11.22","6.65","3.02","0.39","0.26","0.78","1.55","0.78","0.78","0","0","0.52","3.62","0.99","1.08","2.98","4.14","0","0","-"
"395","Nick Suzuki","MTL","C","57","1180.9","20.717543859649","0.91","2.39","1.52","0.86","3.3","66.33","6.05","15.13","1.07","13.26","10.62","7.57","3.05","0.56","1.42","0.51","0.25","0.25","0","0","0.41","2.49","0.97","2.29","2.85","2.44","25.05","25.66","2.51"
"494","Dylan Cozens","OTT","C","57","978.66666666667","17.169590643275","1.1","1.53","0.67","0.86","2.64","69.35","8.15","13.53","1.1","15.33","11.96","10.36","4.78","0.06","1.35","2.45","0.98","0.92","0","0.06","1.16","2.33","0.8","9.07","3.37","1.1","20.29","17.96","3.25"
"43","Victor Hedman","T.B","D","21","425.41666666667","20.257936507937","0","1.83","0.99","0.85","1.83","59.09","4.65","0.00","0.3","12.69","8.18","3.53","0.14","0.14","0.71","1.13","0.56","0.56","0","0","0.85","3.95","0.85","1.13","1.83","4.23","0","0","-"
"31","Erik Karlsson","PIT","D","51","1207.4166666667","23.674836601307","0.2","1.54","0.7","0.84","1.74","43.75","5.37","3.70","0.31","14.91","8.99","4.27","0.4","0.1","1.29","0.8","0.4","0.4","0","0","0.25","3.23","1.19","0.65","2.58","2.14","0","0","-"
"157","Chandler Stephenson","SEA","C","54","1066.3333333333","19.746913580247","0.73","1.29","0.45","0.84","2.03","63.16","3.88","18.84","0.41","6.36","5.06","3.71","1.58","0.28","0.51","0.68","0.34","0.34","0","0","0.56","2.53","1.24","0.9","2.25","2.25","29.99","27.12","2.95"
"723","Artyom Levshunov","CHI","D","52","998.78333333333","19.207371794872","0.12","1.14","0.3","0.84","1.26","45.65","3.96","3.03","0.21","10.03","6.01","3.24","0.54","0.06","0.6","2.16","1.08","1.08","0","0","0.36","4.21","0.72","3.72","5.23","3.06","0","0","-"
"60","Erik Haula","NSH","L","57","944.28333333333","16.566374269006","0.57","1.27","0.44","0.83","1.84","70.73","5.72","10.00","0.87","11.56","9.59","6.61","3.81","0.38","1.27","2.16","1.08","1.08","0","0","0.32","2.54","0.76","4.45","2.41","2.16","21.41","20.46","3.25"
"119","Sean Couturier","PHI","C","55","941.28333333333","17.114242424242","0.32","1.34","0.51","0.83","1.66","65.00","5.74","5.56","0.72","11.09","8.67","5.93","3.25","0.7","1.15","1.4","0.7","0.7","0","0","0.57","3.19","1.53","3.95","2.1","2.17","30.79","26.96","3.40"
"254","Viktor Arvidsson","BOS","L","45","651.01666666667","14.467037037037","1.29","1.29","0.46","0.83","2.58","63.64","11.43","11.29","1.38","22.86","17.42","12.44","5.9","0.46","2.86","1.84","0.83","0.83","0","0","1.01","3.04","0.83","1.47","6.45","2.4","0.65","0.37","5.86"
"340","Clayton Keller","UTA","R","57","1084.05","19.018421052632","0.94","2.05","1.22","0.83","2.99","65.85","8.41","11.18","1.05","15.61","12.67","7.69","2.82","0.06","1.61","0.89","0.44","0.44","0","0","0.66","3.65","1","0.44","2.88","1.22","0.66","0.89","2.37"
"402","Martin Necas","COL","C","52","1090.9","20.978846153846","1.21","2.2","1.38","0.83","3.41","63.92","6.82","17.74","0.88","14.47","10.34","7.43","2.86","0.11","0.94","1.43","0.72","0.72","0","0","1.16","4.79","0.83","3.14","4.18","1.05","0.5","0.61","2.48"
"464","Kirill Marchenko","CBJ","R","50","937.68333333333","18.753666666667","1.22","1.73","0.9","0.83","2.94","74.19","9.73","12.50","1.07","19.64","14.65","10.11","2.94","0.32","1.98","1.28","0.64","0.64","0","0","0.83","4.22","1.86","2.56","3.58","1.92","0.13","0.19","2.56"
"573","Luke Evangelista","NSH","R","56","940.11666666667","16.787797619048","0.51","2.17","1.34","0.83","2.68","62.69","7.79","6.56","1.02","14.87","12.19","8.36","4.08","0.19","1.66","0.77","0.38","0.38","0","0","1.08","2.81","1.21","0.64","5.04","0.96","0","0.06","0.00"
"20","David Perron","OTT","L","49","658.36666666667","13.436054421769","0.91","1.37","0.55","0.82","2.28","71.43","6.29","14.49","0.86","11.48","8.93","6.93","2.55","0","1.09","2","1","1","0","0","1","2.73","0.82","5.83","3.65","1.64","0.27","0.46","3.42"
"34","Roman Josi","NSH","D","45","1096.0166666667","24.355925925926","0.6","1.53","0.71","0.82","2.14","53.42","6.95","8.66","0.41","14.95","9.53","5.42","0.99","0.27","1.37","1.2","0.6","0.6","0","0","0.66","2.96","0.99","0.82","3.56","3.78","0","0","-"
"42","John Tavares","TOR","C","57","1019.5","17.885964912281","1.18","1.59","0.77","0.82","2.77","71.21","8.24","14.29","1.43","15.95","12.42","11.77","6.41","0.35","1.71","1.18","0.59","0.59","0","0","0.53","3.18","1.29","3.06","2.24","0.82","31.07","21.89","3.45"
"229","Nikolaj Ehlers","CAR","L","57","953.83333333333","16.733918128655","0.88","1.82","1.01","0.82","2.7","63.24","8.81","10.00","0.89","19.19","13.65","8.62","2.96","0.31","1.57","0.63","0.31","0.31","0","0","0.57","3.71","1.13","0.63","2.08","1.07","0.69","1.2","2.31"
"563","Tim Stützle","OTT","C","57","1169.8833333333","20.524269005848","1.44","1.69","0.87","0.82","3.13","67.03","7.44","19.31","1","13.39","10.15","9.33","3.59","0.05","0.92","1.59","0.72","0.67","0.05","0","1.44","3.9","1.28","4.56","3.85","1.95","13.69","11.85","2.75"
"684","Sandis Vilmanis","FLA","L","14","146.4","10.457142857143","0.82","0.82","0","0.82","1.64","66.67","4.1","20.00","0.51","8.2","7.38","4.92","1.64","0","0.82","1.64","0.82","0.82","0","0","1.64","3.69","1.64","11.48","9.02","1.23","1.23","0.41","30.74"
"33","John Carlson","WSH","D","55","1257.4666666667","22.86303030303","0.48","1.72","0.91","0.81","2.19","54.76","5.53","8.62","0.47","12.69","8.49","4.15","1.19","0.14","1.67","1.24","0.62","0.62","0","0","0.29","3.86","1.67","0.95","2.62","4.01","0","0.05","0.00"
"147","Tom Wilson","WSH","R","50","968.83333333333","19.376666666667","1.42","1.61","0.81","0.81","3.03","73.13","6.69","21.30","1.29","12.94","10.16","8.67","5.45","0.37","1.86","4.83","1.3","0.87","0.25","0.19","1.3","3.53","0.74","8.17","3.47","2.11","0.87","0.93","2.99"
"250","Brayden Point","T.B","C","37","667.33333333333","18.036036036036","0.99","1.71","0.9","0.81","2.7","54.55","7.37","13.41","1.14","12.86","10.07","9.44","4.05","0.18","2.07","0.72","0.36","0.36","0","0","0.72","1.98","0.45","0.36","1.8","1.17","15.55","18.34","4.13"
"284","Travis Konecny","PHI","R","55","1043","18.963636363636","1.27","1.84","1.04","0.81","3.11","75.00","7.19","17.60","1.01","13.63","10.93","7.94","3.22","0.35","0.92","2.59","0.98","0.86","0.06","0.06","0.98","4.89","0.75","4.2","3.28","1.55","0.63","1.73","1.54"
"178","Jake Guentzel","T.B","C","55","1126.25","20.477272727273","1.39","1.81","1.01","0.8","3.2","63.83","7.56","18.31","1.42","13.58","11.29","10.23","6.07","0.32","2.13","1.76","0.59","0.48","0.05","0.05","0.96","2.66","0.96","1.23","2.5","1.6","6.5","7.46","2.48"
"383","Morgan Geekie","BOS","C","56","976.01666666667","17.428869047619","1.97","1.35","0.55","0.8","3.32","69.23","7.93","24.81","1.09","15.18","12.05","7.62","3.69","0.49","1.11","0.98","0.49","0.49","0","0","1.11","3.01","0.92","5.47","4.61","1.23","4","4.8","2.79"
"393","Gabriel Vilardi","WPG","C","56","1044.7","18.655357142857","1.21","1.67","0.86","0.8","2.87","62.50","6.32","19.09","1.24","12.35","9.76","9.36","5.46","0.11","1.55","0.8","0.4","0.4","0","0","1.32","2.47","0.57","0.8","3.04","1.38","2.01","2.35","2.64"
"504","Matt Boldy","MIN","L","54","1125.5333333333","20.843209876543","1.71","1.6","0.8","0.8","3.31","68.89","9.17","18.60","1.27","19.35","15.09","9.92","4.58","0.48","1.33","1.39","0.69","0.69","0","0","1.01","3.25","1.23","2.13","3.04","1.76","2.29","2.72","2.44"
"520","Jordan Spence","OTT","D","48","828.45","17.259375","0.29","1.09","0.29","0.8","1.38","45.24","4.85","5.97","0.26","12.53","8.26","3.77","0.94","0.07","1.23","0.72","0.36","0.36","0","0","0","2.68","0.8","2.53","5.79","2.68","0","0","-"
"530","Matias Maccelli","TOR","L","46","674.31666666667","14.659057971014","0.89","1.25","0.44","0.8","2.14","64.86","5.16","17.24","0.67","10.41","7.92","5.69","3.2","0.09","1.07","0.71","0.36","0.36","0","0","0.36","3.56","0.62","1.07","3.47","1.16","0.27","0.36","3.81"
"69","Jason Zucker","BUF","L","38","607.41666666667","15.984649122807","1.48","1.38","0.59","0.79","2.86","64.44","7.8","18.99","1.31","12.84","10.96","9.58","6.62","0.4","1.28","1.19","0.59","0.59","0","0","0.99","3.95","0.4","3.75","2.57","0.89","3.75","6.22","3.72"
"285","Dylan Strome","WSH","C","57","1059.2166666667","18.582748538012","0.91","1.76","0.96","0.79","2.66","55.29","6.34","14.29","0.86","10.88","8.67","6.8","3.57","0.17","1.59","1.93","0.74","0.68","0","0.06","0.45","2.72","0.62","0.57","1.36","1.98","33.93","23.05","3.37"
"320","Troy Terry","ANA","R","45","830.48333333333","18.455185185185","0.94","2.24","1.44","0.79","3.18","66.67","7.73","12.15","1.05","15.89","12.21","9.32","4.55","0.58","1.73","0.87","0.43","0.43","0","0","0.51","2.75","1.3","0","2.82","0.94","0.29","0.29","3.61"
"427","Charle-Edouard D'Astous","T.B","D","43","833.8","19.390697674419","0.22","1.01","0.22","0.79","1.22","40.48","3.74","5.77","0.24","8.92","5.4","2.88","0.43","0","1.3","4.1","1.66","1.51","0.07","0.07","0.72","2.66","1.01","3.81","6.62","3.24","0","0","-"
"709","Tom Willander","VAN","D","45","683.66666666667","15.192592592593","0.35","1.05","0.26","0.79","1.4","50.00","3.51","10.00","0.17","9.13","6.06","2.37","0.09","0","0.88","0.88","0.44","0.44","0","0","0.35","3.25","0.53","0.97","4.91","3.6","0","0","-"
"148","Tomas Hertl","VGK","C","57","993.83333333333","17.43567251462","1.33","1.63","0.85","0.78","2.96","62.82","8.81","15.07","1.66","17.69","13.52","13.58","8.94","0.18","2.23","2.11","0.66","0.54","0.06","0.06","0.91","2.35","0.72","4.65","3.5","1.81","31.7","23.18","3.49"
"408","Cale Makar","COL","D","55","1379.45","25.080909090909","0.65","1.83","1.04","0.78","2.48","55.88","6.48","10.07","0.57","17.79","10.79","6.44","0.7","0.13","1.13","0.87","0.43","0.43","0","0","0.7","2.52","1.39","1.22","1.26","3.96","0","0","-"
"691","Zach Benson","BUF","L","42","692.9","16.497619047619","0.61","1.65","0.87","0.78","2.25","53.06","6.49","9.33","1.05","10.82","9.18","7.53","5.2","0.35","0.95","1.73","0.87","0.87","0","0","1.04","2.6","1.3","1.82","4.59","1.3","0.35","0.43","3.85"
"48","Nazem Kadri","CGY","C","56","1089.5666666667","19.456547619048","0.55","1.6","0.83","0.77","2.15","73.58","8.54","6.45","1.02","18.01","12.67","10.02","4.08","0.17","1.43","1.21","0.55","0.55","0","0","1.38","3.25","0.88","1.87","3.58","1.05","21.48","22.41","2.69"
"135","Morgan Rielly","TOR","D","54","1164.3333333333","21.561728395062","0.36","1.24","0.46","0.77","1.6","40.79","5.46","6.60","0.33","12.68","8.66","4.12","0.57","0.26","1.19","0.62","0.31","0.31","0","0","0.26","3.4","0.82","1.08","4.17","3.81","0","0","-"
"185","Andrew Copp","DET","C","58","933.35","16.09224137931","0.51","1.61","0.84","0.77","2.12","64.71","5.4","9.52","1.02","9.9","8.55","6.81","4.44","0.26","0.96","1.03","0.51","0.51","0","0","0.58","3.47","0.96","2.19","3.09","2.76","23.08","19.54","3.48"
"201","Seth Jones","FLA","D","40","939.6","23.49","0.38","1.15","0.38","0.77","1.53","45.28","4.98","7.69","0.34","12.39","8.3","3.64","0.45","0.06","1.47","1.02","0.38","0.38","0","0","0.45","3.32","0.64","2.43","3.64","3","0","0","-"
"308","Anthony Cirelli","T.B","C","49","855.48333333333","17.458843537415","1.05","1.4","0.63","0.77","2.45","56.45","6.31","16.67","1.19","11.5","9.61","9.05","5.47","0.07","1.61","2.03","0.63","0.49","0.07","0.07","0.63","2.38","1.47","2.24","2.81","2.1","24.34","26.23","3.38"
"337","Charlie McAvoy","BOS","D","45","1087.5833333333","24.168518518519","0.22","1.93","1.16","0.77","2.15","48.75","3.64","6.06","0.32","9.38","6.51","3.42","0.83","0.06","0.83","2.43","1.21","1.21","0","0","0.61","2.98","1.27","3.03","3.81","4.69","0","0","-"
"586","Gage Goncalves","T.B","C","51","623.21666666667","12.219934640523","0.58","1.06","0.29","0.77","1.64","44.74","4.24","13.64","0.58","8.28","6.35","5.39","2.7","0.1","0.87","3.18","1.06","0.87","0.1","0.1","1.16","3.85","1.06","5.2","5.1","1.83","0.58","1.35","2.89"
"614","Matthew Knies","TOR","L","54","1019.3833333333","18.877469135802","0.82","1.88","1.12","0.77","2.71","75.41","6.12","13.46","0.95","10.59","8.48","8.42","4.94","0.12","1","1.24","0.53","0.47","0.06","0","0.65","2.77","0.94","6.53","1.65","1.41","0","0.18","0.00"
"694","Leo Carlsson","ANA","C","44","856.86666666667","19.474242424242","1.26","1.82","1.05","0.77","3.08","69.84","7.49","16.82","0.93","15.26","11.48","9.31","3.64","0.35","1.4","2.03","0.63","0.49","0.07","0.07","0.77","3.64","1.33","0.56","2.17","1.05","21.92","26.61","3.16"
"47","Oliver Ekman-Larsson","TOR","D","57","1183.0333333333","20.754970760234","0.41","1.32","0.56","0.76","1.72","44.74","4.11","9.88","0.2","10.04","6.09","2.89","0.56","0.1","0.76","1.83","0.91","0.91","0","0","0.66","4.21","0.56","3.5","4.11","2.43","0","0","-"
"438","Brady Tkachuk","OTT","L","37","631.41666666667","17.065315315315","1.33","2.19","1.43","0.76","3.52","75.51","13.68","9.72","1.82","22.62","18.24","13.97","7.03","0.29","2.19","3.23","1.24","1.14","0","0.1","1.81","2.28","1.05","9.41","2.19","0.95","9.22","6.56","5.55"
"545","Lucas Raymond","DET","L","56","1040","18.571428571429","1.1","2.37","1.62","0.75","3.46","74.07","7.04","15.57","0.79","14.54","10.62","7.38","2.31","0.12","1.38","0.69","0.35","0.35","0","0","0.92","3.17","1.38","1.73","3.4","1.38","0.06","0","5.77"
"562","Anton Lundell","FLA","C","54","1042.15","19.299074074074","0.92","1.38","0.63","0.75","2.3","61.54","7.25","12.70","0.97","14.22","11","8.18","3.74","0.06","1.15","1.73","0.81","0.81","0","0","0.98","3.17","0.58","3.68","2.82","1.9","29.71","26.89","3.02"
"91","Brendan Gallagher","MTL","R","57","731.03333333333","12.82514619883","0.49","1.07","0.33","0.74","1.56","51.35","7.63","6.45","1.11","14.69","11.33","7.8","4.68","0.57","1.64","2.13","1.07","1.07","0","0","0.9","2.13","0.74","5.58","3.78","0.98","0.49","0.33","4.92"
